"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
11923,"extra_heavy",500,NA,NA,NA,0.912181407841655,0.907507201566549,0.37173370640447,0.910885203938583,0.834258208986244,0.378002263281263
11924,"extra_heavy",500,NA,NA,NA,1.1929206938519,-0.684808584532359,0.571952820603076,1.186133773381,-0.652725333463152,0.574361284467387
11925,"extra_heavy",500,NA,NA,NA,0.961810583918341,1.75405958903782,0.323688381039288,0.966206860962528,1.61976885693791,0.334710565812597
11926,"extra_heavy",500,NA,NA,NA,0.875012819476176,1.93492652767551,0.276384700750773,0.884344444760197,1.86089761734251,0.276590654673531
11927,"extra_heavy",500,NA,NA,NA,1.07192512172013,0.603241919607948,0.394312867305752,1.07591768860276,0.586261291931343,0.388620256754148
11928,"extra_heavy",500,NA,NA,NA,0.96346879726612,1.32042904948762,0.427905631088212,0.969324743564422,1.23320974946274,0.442004301278665
11929,"extra_heavy",500,1.12842094888943,0.594966329791496,0.23968660416092,1.13276108750328,0.576189257497241,0.234113530767884,1.12849858174917,0.596035967577108,0.237614700730858
11930,"extra_heavy",500,NA,NA,NA,0.783327002484524,2.55301555105584,0.310500598892456,0.789648745036394,2.34048577455166,0.319928504736301
11931,"extra_heavy",500,NA,NA,NA,0.985333845720551,0.356487865908628,0.463721022132173,0.984687865447548,0.376650671144604,0.458448291126922
11932,"extra_heavy",500,NA,NA,NA,0.743894885234139,2.32265112216798,0.219310364066377,0.739892033662757,2.35706056152036,0.215239165622674
11933,"extra_heavy",500,NA,NA,NA,0.907812993423694,0.782589430862443,0.440804398417222,0.907683914828163,0.756609953001382,0.447359186633485
11934,"extra_heavy",500,NA,NA,NA,1.04512436965804,0.78048615003423,0.39997626408757,1.04635839124917,0.749846169141515,0.405734665192129
11935,"extra_heavy",500,NA,NA,NA,0.993965581314453,0.656596014692909,0.419708795690221,0.987656743054338,0.631068146808884,0.422518840003809
11936,"extra_heavy",500,NA,NA,NA,0.996422785332457,1.04861990201469,0.402410004843258,0.997329069789754,1.01860786844354,0.403139192713125
11937,"extra_heavy",500,NA,NA,NA,0.734435491244608,3.92125415870887,0.214533618630345,0.735520177546105,3.62803412008909,0.231041332931615
11938,"extra_heavy",500,NA,NA,NA,0.844487748660789,2.11903364065992,0.287966657258867,0.840835653677256,2.05487122337741,0.289871778599177
11939,"extra_heavy",500,NA,NA,NA,0.88578131576699,1.79396748044492,0.216735942485322,0.879533166645545,1.66567913215363,0.230372550793436
11940,"extra_heavy",500,NA,NA,NA,1.11922520968546,1.30783410159816,0.124363745224762,1.1169816880156,1.29828727245469,0.128093649863677
11941,"extra_heavy",500,NA,NA,NA,0.942128016727962,1.66497993781848,0.322933931735869,0.943512471954637,1.62410589567631,0.32384708382058
11942,"extra_heavy",500,NA,NA,NA,0.916676769953518,0.978830108732504,0.44294197418135,0.913515085098085,0.856758340533931,0.459296887421765
11943,"extra_heavy",500,NA,NA,NA,0.834097887884828,1.72319563694443,0.348918166222662,0.838866849487958,1.72063281777269,0.34355052604706
