"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11435-1","light",500,0.178,1.10145207847758,0.508843668327364,0.244813500658444,1.08856633313541,0.506175314286395,0.265794619147105,0.122328411180468,0.115951314719156,0.139457780434624,1.09224831737841,0.492290931298544,0.31186427874276,0.122568762699114,0.129917176828895,0.127813633174324
"11435-2","light",500,0.172,0.94820500894112,0.563564462914856,0.272397442731577,0.931113689256039,0.602436405802469,0.273793945269306,0.113954087096198,0.146610672633281,0.131780249818732,0.913899667671855,0.598861653271898,0.366468253081629,0.0954497419424872,0.123293062865546,0.137158260189559
"11435-3","light",500,0.214,1.05491997694834,0.545219376588368,0.184898375085818,1.08910034268834,0.475351684488693,0.200456654020806,0.102647880581979,0.163643541980704,0.119900913745797,1.02193724936257,0.471617162765093,0.294874450654174,0.0965684664622439,0.131138879496541,0.129403162253666
"11435-4","light",500,0.182,0.962411344469022,0.487136459988973,0.298629413954727,1.02462013511881,0.334686834695117,0.256317546831123,0.102864734860091,0.0896239137928933,0.145868213909681,0.973201992047388,0.400970707655097,0.309912990697129,0.10337172801051,0.104370527994868,0.12711944369807
"11435-5","light",500,0.166,0.924107707379285,0.608406403928602,0.372904700889701,0.915353611800166,0.595371470034955,0.384303200927308,0.111182329367937,0.123851653985121,0.137644839953037,0.88442052969489,0.661326399126535,0.411850128443408,0.103467050973889,0.158824799518743,0.119962412284926
"11435-6","light",500,0.178,0.927798764734924,0.51861667035482,0.295100507446439,0.947467239414402,0.355418953672136,0.315753135133812,0.105072740144846,0.113080207029367,0.148962724700447,0.98887347601391,0.234149237922236,0.421109475158153,0.0955634310741545,0.112618919250194,0.147249239289818
"11435-7","light",500,0.146,1.10212809850359,0.557456374013292,0.184808165619775,1.09039053013772,0.522386270051518,0.222746351006726,0.0949970162280654,0.148870024716271,0.115799773467657,1.07961587822978,0.496710281860038,0.258463670932911,0.0995499152499719,0.132301185433075,0.144067164200694
"11435-8","light",500,0.156,1.12390966017893,0.445270539233805,0.188869799640605,1.12869243919548,0.332818904451817,0.2146287324295,0.0991878116548958,0.13139162091351,0.144044007395311,1.12176007189908,0.313035408279729,0.254514192849188,0.10954212261068,0.120252510142799,0.129693720219201
"11435-9","light",500,0.188,1.09846054737421,0.467539071048949,0.171187815590512,1.08188826530386,0.421801734896437,0.178659959564982,0.103191713963857,0.121604313896459,0.155089735169914,1.06161430096571,0.422165347440107,0.24040145416937,0.113124260907757,0.151311543299222,0.134315273300698
"11435-10","light",500,0.186,0.999895133618349,0.546374359616864,0.0958422922981499,1.0325478881193,0.461189261959617,0.0750524815807373,0.109757968051138,0.107378040286158,0.136874665764411,1.01843033833046,0.343234188408061,0.190209691749672,0.116900665117136,0.108251981013461,0.12521404513377
"11435-11","light",500,0.152,0.937180441879212,0.394849505161962,0.29388786198972,0.976246381504986,0.292929397917465,0.267971302528365,0.0853096139860043,0.114597881587086,0.126561017805413,0.963212575474898,0.213990687482248,0.348095501099395,0.0971337648567639,0.0909998789480937,0.133048209114292
"11435-12","light",500,0.156,1.03049757449851,0.391857922746831,0.291602652373394,1.01741396285852,0.328361539503844,0.327620856666344,0.106920169261953,0.135581417864956,0.134086528511786,1.01185132825765,0.319166477481835,0.3540745308109,0.0886952009198815,0.107391269386174,0.113917807691648
"11435-13","light",500,0.154,1.04599005146363,0.4198614128125,0.139555371773058,1.02305711813623,0.452737043938438,0.140148166866532,0.107346222763779,0.154269785532799,0.140516049370836,1.02088456407127,0.411935559635575,0.194280424921863,0.0845764396545157,0.144306835845245,0.120672985338969
