"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11437-1","heavy",2000,0.4935,0.952688432181431,0.556763688913099,0.281880102307207,0.981969999988109,0.455480172498668,0.248909946893147,0.0494591856008698,0.122371282717746,0.069724033987777,0.941911331036624,0.400043479237022,0.398255738224089,0.0540169591992148,0.0849025480758166,0.0650280556054816
"11437-2","heavy",2000,0.4905,0.961892966216441,0.492909538760958,0.18877736174511,0.95255560572378,0.51018598352461,0.215462832843383,0.0541094669795789,0.0985179546940351,0.0720453219264676,0.936618338327782,0.435625566444312,0.31783880496431,0.0580727483965693,0.0954154213996311,0.0611799148200228
"11437-3","heavy",2000,0.4845,0.951252220290092,0.520030243098478,0.259343342592005,0.938710341771002,0.601053718044425,0.241377301350723,0.0446687309247169,0.126060749762742,0.0783269133116831,0.909668200385428,0.515091569675538,0.39731500399108,0.0526942564177963,0.0990232793373154,0.0596726688060541
"11437-4","heavy",2000,0.4915,0.996130276421284,0.45851671440016,0.274351357530743,0.982191248785896,0.534322626440585,0.288226882815717,0.0510257842667531,0.112880733461852,0.0683650492298372,0.940170140687453,0.505973487735532,0.38141793203855,0.0574269460448277,0.094029442950868,0.0760613531768809
"11437-5","heavy",2000,0.483,1.00574178487109,0.432931747416969,0.248856925364971,1.00609276822214,0.396326746832366,0.267285229954073,0.0531134518639855,0.102001913023463,0.0667215327970817,0.983251728744903,0.330077735107807,0.387808058757519,0.061509968758688,0.0903942333458793,0.0613660154217212
"11437-6","heavy",2000,0.4905,1.02243454842897,0.537775342328096,0.178310807096261,1.0396524233004,0.506237594333316,0.173813331648807,0.0525176488572089,0.122039686645701,0.0667654321805323,0.979886586724415,0.480009153724093,0.305355595904409,0.0534313742818633,0.0843230283428445,0.0579631587110603
"11437-7","heavy",2000,0.498,0.952307336660995,0.520094706545637,0.314137618826824,0.943120080575235,0.583420827123563,0.304016770376874,0.0556286098976967,0.118737546315437,0.0752613700919033,0.868393751400083,0.555046315420237,0.422500705400161,0.0696210849037977,0.0852112271128141,0.069402969966812
"11437-8","heavy",2000,0.471,0.987421908845787,0.483089022513889,0.34973048983876,0.992969324244317,0.441041728211427,0.367429286048326,0.0514821350286894,0.125540657444419,0.0655943994020286,0.964318774948392,0.4033468450976,0.467143720202493,0.0629009419927673,0.0990114278534309,0.071340579648946
"11437-9","heavy",2000,0.488,0.978882763699364,0.518957566344606,0.349719373128757,0.939988375768374,0.57722691612611,0.39257951968927,0.0541964488707852,0.0967247437230956,0.0685654153676354,0.915481106984587,0.550217335497651,0.475727148067589,0.0505627888335037,0.0874852270574221,0.062423399730412
"11437-10","heavy",2000,0.493,1.01245842197143,0.525412287791218,0.266729079055801,1.02412892497833,0.449314329676377,0.317432551031262,0.0518665257004172,0.0955906998361992,0.0741097163778053,0.985432414280196,0.426120220434755,0.415549367279743,0.055289095710734,0.0883238099495507,0.0619227235202193
