"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11427-1","light",2000,0.178,1.02042459502642,0.487227935120722,0.226048973032175,1.02921649181477,0.471403532514688,0.21536142078819,0.051213980610796,0.0611049264893536,0.0682135452572134,1.00333627416769,0.401232247061564,0.313016591891688,0.0513536677308564,0.0550748750061523,0.0648178830358447
"11427-2","light",2000,0.186,1.02111394201606,0.499839180795425,0.235823658151826,1.0284250726095,0.457176933210642,0.246756630923858,0.0470179431897047,0.0740352427614638,0.0592808458815128,1.02664351182177,0.394855289819318,0.289580238475953,0.0577069594473217,0.070117222226471,0.0670460279936689
"11427-3","light",2000,0.1625,1.02701405757103,0.507825090900031,0.178141674588932,1.03100612955209,0.495954430353193,0.179054859177735,0.0435780969231409,0.0538841612683869,0.0684511567341384,1.03518581286493,0.376603698974726,0.271170837927406,0.0541818862762119,0.0604508969440751,0.0652170079652741
"11427-4","light",2000,0.1775,0.98366391655568,0.54046786325802,0.235777888178487,0.983798658950351,0.532394467079634,0.255661959699552,0.0535732475422933,0.0740369302284179,0.0687111230807492,0.959345483928133,0.477245975446218,0.313322223450398,0.054042445037367,0.0631679995191478,0.0639930979453078
"11427-5","light",2000,0.1505,0.956665772455321,0.518719970972416,0.252545401827977,0.968520307368759,0.485975082039496,0.276057054276283,0.0429253033200307,0.068739033685781,0.0595497015487624,0.947157820184688,0.464297242623759,0.327975971463873,0.0498499551753866,0.0700663692538556,0.0681890467360311
"11427-6","light",2000,0.173,0.945204423204486,0.521321903232534,0.249697266796319,0.962291189077186,0.511776739611455,0.214024123776466,0.0404341719991656,0.0594411821062785,0.0744464351466826,0.940125333562798,0.380081483867421,0.349272743685261,0.0560253377551894,0.0665429573433258,0.0678631594113039
"11427-7","light",2000,0.179,0.982934970375848,0.484899413376933,0.281801695692198,0.984075995316942,0.460119947978041,0.292395284279664,0.0511122456399019,0.0562425652504543,0.0714140234008688,0.977913225961209,0.41482953418901,0.340213919674975,0.0516000256319558,0.0659651758988894,0.0739904873374732
"11427-8","light",2000,0.1625,1.0156543132393,0.497259366693837,0.194585255448429,1.02917049358033,0.458175496097596,0.185416004322535,0.0445742730374186,0.0514013109024517,0.0575324679060308,1.0107685613476,0.36405969515741,0.29106503321956,0.0578721493910233,0.0749815798838959,0.0675716320141599
"11427-9","light",2000,0.1655,0.969009925858726,0.470367878823075,0.316582371426209,0.964870841961163,0.4846151033638,0.322438162180003,0.052290854205016,0.0646048668973094,0.0712670370693301,0.958458733121636,0.405827331496833,0.385201610155553,0.0533395580153136,0.0700369525869608,0.0647766505925155
"11427-10","light",2000,0.163,1.02353041855077,0.498727324963092,0.203791103285416,1.04133669878275,0.444954993581754,0.220258170752821,0.048392084459823,0.0588818432484163,0.0682975899875127,1.02537685361696,0.370238565602357,0.300094561731152,0.0462065154779936,0.0676465537965612,0.0687464730056097
