"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"122-1","heavy",100,0.39,1.28392507488766,0.48521184838935,-0.177572629011487,1.35011543154912,0.427633155328224,-0.183626602518069,1.36793559309162,0.412365027659627,-0.184881397449084
"122-2","heavy",100,0.35,0.729781758379439,0.785436667826424,-0.137456819080105,0.730006671371108,0.784380077622618,-0.140233424530696,0.72997206637733,0.784488256016478,-0.139981228469061
"122-3","heavy",100,0.32,0.956780212400396,0.400260827094277,0.199371430918115,0.96764258553522,0.38878744271407,0.196519861308609,0.972534399132856,0.383694358543147,0.19552656979366
"122-4","heavy",100,0.4,0.721108594757269,0.62419226790473,0.307865690634019,0.725589389379573,0.618128746354687,0.309475696078055,0.727325317325776,0.61581275473347,0.310085509773216
"122-5","heavy",100,0.32,1.01924505662101,0.706296552839821,-0.0761220670283175,1.0181056163116,0.705331815182838,-0.0761578146401969,1.01761966590356,0.704768746678951,-0.076182846484028
"122-6","heavy",100,0.33,0.650338080992451,0.602987498213729,0.404600075374662,0.659872355007737,0.594148913579281,0.401424851308325,0.663436471322733,0.590922125824352,0.400498824383164
"122-7","heavy",100,0.3,1.03554821568813,0.498051177147981,0.312760145678247,1.03491643674815,0.49760688884185,0.313524093869339,1.03483907393107,0.497520949989872,0.313641591316806
"122-8","heavy",100,0.37,1.10503948607365,0.462940069855208,0.128289710398582,1.10060876829628,0.454296092694999,0.130873672114668,1.10064871584135,0.453184234939806,0.131097849699787
"122-9","heavy",100,0.32,0.413815152099324,0.890913918120259,0.467670231395011,0.429611854987359,0.874198603045288,0.464066517222145,0.427925246599699,0.875982833077151,0.464431258929213
"122-10","heavy",100,0.34,1.28821872135633,0.0771135471958593,0.196773074801733,1.27638454030178,0.0850704039510789,0.201202048110003,1.27226819778293,0.0877691075737743,0.202806215769472
"122-11","heavy",100,0.4,1.06649204194412,0.552513958027489,0.27602786084165,1.07909329704039,0.539204297745373,0.273301500108979,1.08232642888794,0.535851178498543,0.272641128712595
"122-12","heavy",100,0.37,0.897911703148026,0.525794195633427,0.482699955005544,0.90205238085793,0.515602506943586,0.485843149684435,0.904717160566012,0.510761724607118,0.487100983215251
"122-13","heavy",100,0.31,0.906098555228364,0.455827815785964,0.279770113073778,0.928251451834571,0.42609690147254,0.286498980373568,0.931892783944789,0.421639926912992,0.287270289919123
"122-14","heavy",100,0.44,0.474007030526443,0.764179627010997,0.373276994129364,0.489508349582423,0.746973880528043,0.368484770905183,0.492136004881483,0.744172915090664,0.367797400954004
"122-15","heavy",100,0.26,1.17542033437087,0.399661643352602,0.20093847130302,1.18374544373775,0.389941381790424,0.199510285187304,1.18415129086287,0.389469969837274,0.199441709019932
"122-16","heavy",100,0.33,1.13842444290332,0.311450929433872,0.416021831534667,1.14927403115863,0.299632904543097,0.417478295707108,1.15228997250665,0.296398886768695,0.417845276891211
"122-17","heavy",100,0.31,1.1121449833154,0.435716340825659,0.328749645738899,1.11374992984799,0.422250899301091,0.339519119134443,1.11766035456577,0.414880136272437,0.34300687760444
"122-18","heavy",100,0.39,1.18950204678104,0.319383895962061,0.295646388236666,1.21905099388024,0.290746827916513,0.290669014617304,1.216213411596,0.293423657190139,0.291011262508574
"122-19","heavy",100,0.31,0.580993185006452,0.482069796310177,0.798497206096679,0.591430514980252,0.471529315232526,0.798878783002116,0.59215192062129,0.470803576965469,0.798904617896443
"122-20","heavy",100,0.38,0.844604930208649,0.476265895469961,0.42859210473649,0.903263107019166,0.421895318445843,0.421193941071758,0.936132206894553,0.392568280221989,0.417149186237527
"122-21","heavy",100,0.36,0.969472959112468,0.676493202929189,0.16558910150968,0.969003089302674,0.676075848524815,0.162749080818453,0.969026933429772,0.676129485054685,0.163004554438691
"122-22","heavy",100,0.37,1.06887722901533,0.440482997331141,0.282789565055838,1.06843398106805,0.440506025271348,0.281563377529777,1.06839581701431,0.44050174372087,0.281436290113535
"122-23","heavy",100,0.33,0.57275088549845,0.835027648713228,0.515763822378804,0.568956784164609,0.836389290343852,0.514582252882276,0.567438834496449,0.836852297685208,0.514076951206215
"122-24","heavy",100,0.37,0.764434398969538,0.633554788459562,0.168989816432859,0.777701647728422,0.618242392846036,0.172125120207187,0.779694175809223,0.615905556697103,0.172622492745342
"122-25","heavy",100,0.24,0.968312619249727,0.863222390641665,-0.0499835892167616,0.977481413661427,0.851057230174567,-0.0498426232597393,0.979996352330197,0.847753215956285,-0.0497967750381341
"122-26","heavy",100,0.37,0.796759607468294,0.567319731929047,0.6450726071551,0.801829783652115,0.55659671669223,0.646298588876214,0.804330955453895,0.552259629188091,0.64673296289074
"122-27","heavy",100,0.37,0.629279621734911,0.694370758068935,0.436406043846338,0.673184168610328,0.640628084118613,0.447490644116682,0.694864382691952,0.615104756709039,0.452348510804326
"122-28","heavy",100,0.42,1.14736813676815,0.516139694677067,0.421204301224196,1.14846259195301,0.511274007408937,0.424745823307273,1.1490489397441,0.509048334893672,0.426315791367571
"122-29","heavy",100,0.49,0.983676114073761,0.373842228108799,0.425176205838747,0.98668588053428,0.35774672670382,0.436518112258974,0.994110544932543,0.340144711364987,0.446387614820036
"122-30","heavy",100,0.42,1.24758137779579,0.156120743830728,0.205186406026086,1.26485467347773,0.137360603407379,0.208544541526901,1.26767166411023,0.134435609283087,0.209015558225284
"122-31","heavy",100,0.3,1.55838643083981,0.196467867368319,0.0296781975572559,1.57072749573246,0.18437758099738,0.028111408984215,1.56815580666195,0.1868895739747,0.0284431982218038
