<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11425-1","heavy",500,"normal",0.476,1.14011387367026,0.434201027787465,0.230383113232208,NA,NA,NA,NA,NA,NA
"11425-2","heavy",500,"normal",0.476,0.766224354532474,0.690347753364827,0.183627368319858,0.736087059204285,0.711693703244402,0.133939450374382,0.279705092511675,0.180954679296209,0.164332475901613
"11425-3","heavy",500,"normal",0.474,0.823733953222035,0.563171867812362,0.379934646551903,0.942820262730444,0.483719094177101,0.388755586367172,0.231619053599868,0.141144613948923,0.136350293642428
"11425-4","heavy",500,"normal",0.498,0.758196210320889,0.657126484496836,0.0177418650021147,0.652408297831798,0.720213167833832,-0.0164513820473984,0.277696256949062,0.166919749152761,0.147437199233982
"11425-5","heavy",500,"normal",0.524,1.16079919845953,0.474782310599655,0.160506926449546,1.03869889352237,0.574045950811994,0.0613636977849882,0.27069262732357,0.163855183108397,0.153796964166561
"11425-6","heavy",500,"normal",0.5,0.952379010151077,0.491188727142931,0.357398357792002,0.855454664600041,0.565513643473288,0.308042732468698,0.242827976636826,0.15507433164635,0.149256913691715
"11425-7","heavy",500,"normal",0.504,1.25429271373859,0.363290190544006,0.312561350082872,1.27420340427469,0.343691736299856,0.322475296483262,0.252780534290591,0.153195531131324,0.151025794502925
"11425-8","heavy",500,"normal",0.486,0.95721120649157,0.463091170591887,0.275241332077154,0.84861799177569,0.54545610950464,0.230107872875768,0.270882534438469,0.180308363481866,0.158022406020501
"11425-9","heavy",500,"normal",0.454,0.996045087905807,0.531289957567923,0.164848466874104,NA,NA,NA,NA,NA,NA
"11425-10","heavy",500,"normal",0.47,1.16623338433305,0.395328037494482,0.334824391521988,1.22848346127177,0.351424707291004,0.353209836481377,0.25807836556555,0.159027053267718,0.146335189959078
"11425-11","heavy",500,"normal",0.512,1.08658891233139,0.472298130311992,0.248378228531844,1.18445323683031,0.398902707989427,0.303825305157775,0.251921177534639,0.155129085796111,0.139237216797322
"11425-12","heavy",500,"normal",0.484,0.947752078988178,0.520655232657723,0.187908088117245,0.821167213130408,0.615487836925816,0.0900320088491063,0.249480175960821,0.159282690410351,0.160861029525355
"11425-13","heavy",500,"normal",0.47,1.1303575938068,0.422135808279079,0.323024558746676,NA,NA,NA,NA,NA,NA
"11425-14","heavy",500,"normal",0.502,0.990433810492125,0.510198631261261,0.230578316911213,NA,NA,NA,NA,NA,NA
"11425-15","heavy",500,"normal",0.51,1.11677155667364,0.452574430653922,0.234278123128983,1.28366394307231,0.34636215092695,0.292684109710117,0.265935941484664,0.168579545961683,0.162891836883112
"11425-16","heavy",500,"normal",0.49,1.05350601198193,0.473370541135317,0.270650912384828,1.01587696331802,0.490712345189243,0.260193914370256,0.265467054022396,0.153510278791969,0.143212312459124
