<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11429-1","heavy",2000,"normal",0.5005,1.04093808090774,0.45415716771574,0.271710677371299,NA,NA,NA,NA,NA,NA
"11429-2","heavy",2000,"normal",0.48,0.958617061693158,0.537583655728255,0.201544859252088,NA,NA,NA,NA,NA,NA
"11429-3","heavy",2000,"normal",0.4885,0.959126379490019,0.539043388719171,0.208799016347127,NA,NA,NA,NA,NA,NA
"11429-4","heavy",2000,"normal",0.511,1.01346247874736,0.488451973616566,0.238682812347427,NA,NA,NA,NA,NA,NA
"11429-5","heavy",2000,"normal",0.515,0.908615568191917,0.554554614240413,0.201754926347828,NA,NA,NA,NA,NA,NA
"11429-6","heavy",2000,"normal",0.4745,1.01832027102266,0.511585807765083,0.236338397425885,NA,NA,NA,NA,NA,NA
"11429-7","heavy",2000,"normal",0.5035,0.902082179619807,0.59727167469629,0.136069791325351,NA,NA,NA,NA,NA,NA
"11429-8","heavy",2000,"normal",0.5055,1.11129219275727,0.416856754926311,0.337198145467771,NA,NA,NA,NA,NA,NA
"11429-9","heavy",2000,"normal",0.493,1.07167309060151,0.461487178781064,0.280732695501609,NA,NA,NA,NA,NA,NA
"11429-10","heavy",2000,"normal",0.474,0.971867220309502,0.475225385062674,0.322782276054934,NA,NA,NA,NA,NA,NA
"11429-11","heavy",2000,"normal",0.497,1.03168184920922,0.539829677670737,0.11490871369092,NA,NA,NA,NA,NA,NA
"11429-12","heavy",2000,"normal",0.486,1.00610213291114,0.494896157477492,0.255006711256694,NA,NA,NA,NA,NA,NA
"11429-13","heavy",2000,"normal",0.4845,0.900707924909671,0.57041280204487,0.24544591131421,NA,NA,NA,NA,NA,NA
"11429-14","heavy",2000,"normal",0.4965,1.07335473115987,0.450702716546028,0.278110173415553,NA,NA,NA,NA,NA,NA
"11429-15","heavy",2000,"normal",0.5175,0.993037520234846,0.495484378038607,0.240127337823205,NA,NA,NA,NA,NA,NA
"11429-16","heavy",2000,"normal",0.4925,1.00443898236535,0.496308075960719,0.292303569682887,NA,NA,NA,NA,NA,NA
"11429-17","heavy",2000,"normal",0.482,1.10622809483988,0.44895787997042,0.301952702094017,NA,NA,NA,NA,NA,NA
"11429-18","heavy",2000,"normal",0.5115,1.13517429455292,0.422485275543827,0.273321090859238,NA,NA,NA,NA,NA,NA
"11429-19","heavy",2000,"normal",0.495,1.12922828280508,0.387112451604988,0.391757092451567,NA,NA,NA,NA,NA,NA
"11429-20","heavy",2000,"normal",0.514,0.952480610764556,0.526363873291482,0.229689781634557,NA,NA,NA,NA,NA,NA
"11429-21","heavy",2000,"normal",0.4805,0.925819872105817,0.559161164693411,0.185381955369508,NA,NA,NA,NA,NA,NA
"11429-22","heavy",2000,"normal",0.5075,0.974522920784243,0.511503410319882,0.192855884248775,NA,NA,NA,NA,NA,NA
"11429-23","heavy",2000,"normal",0.481,1.04002123872674,0.508473155528231,0.179835342817457,NA,NA,NA,NA,NA,NA
"11429-24","heavy",2000,"normal",0.495,1.1345443401548,0.43924803103191,0.250053620925202,NA,NA,NA,NA,NA,NA
"11429-25","heavy",2000,"normal",0.488,1.06451773543225,0.453215776759955,0.290986207846505,NA,NA,NA,NA,NA,NA
"11429-26","heavy",2000,"normal",0.5105,1.00554746852312,0.464103652668607,0.301100172206814,NA,NA,NA,NA,NA,NA
"11429-27","heavy",2000,"normal",0.49,0.992206733317437,0.489976853890864,0.33378594850041,NA,NA,NA,NA,NA,NA
"11429-28","heavy",2000,"normal",0.4755,1.00115283325864,0.477201833371193,0.242356636159946,NA,NA,NA,NA,NA,NA
"11429-29","heavy",2000,"normal",0.468,0.925738836480228,0.539070282870094,0.293432811689097,NA,NA,NA,NA,NA,NA
"11429-30","heavy",2000,"normal",0.515,0.985324741636117,0.523091352106016,0.201593371869157,NA,NA,NA,NA,NA,NA
"11429-31","heavy",2000,"normal",0.496,0.88290821929905,0.555453547848163,0.290321279075479,NA,NA,NA,NA,NA,NA
"11429-32","heavy",2000,"normal",0.4865,0.987302355685586,0.521293855109132,0.126729579850783,NA,NA,NA,NA,NA,NA
"11429-33","heavy",2000,"normal",0.4845,0.995750011947071,0.521588595884721,0.237096416270814,NA,NA,NA,NA,NA,NA
