"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11435-1","light",100,0.21,1.25933734419103,0.446814117184957,0.154182330708307,1.32783091099542,0.204240828765127,0.183626709473076,0.157884115760782,0.123673734817295,0.201187442147688,1.29383314427443,0.268504904806141,0.208827559410992,0.16354797784495,0.159603914832147,0.198737874171139
"11435-2","light",100,0.19,0.763988592307529,0.378478707001138,0.719952295386579,0.790683400687672,0.310181881409187,0.730285512037911,0.155868159088962,0.190400970427577,0.230806209431202,0.843572556327939,0.050553823663436,0.888675634181522,0.158770351199771,0.108031807424457,0.209722416594707
"11435-3","light",100,0.16,1.31550519673088,0.500893578214671,0.000976734845571028,1.31876764920692,0.466160057528033,-0.0205988057218878,0.169344732265224,0.136212510267678,0.220122101313862,1.28616081413987,0.525463811186787,0.0366591794496467,0.176647604291918,0.169881832348185,0.220171072078385
"11435-4","light",100,0.18,1.0575301919469,0.504328721742566,0.447696387638653,1.08853511801581,0.396601219415152,0.431836966172109,0.137528950181882,0.108715470730298,0.205970641182572,1.07723903828299,0.229910815837181,0.605060926125118,0.149323198692599,0.148842235776393,0.211209668335743
"11435-5","light",100,0.15,0.929831788028407,0.372857416664462,0.713034597256874,0.914854455508722,0.442269755536183,0.65442559423122,0.1432087138412,0.189282639475523,0.23585755313893,0.873532796504049,0.517199254662652,0.701268940017716,0.146084864739035,0.206911326758259,0.223921445482512
"11435-6","light",100,0.11,0.938926112998306,0.331318378941485,0.653726703654662,0.921519199662554,0.331500841816289,0.654318411337897,0.153868334773837,0.146352030524208,0.202824295295294,0.925664533293159,0.320687610953838,0.670498262951447,0.15489303810867,0.151722262970585,0.202314684617222
"11435-7","light",100,0.14,1.09575050983701,0.477165136411379,0.368509062384565,1.05877449844417,0.526891773231051,0.398257586843853,0.194733489381716,0.247658401947524,0.234588809148633,1.05791028555034,0.529039126588446,0.403724934346741,0.195448886656599,0.251079937987162,0.234488766906552
"11435-8","light",100,0.22,1.06613472838427,0.427272723758139,0.247742981198377,1.03208536926014,0.51995338423628,0.226372686431219,0.158202003756526,0.141729324989552,0.205637369711677,1.00281369466244,0.468417108021485,0.331416360103069,0.167014548113992,0.159838515601963,0.204921343119577
"11435-9","light",100,0.19,1.12797053475473,0.308475777291395,0.240916011229911,1.14100155684967,0.241726180275308,0.251434581637552,0.147431736538706,0.193826826500213,0.196726132014724,1.14603287241895,0.188700674925823,0.293277774706893,0.151058585448419,0.184351075615275,0.190301909486442
"11435-10","light",100,0.15,0.944918051317874,0.315084171304399,0.399052320509531,0.969094902357045,0.217520677279784,0.416927078414499,0.16255473701687,0.187872832551555,0.215162290187135,0.955734212276064,0.249928045180584,0.433073617097868,0.165861002158683,0.207172139264218,0.212712366272055
"11435-11","light",100,0.2,0.855713090581663,0.548135880824105,0.413675976715274,0.829238926025134,0.615849475952501,0.413041950254396,0.165279294933305,0.192485911668063,0.219375078863964,0.762544598630956,0.648390950319604,0.497069269367995,0.169194754383943,0.189481091526139,0.212382592774496
"11435-12","light",100,0.21,0.967763507883666,0.733466428038751,0.177323643272415,1.02122403052151,0.540140095328881,0.190600459879999,0.165237100706881,0.145643420167078,0.227291980912121,0.980730926991021,0.571307100270417,0.295108954801166,0.178734625674572,0.259062603056349,0.230318367065794
"11435-13","light",100,0.13,1.04777209213753,0.451826824765177,0.235472458380283,1.00436986808363,0.633419232815932,0.244284991963671,0.165975043140451,0.259078518017885,0.219481623346641,1.01425006625145,0.516208120472245,0.312311334936413,0.168444709690943,0.257581612357145,0.217379405439095
"11435-14","light",100,0.16,0.858521802558127,0.422618593578584,0.353399147597072,0.820444110257294,0.551770407605462,0.350588047262144,0.159526115529539,0.238224137373867,0.218485557280422,0.790176501610558,0.61692637054595,0.385995049352193,0.164015116773967,0.256864384006081,0.214730082413039
"11435-15","light",100,0.12,0.756094362126483,0.508756451059905,0.347631280871433,0.792497934097679,0.328932706598814,0.372679774930583,0.145565759213639,0.150421064020484,0.20236859480131,0.791318126880344,0.293909820708199,0.412254959583178,0.14943697876244,0.161784120845899,0.200960525010513
"11435-16","light",100,0.2,0.967880740164335,0.543834319025336,-0.00124240960154689,0.960128127852543,0.536487156009999,0.0527767423023774,0.141514467577165,0.225549556468316,0.190859889156225,0.957791075419468,0.513625685339388,0.105636477833265,0.1488049719822,0.261939686902301,0.187896481877528
"11435-17","light",100,0.17,1.15834606230118,0.516028149170761,-0.0250991236403489,1.1878805418152,0.485825475883515,-0.0253156149540118,0.160267746777403,0.217051700071393,0.205413387056876,1.15246092142015,0.541758565210773,0.00510291876212558,0.164826823941583,0.2300707797989,0.201146313580102
"11435-18","light",100,0.14,0.695989876069297,0.646298870930029,0.310931456281053,0.674692212162785,0.715548752657899,0.304990933289649,0.140224941818773,0.156178558668484,0.17776992269028,0.6439046106796,0.739305444309357,0.365242444911455,0.144310850894417,0.182340297285756,0.178548482839135
"11435-19","light",100,0.12,1.11232878153745,0.680473983935411,-0.234161919211483,1.09281264858094,0.635248435441858,-0.14393651818608,0.140670041202859,0.155799497456563,0.215858470238633,1.08381711856999,0.606024557916215,-0.0504144026621252,0.151149589870127,0.213811680381199,0.220738871349938
"11435-20","light",100,0.13,0.916655196540244,0.781141407370377,0.141172255535927,0.908015767573517,0.856329266676677,0.103191357759084,0.153972736428048,0.14146045052863,0.23448307405167,0.87385573359895,0.635825058433179,0.360020682531402,0.166527621461703,0.187913743677919,0.248459862127396
"11435-21","light",100,0.13,1.22736265165709,0.484850198015808,-0.0608815201960687,1.2073295116719,0.633425591947252,-0.0727944100043212,0.144140123936999,0.199585358050383,0.210353630189359,1.19716726796875,0.48349054385855,0.0432427839194198,0.150866648300512,0.233390362790989,0.211696126625263
"11435-22","light",100,0.17,0.938740755030477,0.720299666166982,0.503039265447015,0.970082196633502,0.643661525887886,0.493817784220638,0.144353277315639,0.195955536910937,0.185749274514036,0.947451689379378,0.659566203855061,0.54171260354204,0.146902668503094,0.20185480628057,0.183046645089475
"11435-23","light",100,0.21,1.02780131295421,0.252145418316303,0.390101562044975,1.05682861397371,0.146363745108923,0.415826572488595,0.157064124882268,0.241371216524381,0.214967622750328,1.06291483846136,0.11584042741576,0.438880623552517,0.16308437795264,0.269271675476441,0.208691264724943
"11435-24","light",100,0.17,0.826773418459015,0.480964187087929,0.309662361713077,0.785073828997142,0.519282305069032,0.341405776143656,0.145335325152989,0.160776892435158,0.180489862720206,0.750516490079798,0.64078887658417,0.354042723922468,0.151063151091499,0.201042381425909,0.180151481507233
"11435-25","light",100,0.18,0.86655973304494,0.560422845425997,0.245704733876251,0.87273405526987,0.487278315255495,0.270164515837816,0.164552329873823,0.177076547904953,0.203696788400643,0.867477935260566,0.489619158413033,0.297519094470118,0.168775823133489,0.194210219085026,0.203630127851356
"11435-26","light",100,0.19,0.96058986576284,0.440566525564614,0.321076923442513,0.973904280058261,0.358781718668487,0.316456248679533,0.14888588037464,0.15853667197102,0.206276073124132,0.930771488497646,0.444602576483031,0.35801311042785,0.154273572310452,0.193120557907366,0.201747069237748
"11435-27","light",100,0.14,0.748419878198486,0.834330349652756,0.478409322353965,0.778097053756162,0.959929613076174,0.472587485165415,0.179087950219049,0.2804210143849,0.252129869019517,0.721757126552437,0.911108355322055,0.583556653308503,0.186063024343737,0.27935345613579,0.245176698283974
"11435-28","light",100,0.14,0.794108163329511,0.39344920473224,0.52397516980703,0.815233629319821,0.321638747531107,0.531201495447143,0.131217710943063,0.140785379797558,0.189096976844282,0.775359902481354,0.335826281949199,0.578497737779479,0.135005096764897,0.135801629574198,0.181574247672367
"11435-29","light",100,0.22,0.871370137050955,0.62266618251663,0.156998095023847,0.798219021871081,0.806560388888369,0.276558793032834,0.169366390609523,0.2194226274306,0.205780850805049,0.767274647124258,0.867489289457189,0.302212436944567,0.174088225245052,0.242580712871746,0.205861918062853
"11435-30","light",100,0.17,1.14977742373596,0.76002525513555,-0.105761241394575,1.17773776789611,0.636603342590058,-0.168349795839452,0.127229854606793,0.165044615355886,0.197501105272734,1.17064052370663,0.571713875360053,-0.043681412990967,0.135016626476963,0.199616136768329,0.196582567401238
