"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"127-1","heavy",100,0.47,1.27138967385755,0.434708202781448,-0.328759078236758,1.58940693288238,0.148289033795006,-0.337826118964088,1.52259739114902,0.207999777053304,-0.339148634121571
"127-2","heavy",100,0.28,1.13006243800299,0.435333801687329,0.130005226031361,0.956322893822492,0.566725399009829,0.11956285508942,0.921825109722305,0.604833780658093,0.120399612803459
"127-3","heavy",100,0.44,1.08376834703292,0.290413764284888,0.570184833461496,1.26661418857382,0.134108042406368,0.573778353125555,1.23945319599531,0.163540337089135,0.569634873709726
"127-4","heavy",100,0.39,0.867881818791317,0.641073036592856,0.316883740194126,0.707517509714155,0.775247744345381,0.251470078540336,0.664903611828971,0.820075716481356,0.290464071765415
"127-5","heavy",100,0.35,1.24647765078295,0.169697739602448,0.636067747385333,1.16738679447767,0.247477030734235,0.629168682776069,1.14770989536965,0.267616330930252,0.636078194232357
"127-6","heavy",100,0.43,1.17643560202066,0.514576275421378,0.134911313083503,1.24392583601948,0.410007533345205,0.126711815299726,1.25947094803778,0.430258189128313,0.0546608565896744
"127-7","heavy",100,0.35,0.718486082960433,0.636797379498947,0.401149366000524,0.88288362384841,0.485234294361178,0.397849667583244,0.891814115895998,0.483292432120714,0.393644307074452
"127-8","heavy",100,0.34,1.13811754655429,0.49349039230766,0.245783583557444,1.23168143857109,0.437345785710043,0.226554261532485,1.21665329166225,0.45069542857981,0.22790038683383
"127-9","heavy",100,0.31,0.884735860901738,0.655168658917944,0.253690691803264,1.00089090214151,0.557665265205,0.260213574559648,1.11347546964311,0.470922802740263,0.212699022932545
"127-10","heavy",100,0.36,0.709473095912534,0.750341476162103,0.27470362414448,0.662282795284872,0.799850004183544,0.183221514247495,0.506350698876268,0.934452281240503,0.248724674521685
"127-11","heavy",100,0.34,1.49839647230041,0.324099893778367,-0.0376155097957992,1.51695729551561,0.259537798977069,0.0246441948863827,1.43657823617218,0.354599343102241,-0.0173025265218206
"127-12","heavy",100,0.32,1.25272909961525,0.515239429726667,0.092417872883326,1.35440124531287,0.423751522873444,0.0461907780494879,1.32354243370051,0.449639752063828,0.0651177651259642
"127-13","heavy",100,0.31,0.70931025266637,0.749972806885716,0.232034758161117,0.69816093212382,0.69896207857898,0.243523781339637,0.6303862014957,0.721429768244142,0.315934911613841
"127-14","heavy",100,0.38,0.686528979171616,0.772587038568269,0.349839252435918,0.556431903550887,0.823473459057622,0.329203922567073,0.530868992734648,0.846912705801648,0.347595656969881
"127-15","heavy",100,0.34,0.854556411066113,0.672741278517005,0.076560204683169,0.844339617932803,0.681925873210767,-0.000824533294296751,0.728514810198301,0.726283751155949,0.0952782530466805
"127-16","heavy",100,0.44,1.08373499279803,0.42304061954588,0.223768537757903,1.20683898968711,0.312831853144514,0.162537016717596,1.08842570096814,0.414394470552938,0.188480129303014
"127-17","heavy",100,0.38,1.31137617703851,0.334013065678548,0.169610626928121,1.22216656212496,0.457205033483744,0.154117152546813,1.21290207933866,0.4712171592783,0.148849873886661
"127-18","heavy",100,0.29,1.22633719006777,0.326801317655492,0.144568568672941,1.17205175115302,0.378573444622096,0.135967138553901,1.16963865115031,0.383563604484267,0.136388743491963
"127-19","heavy",100,0.43,0.519149457076039,0.642099624845617,0.679348946802554,0.66407032965176,0.502088051434819,0.666911570082091,0.649176477136028,0.504067392301802,0.735379501883619
"127-20","heavy",100,0.28,0.913316334732636,0.567624183368836,0.205383132291369,1.22799540282473,0.296002055679375,0.156509507976024,1.23257530145202,0.297928639773297,0.149763011454565
"127-21","heavy",100,0.35,1.03401316945591,0.433117971898494,0.213442617619408,1.34882445286828,0.1279591298292,0.239112991142946,1.28516828572004,0.185829282558969,0.243498082320745
"127-22","heavy",100,0.36,0.985591711444488,0.546443981019791,0.221927778824694,1.09378657754327,0.397413438450897,0.279566280004378,1.10636307902739,0.406907549215315,0.261269124124423
"127-23","heavy",100,0.33,0.988796355446039,0.585037839050789,0.24203805956415,0.677565354317383,0.822568109186003,0.300549644235675,0.669310168885543,0.844128554577976,0.304382690838654
"127-24","heavy",100,0.28,1.16631730643884,0.35212607318866,0.251477665175643,1.10778669845093,0.399286682135636,0.26491239488619,1.10434696054355,0.409558714858709,0.254585361444453
"127-25","heavy",100,0.35,1.17697562443189,0.326337800240394,0.302393103869302,1.20005161154936,0.274200370774994,0.319824002020511,1.19973253667758,0.292669271320562,0.296329665775618
"127-26","heavy",100,0.34,1.11608373124527,0.442268782261467,0.0219805584933068,1.25096405233861,0.33145425102771,0.0165418289983738,1.25239806745164,0.327169165792759,0.0266934472702957
"127-27","heavy",100,0.32,1.24875278347099,0.32450357649392,0.146650074301728,1.11586195213113,0.443525951372065,0.116787694860768,1.10386557836243,0.455444950703582,0.126538029365899
"127-28","heavy",100,0.42,1.1528337025697,0.432330993850208,0.0617713278967676,1.14383021866767,0.39771200696079,0.0771932585699945,1.14079647073337,0.398637112592932,0.116057335894909
"127-29","heavy",100,0.34,1.54042279991124,0.189487874320817,-0.164736739606628,1.65715396074612,0.073221578957906,-0.170939591011593,1.65327598743686,0.0747700841448867,-0.160215700051149
"127-30","heavy",100,0.32,0.825614605011367,0.55072265950455,0.617454351466795,0.754857656514549,0.562296663092604,0.684369275446455,0.74663192401576,0.591921276803543,0.650696800587165
"127-31","heavy",100,0.38,1.26504639087808,0.322733621970581,0.0128230459969639,1.09923378882544,0.418763060928711,0.0371058971126462,1.22382041422667,0.345269060021439,-0.029867370702227
"127-32","heavy",100,0.32,1.39544272193826,0.269174018079046,0.274558900851587,1.36311587072382,0.281041959879493,0.269217944860364,1.3548287786425,0.291393703620548,0.271914036934617
"127-33","heavy",100,0.33,0.792138925331693,0.368638870359457,0.542164244137482,0.606195794480099,0.575283705715379,0.536960957197278,0.571958694827774,0.596772777193479,0.574336640574789
"127-34","heavy",100,0.32,0.985985056524745,0.403513148222518,0.534946236898429,1.04970864302738,0.349916047828054,0.558416117941232,1.01234884420856,0.39426851444929,0.546567016218736
"127-35","heavy",100,0.4,1.22420530194668,0.421429407841507,0.295354239461426,1.16625725608582,0.477278847751541,0.29984512705185,1.17999148815489,0.475113632316382,0.29504209866648
"127-36","heavy",100,0.29,0.745489641315677,0.642534936933404,0.41556606251441,0.814643571193697,0.571974441923609,0.42104929494448,0.775381603547224,0.580200014593896,0.481831168334047
"127-37","heavy",100,0.33,0.691643233477497,0.684929022951582,0.277808656589688,0.836490781376221,0.614321864501561,0.244725753398901,0.832085530036408,0.620820559702575,0.252298001034159
"127-38","heavy",100,0.34,1.0236213167832,0.576401195044433,0.242039272333592,1.01435531424989,0.557311355734402,0.282060209951524,0.984638086352948,0.582873065690237,0.303455652688741
"127-39","heavy",100,0.3,0.429894535269986,1.07692308180699,0.264769096272567,0.779989108597905,0.783919678335888,0.144839338620428,0.665006321629433,0.910362689731239,0.161034349481138
"127-40","heavy",100,0.39,0.975928810798989,0.346053132717008,0.412236841818823,1.16866479608848,0.181128444335124,0.419185476048744,1.18056799867602,0.166381497649872,0.429375795501335
"127-41","heavy",100,0.37,1.04165935920841,0.431574191905303,0.373897498574338,0.995697378138613,0.463231528150336,0.457831054550776,0.995547702693897,0.492218155231947,0.409823463402999
"127-42","heavy",100,0.31,1.07481421465824,0.402004021443246,0.312935192395734,1.11642566635561,0.341701706679463,0.310105876058702,1.07444905136126,0.377466811727296,0.329256969212264
"127-43","heavy",100,0.35,0.84404439387279,0.554115620401536,0.380089246167159,0.68788468982012,0.695595303252122,0.319988223401505,0.663424969558914,0.720867432081895,0.331604199391512
"127-44","heavy",100,0.35,1.0747438976577,0.537097819520841,0.069650663086765,1.12862947023757,0.472300084780977,0.0613599515754165,1.11784430148084,0.478101183360279,0.0851721371747518
"127-45","heavy",100,0.38,0.987245204173905,0.451856459730457,0.454356612990645,1.1061218892154,0.321929691027861,0.410813787924812,1.00244224457226,0.435989772732931,0.398798193377971
"127-46","heavy",100,0.41,0.998098937895071,0.449767809038128,0.285696365675072,1.10484582221775,0.346981300138392,0.322181295885988,1.19238393957716,0.294271219800754,0.295370949901784
"127-47","heavy",100,0.38,1.13266230026141,0.437940205676216,0.11266130419773,1.12085136827024,0.445871399894317,0.0632683795021097,1.07999345243796,0.532548276651054,0.00415372096233949
"127-48","heavy",100,0.4,0.864747701689567,0.558842923169582,0.547779860938565,0.819955453594171,0.627368206711078,0.544352723671364,0.750022692823939,0.698524291869025,0.547143833002313
