"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"127-1","light",1000,0.134,0.952911237432029,0.511319671321885,0.353100660141743,0.952662163867645,0.513618742723656,0.353069505492327
"127-2","light",1000,0.126,1.0775589436953,0.501953934910302,0.209982851170344,1.07721517924078,0.505274592415749,0.210198114757357
"127-3","light",1000,0.141,0.972536955240897,0.361682407475447,0.373833723795526,0.973356245948772,0.360189560659818,0.373834960241916
"127-4","light",1000,0.139,1.00432877966491,0.521822697350126,0.276970929835244,1.00586013100891,0.518371920555444,0.277077752875058
"127-5","light",1000,0.144,1.00304323680859,0.403055110119989,0.221941962476017,1.00792233119847,0.399264992038108,0.222479765978668
"127-6","light",1000,0.124,0.89509929362611,0.443489495983829,0.421547115344613,0.895445830365265,0.444134157005171,0.421459176769872
"127-7","light",1000,0.143,0.940410132846956,0.528966593415463,0.306563555595793,0.939618456658435,0.534627930353223,0.305896755335637
"127-8","light",1000,0.143,0.962576813991151,0.509846165345092,0.298726611971004,0.961166289924324,0.518608458282359,0.298957229522104
"127-9","light",1000,0.133,1.01946308708354,0.197644478870822,0.312826616617571,1.02182261230112,0.194131800814977,0.31379181563196
"127-10","light",1000,0.165,0.983388893023071,0.401232569993578,0.284091782974946,0.983548970902281,0.405280813865939,0.284010339564032
"127-11","light",1000,0.121,0.945503068947287,0.517235298834097,0.309347701250399,0.946482849834365,0.515380020625845,0.309153428602438
"127-12","light",1000,0.122,1.02233569619728,0.446720625123767,0.276766736433081,1.02265653301879,0.447954599562837,0.277323871276606
"127-13","light",1000,0.138,0.906453691365429,0.541467689548091,0.374914910986721,0.905827715560948,0.547777685031374,0.375501640153615
"127-14","light",1000,0.136,1.01774160168834,0.633083974609592,0.235297376898299,1.01826158136417,0.63266211976786,0.23493553768817
"127-15","light",1000,0.146,0.946400654406792,0.677947247511472,0.259774610963486,0.947068096764841,0.679961721895964,0.259846285056403
"127-16","light",1000,0.154,0.979502003049266,0.523369114079716,0.312967060009188,0.979575842776409,0.525323777489849,0.31261821386543
"127-17","light",1000,0.132,0.95542332008437,0.510917611029694,0.298497553888703,0.957144153177705,0.507941166362527,0.297938206722946
"127-18","light",1000,0.15,0.976501151542199,0.551764066998702,0.312943094080169,0.97434947223125,0.563593044884268,0.313882763172188
"127-19","light",1000,0.151,0.986517483690497,0.378606081479212,0.234836117588085,0.987121329383266,0.379296475361725,0.234655148146555
"127-20","light",1000,0.136,0.890079064276981,0.546154639886126,0.39471717052085,0.889347428240656,0.551560951535589,0.395154044797536
"127-21","light",1000,0.145,0.882649746537094,0.597676066940672,0.336065823955459,0.883103365763273,0.599374819681969,0.336419200602629
"127-22","light",1000,0.142,1.02332842455372,0.633389604268606,0.215649340234169,1.02254219116913,0.639186537597469,0.215859071600412
"127-23","light",1000,0.154,1.04871059994069,0.381095727580836,0.279022426019792,1.04922428138922,0.380421562277083,0.27974266103344
"127-24","light",1000,0.125,0.928317895761775,0.508162856672328,0.330960340220475,0.929783134893191,0.505613800599124,0.331208887399065
"127-25","light",1000,0.145,1.01363120692866,0.482798603976293,0.369449619506329,1.01262095007996,0.489956324704182,0.3699922720696
"127-26","light",1000,0.136,1.03561112303598,0.485073491232065,0.242685274115213,1.0358788068587,0.485475134085274,0.242595878344352
"127-27","light",1000,0.134,1.02562962331572,0.529361440217502,0.167831530176639,1.02657648215708,0.527567972379012,0.168165766050854
"127-28","light",1000,0.149,0.978976642170663,0.491236078443488,0.325445004844181,0.979694456076094,0.491287905942435,0.325417746948167
"127-29","light",1000,0.135,1.07177117880687,0.299256469773313,0.219970060237093,1.07214311585696,0.301469885368988,0.22131148270078
"127-30","light",1000,0.152,0.948031981137494,0.462859360249835,0.301574833459386,0.949221228600895,0.461518682253984,0.302384618926726
"127-31","light",1000,0.129,1.00533950415749,0.503563082957018,0.23664738434705,1.00773841242587,0.497606703247936,0.236529213841567
"127-32","light",1000,0.149,1.02722049902679,0.464724179003312,0.267044647519838,1.02700180840239,0.468127918836669,0.267748554278562
"127-33","light",1000,0.166,0.98242604198107,0.423514694117709,0.152955713763941,0.981280743791823,0.43172309801761,0.15300098189176
"127-34","light",1000,0.146,0.963710794934612,0.436981533084158,0.352462419848903,0.965919453723279,0.432070320393614,0.354780725810266
"127-35","light",1000,0.155,0.904584692312823,0.412511329426544,0.333938005813593,0.907490080838382,0.407327481980785,0.333923212635619
"127-36","light",1000,0.135,1.03373040383501,0.41215604723935,0.26495137512725,1.03386533062846,0.413624975434115,0.265070230525983
"127-37","light",1000,0.157,0.935328673583279,0.563653886439433,0.303218390599891,0.93667378308564,0.561391341943034,0.303151167689834
"127-38","light",1000,0.15,0.944800959744071,0.388498389143068,0.383160052737161,0.94647828778103,0.387007538659674,0.382658587262344
"127-39","light",1000,0.136,0.965804521154914,0.35624751995617,0.323681224256964,0.966688769643357,0.355785417529822,0.32412650822431
"127-40","light",1000,0.111,0.912476042569331,0.590360652064409,0.29225715782409,0.912455883165648,0.592084867457625,0.292223667007086
"127-41","light",1000,0.159,0.949296294218827,0.451875339518851,0.328376583358725,0.952066377420251,0.450681242919386,0.329287476080377
"127-42","light",1000,0.139,1.05873088128564,0.391715945704573,0.201631046332849,1.06123073725339,0.385859156857336,0.202187784202733
"127-43","light",1000,0.13,0.966627263127507,0.60389897268877,0.265095090649758,0.966768328253398,0.607489933063436,0.264817644108574
"127-44","light",1000,0.121,1.01425178538914,0.31013758952326,0.227338921784074,1.0145296027311,0.311777850611528,0.227353061011761
"127-45","light",1000,0.155,0.910822570803356,0.523410914225579,0.348831244788914,0.910636301938252,0.527034405068841,0.34948962560495
"127-46","light",1000,0.154,1.04829675977141,0.397814023246471,0.211457950356892,1.04933693036145,0.400513771888486,0.212293594707843
"127-47","light",1000,0.154,1.02258668937558,0.320461120628793,0.309722276718678,1.02346839300577,0.319940550065868,0.309646722715506
"127-48","light",1000,0.138,1.06157682145042,0.416641028848575,0.22585062996558,1.06377874924423,0.41353872685967,0.226275363829849
"127-49","light",1000,0.145,0.980258873412479,0.378078813740121,0.325702014206962,0.98170253836125,0.376431582053534,0.325855695866197
"127-50","light",1000,0.155,1.03144538136243,0.523271571946164,0.226307084956367,1.03457852485129,0.517606419192558,0.227239161406552
