"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"132-1","extra_heavy",2000,0.7345,0.858435612683882,0.622377030250173,0.506492815900106,0.859596199676947,0.621003688115343,0.506390127379113
"132-2","extra_heavy",2000,0.738,0.880991758582761,0.723404154553943,0.546674362022942,0.880946008859753,0.732341072381687,0.548228761099222
"132-3","extra_heavy",2000,0.741,0.955558942755431,0.801698303639523,0.434042419905734,0.950502616285434,0.883295347385873,0.43774109351434
"132-4","extra_heavy",2000,0.718,0.991152697478333,0.682762209602087,0.374176897835045,0.991046025849743,0.712210583185745,0.376438942450356
"132-5","extra_heavy",2000,0.7355,0.75394469731684,1.67791762528136,0.515776270030317,0.7528657479829,1.71418988573183,0.518478746141443
"132-6","extra_heavy",2000,0.735,0.877953904294781,0.747971011021124,0.487773208251991,0.878315480601849,0.748007583669913,0.487851966655163
"132-7","extra_heavy",2000,0.742,0.840411280527668,0.829647326680379,0.476207860518978,0.840656256610796,0.842025773759537,0.478434060476622
"132-8","extra_heavy",2000,0.7455,0.884054764052322,0.593005404747735,0.513514511339395,0.884630184542231,0.592461756706084,0.513550167757831
"132-9","extra_heavy",2000,0.7245,0.949707783171853,0.617194593997774,0.388039133713545,0.94999986104122,0.616928298082307,0.387998596758814
"132-10","extra_heavy",2000,0.744,0.852196305507593,0.686013399024867,0.500454666201951,0.853903964359032,0.683740361760853,0.500240934613628
"132-11","extra_heavy",2000,0.733,0.85555379154487,0.898476194183476,0.442751541689645,0.856156929903163,0.898525505754121,0.442976887502652
"132-12","extra_heavy",2000,0.727,0.895904202261663,0.761759328451252,0.494133886455685,0.89850324159878,0.76235465410794,0.494471941436543
"132-13","extra_heavy",2000,0.7205,0.837374926182074,1.25007108283777,0.488398499713589,0.83683098093501,1.2640130155054,0.489667390343317
"132-14","extra_heavy",2000,0.7235,1.01828831036906,0.354787272659884,0.371972970193126,1.01826351293535,0.354742765871464,0.372022330488347
"132-15","extra_heavy",2000,0.7335,0.935994395697082,0.430986029041026,0.362968910794979,0.936281876897492,0.430428230578967,0.36291068446089
"132-16","extra_heavy",2000,0.748,0.90707138959782,0.724579052028836,0.444244546216474,0.907295667070651,0.728355823899434,0.44489164131306
"132-17","extra_heavy",2000,0.7535,0.826193414839216,0.426566220957845,0.540736615659794,0.82635761651417,0.426190188151108,0.540777661718032
"132-18","extra_heavy",2000,0.739,0.887838107421135,0.294052378676214,0.486626299841866,0.887994922893662,0.293673978043297,0.486545254487426
"132-19","extra_heavy",2000,0.716,0.861724759975214,0.820141053101946,0.417953117824721,0.862461909586295,0.818843820113821,0.417895686087982
"132-20","extra_heavy",2000,0.733,0.97089075377201,0.477993741156918,0.419963257473359,0.971197082994612,0.48848461082993,0.422005287150232
"132-21","extra_heavy",2000,0.7355,0.843596532631797,0.720304334669936,0.443338101886901,0.844317715290724,0.722501725427577,0.44382041037994
"132-22","extra_heavy",2000,0.7485,0.879134336888483,0.676175720832324,0.505989613473436,0.878934751678936,0.678201531812189,0.506656150656409
"132-23","extra_heavy",2000,0.73,0.817030114162513,0.849186384461965,0.528334404918935,0.81687468040363,0.852388043282446,0.529114608156781
"132-24","extra_heavy",2000,0.7365,0.889039807771788,1.12038296828535,0.488334301662797,0.891287479507455,1.19322837623443,0.49549843712403
