"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"122-1","extra_heavy",500,0.72,0.917969446582556,0.626010267624951,0.510051184219443,0.902082678231513,0.68976380216648,0.519849247801217
"122-2","extra_heavy",500,0.744,0.816530355737029,0.571772676669725,0.495503960806034,0.816274153643761,0.570440250138454,0.495969368068674
"122-3","extra_heavy",500,0.722,0.808693907287906,0.412302213870697,0.696707293374744,0.810224406769779,0.40972590920798,0.69565262194798
"122-4","extra_heavy",500,0.73,0.977952805579556,0.486797914488276,0.490805508747263,0.977651000112142,0.488606320790908,0.491404022452215
"122-5","extra_heavy",500,0.72,0.660768697936308,0.677978016946891,0.64678016356552,0.666355422379465,0.66699901390315,0.644987340812423
"122-6","extra_heavy",500,0.69,0.951949451524763,0.315127359300735,0.456138861655647,0.952125152354309,0.31410123835039,0.455927177427755
"122-7","extra_heavy",500,0.728,0.872677850399425,0.295062285124169,0.591124684891625,0.873511348737219,0.293380494657492,0.590726480074786
"122-8","extra_heavy",500,0.73,0.79479608936941,0.840769466936313,0.536220168408548,0.811090903085827,0.825776903152447,0.534798053445343
"122-9","extra_heavy",500,0.742,0.827903527281114,1.01693598765958,0.488581636357435,0.849306216075489,0.976287381717937,0.484020933077019
"122-10","extra_heavy",500,0.74,1.02833018556528,0.535976246589422,0.280036489133053,1.02308962364228,0.554951254134191,0.283224885203622
"122-11","extra_heavy",500,0.716,1.10540800559616,0.126277895566457,0.367059491254281,1.104034928764,0.127140258554009,0.36809228827304
"122-12","extra_heavy",500,0.706,0.841590089628217,0.634094432572473,0.538784992902967,0.844378906467268,0.629978904705972,0.538777392631445
"122-13","extra_heavy",500,0.748,1.09471783048685,0.222831601062594,0.347306691973252,1.08489145020815,0.233631830644118,0.354246269480091
"122-14","extra_heavy",500,0.75,0.96188687949508,0.260122345687553,0.383237636939067,0.95827132817882,0.265041221796944,0.385626860363662
"122-15","extra_heavy",500,0.74,0.880346724113218,0.118930560536344,0.538306518998704,0.879034624382208,0.119387807998496,0.539130710270576
"122-16","extra_heavy",500,0.708,0.818208526735691,0.690499323206343,0.552201193375473,0.823785660490381,0.676946794724937,0.549654176259391
"122-17","extra_heavy",500,0.69,0.886586279241622,0.487004684595082,0.484492555968639,0.886749206862977,0.485698449409894,0.484370069209808
"122-18","extra_heavy",500,0.74,0.840254697536839,1.05766396505986,0.359916812954221,0.841265550453347,1.05913539867572,0.360815350000236
"122-19","extra_heavy",500,0.726,1.08421122454997,0.351147883632772,0.398380172369168,1.09249549617266,0.323945650643812,0.396850982413795
"122-20","extra_heavy",500,0.754,0.992582874134594,0.136372150769279,0.445169893119606,0.992910990935414,0.135732845382827,0.444889085027747
"122-21","extra_heavy",500,0.738,0.831432588078005,0.492568331136806,0.491889756529873,0.832184028885497,0.490693735413756,0.491432223691258
"122-22","extra_heavy",500,0.75,0.802833507059318,1.04490932702402,0.544345055959416,0.800825015613914,1.05619462441639,0.545537505706568
"122-23","extra_heavy",500,0.736,0.84180058461414,0.204235895952244,0.509025495274546,0.840018211820443,0.205273322724256,0.510060769622769
"122-24","extra_heavy",500,0.724,1.06323733353691,0.214601733555435,0.334811457983427,1.05901186709712,0.228053309631443,0.335992906061528
"122-25","extra_heavy",500,0.726,0.892142900538829,0.762112925547159,0.409126690461922,0.899580567148808,0.738660855422231,0.405556192429331
"122-26","extra_heavy",500,0.716,0.783612470277933,0.821729105453651,0.597024371937205,0.79063409130007,0.805599010658114,0.593411313205784
"122-27","extra_heavy",500,0.706,0.920850887613931,0.293352323897512,0.474343706781675,0.921099032338324,0.292401363077445,0.474167724079505
"122-28","extra_heavy",500,0.718,0.779619832471001,0.329036778423549,0.612861510121959,0.779294327920362,0.32851359199948,0.613044699332478
"122-29","extra_heavy",500,0.73,1.09674850614469,0.383864752126782,0.321534824960631,1.09312052824731,0.396182403430759,0.324756119119149
"122-30","extra_heavy",500,0.742,0.859486608142932,1.54986722978597,0.451990382423308,0.8617740844531,1.5872246823407,0.455920081461058
"122-31","extra_heavy",500,0.714,0.965166255248903,0.355779838027841,0.459404839574304,0.962420728422623,0.360776762179403,0.460620419226348
"122-32","extra_heavy",500,0.72,0.999008849214541,0.427320895915556,0.391354462309821,1.00082752798107,0.422706210072353,0.390572039483293
"122-33","extra_heavy",500,0.746,0.855615076207722,0.530311901601034,0.528646455917754,0.855015701684644,0.530549968280819,0.529591202249617
"122-34","extra_heavy",500,0.742,0.906539672473369,0.571824487190951,0.61384136598419,0.915575553625321,0.563945664980304,0.613909714252154
"122-35","extra_heavy",500,0.714,1.00950557172179,0.304406822156293,0.412493873442486,1.01113670401098,0.300205069784208,0.41168587539531
"122-36","extra_heavy",500,0.728,0.853746515587291,0.521322411043879,0.355655307674709,0.85466821684498,0.518874374991938,0.355030175384242
"122-37","extra_heavy",500,0.75,0.933537756980403,0.384783691023136,0.439870806411912,0.932354593280515,0.386129376037745,0.440519960784063
