"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"130-1","light",2000,0.126,0.97123098932531,0.51271680056336,0.266102273165071,0.966616014434377,0.519295298125329,0.269844623545894,0.966764706512868,0.521371273433438,0.269235163244931
"130-2","light",2000,0.132,0.947331881995938,0.549649453197642,0.290948346662415,0.942735831634844,0.550654861264492,0.297615815053024,0.941389348041945,0.570227441136572,0.291143070854529
"130-3","light",2000,0.118,1.01055016076626,0.572400748582647,0.213241658788007,1.01710190413808,0.548970755304483,0.219129349271727,1.01849899311711,0.550684970622202,0.216058851288304
"130-4","light",2000,0.1205,1.0292986341363,0.449712860850424,0.292519802976698,1.04316358401241,0.400955929274201,0.297086984671386,1.04259647397306,0.406064881139594,0.296409822505293
"130-5","light",2000,0.1125,0.990268439888825,0.48701029071758,0.248720825227068,0.981920245580761,0.507186723724867,0.253457535774374,0.980538226348762,0.512108500612596,0.254679543602569
"130-6","light",2000,0.115,0.948601258108366,0.583853839030846,0.314471966932168,0.951703504075992,0.58454633010162,0.312647213403828,0.950570508888563,0.597886087052858,0.309632456685288
"130-7","light",2000,0.1215,1.08415874288809,0.325054366963464,0.18244855957803,1.08461421466147,0.320349703545951,0.181053167248204,1.08326394927988,0.323888181308212,0.182624769475302
"130-8","light",2000,0.1265,0.960459253410948,0.49604324479175,0.261724037781398,0.974599714075287,0.452921119600561,0.257393617032418,0.969893076038748,0.466274104020135,0.25938147627093
"130-9","light",2000,0.1435,1.05972891230913,0.397926745230401,0.221223976632432,1.07013474886603,0.361517615992907,0.216420950323022,1.06590557677383,0.378139257442462,0.217546857214297
"130-10","light",2000,0.125,0.967349299083235,0.509459105105493,0.353182168236061,0.965407388613034,0.510433203448173,0.352052202394542,0.959012412184703,0.527775370197282,0.357176770351432
"130-11","light",2000,0.136,0.983036891447467,0.517953785553427,0.286047728408387,1.00325599805966,0.455281489199677,0.283330414919443,1.00443746478745,0.456172595666416,0.281586686905945
"130-12","light",2000,0.1295,1.02858184537912,0.509352882131672,0.207956509266332,1.03206872985252,0.496654542417108,0.204549768195373,1.0295653137294,0.502660266781936,0.207698812009349
"130-13","light",2000,0.128,1.00929792178539,0.546044453589093,0.266679400374928,1.01110047174216,0.52377629163058,0.270475109750844,1.00515738207001,0.553466024723523,0.269733454393096
"130-14","light",2000,0.1275,0.937621754574016,0.540304009889545,0.301024779262582,0.927467735078147,0.565259076632262,0.301288181093594,0.927386587563731,0.573235917143628,0.298760838642533
"130-15","light",2000,0.1205,0.993421157411203,0.572682067258058,0.25717622280976,0.992489328796766,0.567321220563907,0.261897385723835,0.992557589628789,0.58014518984402,0.256334766766188
"130-16","light",2000,0.1225,0.960538857657144,0.605130611821297,0.222863432899669,0.965571786333293,0.590863362532072,0.2160773844056,0.963824267681458,0.593877143119896,0.218347271421665
"130-17","light",2000,0.1285,1.01008674692363,0.545346190090708,0.167950404705657,1.01159290755312,0.552836567302261,0.165539502191267,1.01137627389548,0.555802423698916,0.164968140095044
"130-18","light",2000,0.13,1.10743209946259,0.421372006688483,0.152516523843151,1.10217520301933,0.451899134761564,0.152943972234535,1.10249866094107,0.456485015049773,0.150861073571341
"130-19","light",2000,0.12,1.02430973083274,0.464700851098325,0.264420214765121,1.03344748834078,0.430833593395488,0.267946020768711,1.03141262106261,0.446017467953499,0.264837034332702
"130-20","light",2000,0.123,0.992109099901798,0.487017624322588,0.303908662796068,0.998529436491567,0.447072086247821,0.303005870653458,0.996003897173392,0.465190060526326,0.300670910074581
"130-21","light",2000,0.124,1.00367937235774,0.428779633064211,0.280176266142192,1.01539576484905,0.372951622927849,0.280793488078386,1.01144548388284,0.389601311114975,0.281587226373266
"130-22","light",2000,0.121,1.09185026024847,0.453059063460068,0.152675027666994,1.0903501195211,0.438541074847843,0.152845538692829,1.08709628697636,0.446224891134028,0.156551920685194
"130-23","light",2000,0.124,1.02829991753786,0.47773949706683,0.191146226863861,1.02447217662313,0.486784191426931,0.193377358264856,1.01876291717737,0.507142644549134,0.195475814773274
"130-24","light",2000,0.1215,0.999259596595716,0.465993406373453,0.274052836287049,0.997133288162426,0.47442534675369,0.272686615470973,0.99688748348371,0.476760445671242,0.272954409636795
