"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11422-1","heavy",2000,50,0.408,0.9748767103773,0.485434048496858,0.307774080122347,1.06492961373124,0.259930013435558,0.303906226993161,0.0538441474796856,0.136557345908688,0.0604146819570805,1.01734826395573,0.394700859631937,0.299538061066172,0.0542931141356826,0.116758835968753,0.0604516198670088,1944.941,13.3129999999983
"11422-2","heavy",2000,50,0.4165,0.992910960414917,0.528799743618547,0.239194053618973,1.0349966360803,0.467062745789318,0.24674432662687,0.0508265361135646,0.121144159047213,0.0582723880929904,0.997273756041302,0.530598824490342,0.238162390854672,0.0535382337530005,0.116598834863302,0.0625360815737891,1855.451,14.1749999999993
"11422-3","heavy",2000,50,0.4015,0.959567705644165,0.528910199267184,0.307869045083307,1.01387868475179,0.449561659169097,0.309737727386102,0.0619070292525712,0.128998090096153,0.0678246260538631,0.962637688950675,0.507118198583918,0.32003675512226,0.0559226195732557,0.110457190119677,0.0622403604557835,1905.777,11.3739999999998
"11422-4","heavy",2000,50,0.4175,0.98130873455861,0.521847985833456,0.296242100867922,1.04598240251638,0.430279387557867,0.301817196006616,0.0557726841471219,0.130919048190808,0.0702756048474005,0.984021567387154,0.552895651160765,0.29963933491335,0.056897643966171,0.136035121803983,0.0650266842671493,1965.9,13.7639999999992
"11422-5","heavy",2000,50,0.386,0.94660113978065,0.52431739047956,0.319101614751809,1.00357958247344,0.486368903136335,0.30402124126764,0.0532406754638722,0.128124911609154,0.0741698889964993,0.920794499837457,0.658019044549124,0.324865991190621,0.0589224754809576,0.140424218164519,0.0667069852924559,1792.887,13.9670000000006
"11422-6","heavy",2000,50,0.417,1.03575541905704,0.420024253374297,0.225179411317901,1.07440292370059,0.361490861645033,0.231770205446315,0.0550069868011203,0.118428679363829,0.069167971408447,1.00659284062262,0.499729088825778,0.236494783361645,0.0567033628336867,0.131651027196572,0.0650777281842522,1807.729,11.8029999999999
"11422-7","heavy",2000,50,0.4295,0.944297058488936,0.48928697012206,0.250468546374505,0.956140429914429,0.581928567680166,0.244796425626029,0.0571341646975455,0.136680572540413,0.0652259443933215,0.903364247007931,0.723829036303166,0.244193352375814,0.0542813620464754,0.145522050227654,0.0637978664134896,1812.838,11.2119999999995
"11422-8","heavy",2000,50,0.403,0.998547071042664,0.521718177058613,0.2648682768855,1.06844844798657,0.411089874522528,0.254647175009908,0.0540059119418073,0.141347605044945,0.0632648283787845,1.00744338257964,0.552456224679812,0.262011876847247,0.0585091812074459,0.154959548447253,0.0676583565909082,1557.737,11.0020000000004
"11422-9","heavy",2000,50,0.4125,1.05527465834452,0.402792728906684,0.259021032082193,1.10255812789707,0.285503041276118,0.266120929924232,0.0553279714542126,0.123546193610584,0.0706333618665958,1.05310218280086,0.401351296786131,0.270964133286927,0.0608183274288699,0.144139987015615,0.0624684495855771,1501.708,11
"11422-10","heavy",2000,50,0.416,0.957973821008224,0.518792750548498,0.283577720323379,0.998543158587806,0.523339367106073,0.274312745189104,0.0568032223361417,0.14571853885237,0.0673797071243535,0.964553423546606,0.563189644373714,0.270620380848632,0.0634536886052083,0.131757828877704,0.0656700182675957,1621.316,10.9049999999988
"11422-11","heavy",2000,50,0.415,1.03892868578599,0.56760448136862,0.195751724272599,1.09111234721448,0.467820855146852,0.210777202279565,0.0593173092382,0.132974679203173,0.064604459516998,1.05218339728233,0.595915859146402,0.195972725263648,0.0660723796479305,0.150406862160908,0.0661134829767474,1520.16,10.8509999999951
"11422-12","heavy",2000,50,0.4295,0.979031842422762,0.521316707023551,0.262120467785231,1.01917988409014,0.48308664180174,0.261740353336586,0.0550332935915712,0.111889107643303,0.0648877791973874,0.962349617537023,0.602658392008035,0.265589935644028,0.0627898167326028,0.134476851747668,0.0702171456492903,1550.846,11.1330000000016
"11422-13","heavy",2000,50,0.416,0.975830790290304,0.459299741494012,0.270805306927082,1.03669068300636,0.359474759567812,0.271511183983753,0.0461079237222924,0.125008225780205,0.0598315541121089,0.965846736543695,0.52483038838902,0.27813956225621,0.0618825772238776,0.138146718516645,0.0617053106194975,1590.19,10.9340000000011
"11422-14","heavy",2000,50,0.4135,0.966736854035076,0.535089239590128,0.267318270961733,1.00428566644854,0.535852883211833,0.25984837770613,0.0546754398751808,0.142388044976348,0.069619941640653,0.955516314828981,0.621865165281763,0.266814563990404,0.0621039197350654,0.129394212128141,0.0655777443068585,1561.55100000001,10.8699999999953
