"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11440-1","heavy",500,50,0.4,0.937420834059521,0.547145552761747,0.345299784500149,0.982831236402432,0.499737317777739,0.341700111376882,0.108818390714037,0.259498704925622,0.128544800725099,0.934680329558502,0.581959424890883,0.353082548878467,0.119655823293547,0.279499096116139,0.135351186726043,237.823,2.24700000000007
"11440-2","heavy",500,50,0.388,0.944159053963378,0.605867879884093,0.277070300541124,0.9837603418295,0.665266036578581,0.283828544562553,0.102308392875736,0.263412023276103,0.129300617332068,0.952006217353905,0.729557821789565,0.264744040344465,0.11766922372034,0.320278060533647,0.132049170982069,229.65,2.125
"11440-3","heavy",500,50,0.39,0.973874400979808,0.556964088124303,0.180559380189922,1.04306238795093,0.399493631059244,0.159673125544097,0.102646768694567,0.231490356419984,0.122567698279088,0.978033564823245,0.566166224914675,0.182630590587512,0.126487523837315,0.264868930414938,0.141284995204576,236.402,2.11500000000024
"11440-4","heavy",500,50,0.45,1.10927028094334,0.466962505094181,0.0909923536992066,1.25363276287751,0.0252224337451054,0.0849548645114402,0.117763140307413,0.269329895424503,0.121324941180979,1.23008428646237,0.180072026476925,0.0646979047034553,0.114936005958742,0.302090615043762,0.115705747420092,297.713,2.42200000000003
"11440-5","heavy",500,50,0.414,1.04123947361322,0.343051476039033,0.196402367300905,1.06907780205391,0.254319227540424,0.216179231929867,0.10574270323409,0.27122826247763,0.126069969783166,1.04221967887064,0.311570697228377,0.231324474796698,0.124677070339265,0.306396816985744,0.137040601629551,257.916,2.15700000000015
"11440-6","heavy",500,50,0.45,0.949786207459669,0.319603773964512,0.285910692692088,0.99254770541286,0.235177819346235,0.301141068711161,0.0997023912346807,0.190948971226782,0.118997502962871,0.944364095900412,0.317517378787572,0.304151963353014,0.110556664196256,0.219316214512206,0.122429239704201,274.116,2.30499999999984
"11440-7","heavy",500,50,0.398,1.06714901618753,0.538868318734932,0.140501266144585,1.15312183027306,0.403736860198687,0.108410508975664,0.100744177147751,0.235955993805165,0.13088031139328,1.09766036915923,0.499279467308818,0.130429483313226,0.106426220905686,0.239878504288867,0.128647448823302,245.733,2.10599999999977
"11440-8","heavy",500,50,0.384,1.04556059552226,0.380092355436364,0.204818374112668,1.07809408114076,0.340278250697674,0.203527791754579,0.120777111799749,0.269034586222012,0.147996128560324,1.03150677086181,0.44260644547834,0.236785031144026,0.130077314717853,0.299286622196998,0.141535364281713,236.386,2.11300000000028
"11440-9","heavy",500,50,0.394,0.958004411370939,0.549025280127205,0.254641715457308,1.04860295894714,0.288742583537442,0.248297963721049,0.108215162086173,0.245939391974073,0.140747964143782,0.988172301396591,0.450501466312466,0.252313764066662,0.122937288479649,0.274668673416758,0.135541199169079,241.654,2.11099999999988
"11440-10","heavy",500,50,0.416,1.1596778177539,0.471728737384487,0.247804133909716,1.24664467067293,0.224708818326837,0.265399996573207,0.118947002304116,0.228574257959653,0.133426410837002,1.23176215792025,0.219174642744515,0.274715024375469,0.109124804815615,0.269447976734999,0.122199861455987,250.03,2.14499999999998
"11440-11","heavy",500,50,0.44,1.08268835118767,0.565783305626836,0.199057570413042,1.17395483694942,0.332132405607318,0.227980736746024,0.106344006332301,0.212529089003343,0.144668135277889,1.10958777236305,0.503584461467754,0.216579471845585,0.122937956877824,0.252022513841235,0.120847410243166,291.372,2.26099999999951
