"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"115-1","light",2000,0.215,1.03316819228804,0.485806071941689,0.252711479931043,1.03498364275811,0.484021524194437,0.252537487144005,1.03653825894892,0.482503802044512,0.252400022050114
"115-2","light",2000,0.199,0.920320627548541,0.555473722313768,0.228931022818188,0.920640948816136,0.55511508497421,0.22889961839643,0.920777550323149,0.554960054535098,0.228879377500177
"115-3","light",2000,0.1885,0.960582094736993,0.532350537401584,0.243659682211275,0.961315336985525,0.531662372797406,0.243618801726797,0.961839989444409,0.531170658385861,0.243589975883614
"115-4","light",2000,0.204,1.02188995270764,0.496899917587138,0.190419114969794,1.02212030739353,0.49666630673356,0.190340183494269,1.0222590632515,0.496523586118806,0.190297171234015
"115-5","light",2000,0.202,1.00197595711869,0.529844899413289,0.199726309653974,1.00420958441166,0.527424277728803,0.199972084278123,1.00578044164162,0.525787527658035,0.200127101749385
"115-6","light",2000,0.222,1.03738045144022,0.476523538761339,0.166985238209274,1.03864596567942,0.475343798938677,0.167496532231289,1.03878780704104,0.475183424157649,0.16741293219897
"115-7","light",2000,0.1945,1.00012838135373,0.518904153241989,0.173737757509488,0.999829196327436,0.519060651113772,0.173005921787038,1.00147666302546,0.517534876554126,0.172937933508596
"115-8","light",2000,0.2065,0.964846647675706,0.521283906802918,0.276073566067513,0.965237426189202,0.520915669893771,0.27601341677619,0.965405575147224,0.5207557185697,0.275992543451842
"115-9","light",2000,0.2015,1.06912194637719,0.478447511356828,0.207019770910348,1.06925709601403,0.478300054691515,0.206973688227574,1.06937415177301,0.478171589656023,0.206932037664476
"115-10","light",2000,0.2195,0.959264376344044,0.537158464481617,0.264895159816179,0.960570085244227,0.53571528688235,0.265033056983966,0.961962147128078,0.534208808953774,0.265171914684509
"115-11","light",2000,0.207,1.06667099749321,0.468055424960004,0.194615922444766,1.06528982182001,0.469167698802122,0.195093156321477,1.06552057764869,0.468923231106212,0.195089224926502
"115-12","light",2000,0.2215,0.959121247840519,0.514786063166674,0.247684245456478,0.959490578990833,0.514359224169187,0.247650693943052,0.959755187342468,0.514054667104295,0.247627642156527
"115-13","light",2000,0.197,0.909992596372674,0.563359976307703,0.240640103428885,0.916803763034407,0.556900337192587,0.240255906629269,0.922250643642333,0.551824295067754,0.240015638234325
"115-14","light",2000,0.189,1.03759963739602,0.499822342895029,0.301619720788535,1.03979061980421,0.498240885097926,0.301146453312609,1.03805110183154,0.499361248854561,0.301499823939604
"115-15","light",2000,0.197,0.895924985126797,0.565163287030068,0.303961157596024,0.896295122618389,0.564800249569072,0.303909687679162,0.896452749552477,0.564646152061185,0.303888413683785
"115-16","light",2000,0.2065,1.01704096558996,0.503098427332549,0.281786885375637,1.01788341941017,0.502305365873647,0.281130773426696,1.01834860183139,0.501865095150361,0.281089603456407
"115-17","light",2000,0.202,0.929991679168391,0.581538923261471,0.240297171019068,0.932044791335605,0.579191903173622,0.240360034819759,0.934004687457802,0.577021715482923,0.24041395976455
"115-18","light",2000,0.225,1.02841003373418,0.503784183844666,0.228450063961058,1.02905992524448,0.503149610719353,0.228323932122183,1.02936207140565,0.502854302813674,0.228264523104122
"115-19","light",2000,0.1965,1.10169984884252,0.449884762293221,0.234209130086257,1.10193664632071,0.449619884319402,0.234178957192083,1.1022373882322,0.449290176478576,0.234140944533194
"115-20","light",2000,0.1915,0.948782182952131,0.5213019461619,0.225788720251416,0.952333403722464,0.517887535378431,0.225524372087224,0.956188446749692,0.514276900160033,0.225401473746366
"115-21","light",2000,0.185,0.95871140698786,0.538231506858314,0.218281607584729,0.958218140923401,0.538648003149811,0.217534494587159,0.958327065260221,0.538542234301007,0.217500803668313
"115-22","light",2000,0.196,0.979132399007323,0.491982606195034,0.31993519819598,0.979624068820683,0.491499738044503,0.319889997783315,0.979986591275225,0.491143677107741,0.319855551468704
"115-23","light",2000,0.2035,1.0662704036488,0.464178066934155,0.264892916931725,1.06656598664579,0.463853500985022,0.264796775139706,1.0668503641044,0.463548583412073,0.264711953946867
"115-24","light",2000,0.207,1.11488589249407,0.406621224622793,0.250835004527894,1.11518030361842,0.406284562980924,0.250669567306849,1.11540393395741,0.406040379750264,0.250540325090585
"115-25","light",2000,0.1965,0.943688380150026,0.536368794595974,0.269555333922248,0.944284926728883,0.535715005289076,0.2695712459295,0.94469359551376,0.535271068076739,0.269579312373243
"115-26","light",2000,0.209,0.961540135895072,0.534526492264239,0.246777110811467,0.962671024217839,0.533412632406062,0.246137327568069,0.963268570439354,0.532808669865118,0.246118661220308
"115-27","light",2000,0.195,0.907157694823164,0.531943156284189,0.319412417906709,0.90725387221608,0.531822850761929,0.319385666620623,0.907311358763274,0.5317551946071,0.31937235900346
"115-28","light",2000,0.1795,1.06748314825994,0.46188617467231,0.216903431563765,1.06784984310306,0.461527673770476,0.216800228599716,1.06818978741695,0.461196324861065,0.216705751854102
"115-29","light",2000,0.205,1.03373094003505,0.478894444380696,0.267173764879518,1.03524339764521,0.477408490779704,0.266791054491463,1.03707471508946,0.475682569655226,0.266528192612324
"115-30","light",2000,0.1925,1.081171175613,0.461473696807867,0.250453835184187,1.08172684990474,0.460860034644339,0.250349539204055,1.08237633902832,0.46016658473912,0.250238057628117
"115-31","light",2000,0.2095,1.08321168588394,0.430538670830625,0.290685301425166,1.08585702206577,0.428118829928278,0.290346704031412,1.0879819831072,0.426200987833812,0.290154644021569
"115-32","light",2000,0.2005,1.08481503389681,0.482520936006696,0.171442422431828,1.0857821839055,0.481458643149097,0.171473664276304,1.08647161730142,0.48071064264744,0.171492858853206
"115-33","light",2000,0.2095,0.997590669080749,0.478791049113289,0.306129179888443,0.997792457881601,0.478501942280081,0.306187827247579,0.99793453107373,0.478310082845105,0.306221254311147
"115-34","light",2000,0.1875,0.892766464359473,0.514019704933038,0.339873201497291,0.89450658131181,0.512220363410968,0.339944631715039,0.896914129060945,0.509740546561156,0.340056788731592
"115-35","light",2000,0.1995,0.982719819972649,0.548870743854244,0.22700259062381,0.983087807369356,0.548497113110384,0.226947916802263,0.983267374726601,0.548316345805176,0.226917129345783
"115-36","light",2000,0.213,0.909771258107642,0.567465535181251,0.211384180069759,0.914428445474892,0.562739898726608,0.211909051060965,0.918520170213792,0.558692771262756,0.212342398549327
"115-37","light",2000,0.2025,1.04791686568353,0.475628429719658,0.23430834288606,1.04809060417643,0.475366555672745,0.234303775780408,1.04819758443144,0.475195849242252,0.23429544955844
"115-38","light",2000,0.2075,1.04482282449838,0.534719042597576,0.209661339167777,1.04504572307366,0.534445742655343,0.209668057702714,1.0451482103642,0.534322256963703,0.20967171045944
"115-39","light",2000,0.2035,0.984369609180371,0.485625072031158,0.280454733934476,0.984644653355298,0.485321626129869,0.280432131933111,0.984830837217115,0.485121370854395,0.280416583819692
"115-40","light",2000,0.197,0.985356884894992,0.475593810872084,0.31402533079362,0.987306676594043,0.473764478908281,0.313924463241519,0.989372700579984,0.471841652289381,0.313816195123143
"115-41","light",2000,0.197,1.06029558578199,0.478345441117261,0.170683477443114,1.06552584557429,0.473329891796534,0.170407044683206,1.068450012769,0.470515106399937,0.170585313961976
"115-42","light",2000,0.2115,0.984117414640847,0.527188498307638,0.280143390391473,0.984441108808564,0.526837807532707,0.280027842622008,0.984569757922594,0.526700339357886,0.279989948226203
"115-43","light",2000,0.2055,0.988729802092472,0.514990079821224,0.233908476888593,0.989686240999591,0.514051391735647,0.233783299974924,0.990694681656667,0.513070034697371,0.233648379897658
"115-44","light",2000,0.204,0.926761721306235,0.533949838274016,0.246190153388606,0.926982181062454,0.533694792219436,0.24617626207368,0.92708607809377,0.5335750380931,0.246169346508027
"115-45","light",2000,0.1875,1.02877673355716,0.517817343359332,0.175167176759464,1.02886063525234,0.517721150989436,0.175111000883737,1.02889142133935,0.517687035571691,0.175084545880324
"115-46","light",2000,0.2085,1.09635743530159,0.438067704533515,0.220933733895231,1.09661706000468,0.437777524546355,0.220926770588819,1.09669588045889,0.437690239590541,0.220914418429508
"115-47","light",2000,0.2,0.971987147347929,0.500869467314845,0.271523708152504,0.972316031096299,0.500478895034737,0.271563162165714,0.972547267504349,0.500197767377317,0.271593969468961
"115-48","light",2000,0.1885,1.08355082632925,0.469423755564884,0.195779625300065,1.08405749095276,0.468942151339976,0.195714122596216,1.08452338843503,0.468501194185868,0.195654465131428
"115-49","light",2000,0.177,1.01982829093029,0.535730043031897,0.149042240544132,1.02100705198462,0.534283391409222,0.149186660665264,1.02210015937156,0.533073736312152,0.149295685737968
"115-50","light",2000,0.197,1.00328024674517,0.495751281018534,0.23351501727069,1.00382938615437,0.495184324816066,0.23342818672812,1.00433548009812,0.494666083124463,0.233347260775573
