"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"117-1","heavy",1000,0.484,0.920168105809926,0.470420828991473,0.360946680464893,0.928529205315873,0.437624675772683,0.351500376991503,0.936649379072774,0.406523604203928,0.34345462751735
"117-2","heavy",1000,0.459,0.966036543018195,0.781309794908631,0.277603180842846,0.982892736117355,0.700173765071056,0.263864126600102,0.991336621995447,0.661050618466002,0.258123213488291
"117-3","heavy",1000,0.481,0.977841878820539,0.705766492554533,0.195844302496069,0.981957564150654,0.687583059149334,0.190574192508176,0.983740395963235,0.679834328434167,0.188387530461472
"117-4","heavy",1000,0.489,1.05523003636442,0.42735483780846,0.300634020755204,1.06489395753029,0.392345919561866,0.289382745268978,1.07675685891401,0.351736061713526,0.27677520855088
"117-5","heavy",1000,0.477,1.05289854629186,0.606323977779133,0.239199956248003,1.06631795572277,0.536832320829715,0.223630668215085,1.06968803801922,0.520612408390715,0.220850937599222
"117-6","heavy",1000,0.478,1.05691026906821,0.359028632818801,0.134097262827569,1.0626650762934,0.339087533502659,0.125004182387669,1.07592905435569,0.295067049497346,0.106825851559089
"117-7","heavy",1000,0.481,1.00067177606216,0.587269092135025,0.344015830975688,1.00204275256068,0.578881351815064,0.334501823996291,1.00326800864511,0.572512352302016,0.32882713518618
"117-8","heavy",1000,0.491,0.952240265368065,0.540662138026463,0.298262956403393,0.9580601955225,0.51812254974038,0.292479157525089,0.960928013541176,0.507157966096723,0.289883935839676
"117-9","heavy",1000,0.484,0.967526143960053,0.575180729775116,0.274208707609016,0.984406390910376,0.483099470677544,0.25336993644836,0.994998346142828,0.432948826993664,0.242715376580356
"117-10","heavy",1000,0.474,0.975672416795346,0.53586567266411,0.33164886004823,0.992244207958798,0.463685662738463,0.318916606060629,1.01160367699209,0.387041997642957,0.306995103580317
"117-11","heavy",1000,0.484,0.980552889035841,0.730616662318004,0.275282315571992,1.00829948983708,0.606103465155401,0.255611561528517,1.02151453959471,0.550363723657664,0.24906503849255
"117-12","heavy",1000,0.477,0.989384262125742,0.688833701798702,0.26173061695033,1.00495605546898,0.591152090889376,0.239536779136263,1.00885193423504,0.569568954210905,0.235329449322339
"117-13","heavy",1000,0.475,1.04826360542665,0.421641415464624,0.282686139485977,1.05795512089431,0.376405511920139,0.272530823169953,1.0620993833647,0.358257975265145,0.269012457224936
"117-14","heavy",1000,0.472,1.03833150739803,0.463418575358041,0.239363950302185,1.04847010049854,0.402924994991585,0.226093647660044,1.05565347211591,0.365994376365083,0.218584121564151
"117-15","heavy",1000,0.473,0.960087741816273,0.742336813850127,0.313285512215564,0.974020528841521,0.681068329801023,0.298469837154501,0.984580693213067,0.636526106267719,0.288627669649925
"117-16","heavy",1000,0.481,0.906550743757242,0.579849510344988,0.372878860629418,0.921668158386491,0.51381439644879,0.353584241387111,0.935810126944338,0.456462849919599,0.339521774182322
"117-17","heavy",1000,0.495,0.903794853642012,0.756522867755134,0.378038502850434,0.913043553365377,0.696232911098269,0.354085236732032,0.915822900304566,0.681000190976155,0.348888509767765
"117-18","heavy",1000,0.497,0.983599512936566,0.681684494556803,0.207606970164605,1.00495773146507,0.578884653471611,0.188152062867144,1.01741674683961,0.524145021304893,0.178604186723796
"117-19","heavy",1000,0.492,0.909629573788651,0.606201923603996,0.392870159520388,0.931563383982243,0.513984518731266,0.376992681613528,0.945977556527222,0.458212399059647,0.368598213780589
"117-20","heavy",1000,0.48,0.997881469225959,0.655628561929585,0.30151954768931,1.00126608279099,0.64057435141196,0.297136485117685,1.00237426828856,0.635685895788701,0.296110463645553
"117-21","heavy",1000,0.473,1.10428825927143,0.503314309430588,0.182368385492819,1.11780645538992,0.441999466463924,0.167388888973931,1.12898901367209,0.394883972912031,0.156638222798176
"117-22","heavy",1000,0.469,0.932523393906735,0.727953901111689,0.243298317058001,0.956519392902604,0.59158609758951,0.21237977083367,0.963208307843537,0.556990287052501,0.205742454782699
"117-23","heavy",1000,0.481,0.993955376348527,0.276943032202684,0.287205495748738,0.998663519933616,0.258906123291118,0.280264931422652,1.00742755723202,0.227915874501125,0.268367720018198
"117-24","heavy",1000,0.483,1.05656156851672,0.658225049704177,0.255642283449807,1.07362666195987,0.582906297024018,0.240552705526258,1.07930790230413,0.558631646515,0.236534124298024
"117-25","heavy",1000,0.47,0.967126983762756,0.585586971996111,0.308940004832576,0.978013875102699,0.535504763339491,0.293369295236695,0.98149857093859,0.520409432508322,0.289267595043164
"117-26","heavy",1000,0.481,0.976346999552396,0.627158317559095,0.213169677787602,0.983122090889435,0.60151717200731,0.205304674196539,0.990181631801961,0.574952619193279,0.197462410424418
"117-27","heavy",1000,0.501,0.898606605373951,0.644804493215814,0.30613951660796,0.908179709234117,0.607374610635566,0.295393831841013,0.911904310009065,0.593280511258754,0.291388269952356
"117-28","heavy",1000,0.5,0.937824935499178,0.920007986688623,0.184992274659422,0.966819328235583,0.77180116905873,0.152498802321254,0.975039765247457,0.733794011630982,0.145545477094868
