"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"127-1","heavy",500,0.362,0.939246704395933,0.579451847364255,0.211231633781361,0.940651462528999,0.576074026582685,0.212692543815868,0.942093937672837,0.573436095590557,0.213603331798207
"127-2","heavy",500,0.35,1.22296109646581,0.304443520771662,0.294945631533234,1.22217174194595,0.304960905336033,0.294757039099282,1.22189662418355,0.305139390869477,0.294687520503918
"127-3","heavy",500,0.354,1.04124650538893,0.477310279950475,0.320729236271365,1.04287433151217,0.47523955629526,0.320853409386633,1.04377812532758,0.474096296211554,0.320922414869028
"127-4","heavy",500,0.352,1.05333623284781,0.526812469032085,0.140635589071847,1.05738888976601,0.522966650844189,0.140120993552161,1.05820090809934,0.522174323147343,0.14001374219619
"127-5","heavy",500,0.36,0.937906031170409,0.536000834868016,0.234936731276539,0.938116788730866,0.535371641006242,0.234914967318821,0.938170851639727,0.535225722136444,0.234907897325583
"127-6","heavy",500,0.374,1.13509505817849,0.357376105231914,0.239339269996589,1.1365036560999,0.355900172873717,0.238851388346767,1.13737652672878,0.355007602885837,0.238597378714015
"127-7","heavy",500,0.392,0.866683437930425,0.630159688185446,0.184466880649748,0.86806735236854,0.628372362455159,0.184218516483211,0.868409700522797,0.627940100249945,0.184158120535942
"127-8","heavy",500,0.37,1.24494495400415,0.339491073080233,0.153979536673925,1.24532829757834,0.338831507233695,0.153825250779748,1.24543951796459,0.338658937677672,0.153746761211034
"127-9","heavy",500,0.37,0.949522473352902,0.502331980720599,0.232432998903098,0.957100019674051,0.492726404008673,0.233518721134752,0.960589270556268,0.488701527336136,0.233943476364072
"127-10","heavy",500,0.348,1.20372658921156,0.342818280908929,0.218590065678664,1.20441614529768,0.341943568615493,0.218526924794975,1.20473192562085,0.341543026488999,0.218491243414511
"127-11","heavy",500,0.32,0.916144887752269,0.519279326874601,0.19518135464949,0.956302874844529,0.478247153762455,0.195987411787707,0.983336192539636,0.451117044797123,0.196864105849247
"127-12","heavy",500,0.308,0.873132602343146,0.659142957171598,0.141326892971132,0.876296839730228,0.655362053411531,0.140914219922998,0.877323154909492,0.654150461622207,0.140781052131949
"127-13","heavy",500,0.368,1.03869207697079,0.506957879314751,0.132838861853914,1.03913189356054,0.505908842440163,0.132992690983276,1.03931341544113,0.505520909150109,0.133046711646347
"127-14","heavy",500,0.366,1.17077786009165,0.316067334186813,0.317500245434571,1.17211170317566,0.314671374877493,0.317134563141684,1.17258098802775,0.314169920203392,0.317004974378618
"127-15","heavy",500,0.36,0.878796014598438,0.506480546307136,0.346766244596603,0.881663453264296,0.503134980378804,0.346601187044215,0.883515153182001,0.50101360051992,0.346513489831202
"127-16","heavy",500,0.32,1.01499068291442,0.570847938014896,0.0596942094677265,1.03362457347294,0.551633895159514,0.059359832731269,1.03889222367454,0.546303280637999,0.0593880175785646
"127-17","heavy",500,0.362,1.00236764860764,0.550449026666876,0.226432532451183,1.01031044302663,0.541719776371133,0.225952894318446,1.01157922378698,0.540400028395713,0.225914093613251
"127-18","heavy",500,0.346,1.11959371337431,0.452192847376715,0.123090172853225,1.12978940618506,0.442388717891611,0.122557618146766,1.13992981023597,0.432702781277874,0.122110418732003
"127-19","heavy",500,0.326,1.25151609024097,0.301573892851144,0.147111377823927,1.25118495619273,0.30174631629858,0.146831598282255,1.25112161034207,0.301775416997863,0.146767761867883
"127-20","heavy",500,0.366,0.953345724041672,0.533608461122088,0.278913913426546,0.966544338781415,0.519912699384888,0.277617085642949,0.97259242965679,0.513734121846543,0.27709174229574
"127-21","heavy",500,0.348,1.01695404426959,0.466128800005238,0.323205748084582,1.02315469861233,0.459745938742455,0.322003774048284,1.0243125879743,0.458595904113607,0.321847046709531
"127-22","heavy",500,0.344,1.1089390011826,0.497760801066701,0.111208478768354,1.10953740596051,0.496885055132253,0.110835391494346,1.1097259392699,0.496616379689675,0.110714519806879
"127-23","heavy",500,0.362,1.09275865121555,0.32249499874226,0.410605387846802,1.09322652836152,0.321718633217134,0.410343856429531,1.09336447001094,0.321481067748848,0.41025763540563
"127-24","heavy",500,0.376,0.944273136677004,0.552313165583061,0.243751343677899,0.946363203579916,0.54980828390896,0.243248006392273,0.94687395081682,0.549202698444114,0.243126930428812
"127-25","heavy",500,0.368,0.97927807633503,0.505400399953647,0.321977015873867,1.0170099919056,0.468471411311259,0.320486625480548,1.05082989807111,0.436191994830111,0.319461134225992
"127-26","heavy",500,0.352,1.05756213500504,0.4567741039256,0.225915701060593,1.05932591284453,0.454609636460637,0.225007354394234,1.06012461311567,0.453662436965646,0.224646557481742
"127-27","heavy",500,0.37,1.11537350109221,0.472710950826266,0.189931903876767,1.11918746347086,0.468735607389155,0.188701064592406,1.120240858364,0.467650882266596,0.188398194120187
"127-28","heavy",500,0.368,1.08212973277329,0.406972904837075,0.368139434547088,1.08894519765392,0.400080870206923,0.36825988850016,1.09649705720628,0.392516741019907,0.36839591534438
