"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"121-1","extra_heavy",1000,0.797,1.20248822041223,0.333072032775614,0.199222356638593,1.20916674872291,0.325178356969645,0.196567188863445,1.2114500674075,0.322532736504757,0.195686643389737
"121-2","extra_heavy",1000,0.793,0.941701495506863,0.55835786957739,0.201881603842147,0.946999228575621,0.548662039454321,0.204240280697761,0.947036529721744,0.548599496219074,0.204254135013822
"121-3","extra_heavy",1000,0.799,0.987455015825953,0.543882321728195,0.257031662056399,1.02104068801853,0.491427023235748,0.252903231040311,1.01722541244247,0.497076573957389,0.253319905841023
"121-4","extra_heavy",1000,0.786,1.05672473363582,0.480046408546244,0.181123103198484,1.08170091237174,0.442962453546753,0.18200962015911,1.07834824267011,0.447648458568674,0.18190590900753
"121-5","extra_heavy",1000,0.794,1.1428714695709,0.419855688530914,0.230256378883175,1.19274303848498,0.331964629015272,0.211698182008133,1.17589435902003,0.357390946117041,0.216227213966735
"121-6","extra_heavy",1000,0.786,1.04305986253314,0.498904213440068,0.284291713102933,1.0702589623526,0.464995163689686,0.283299809351029,1.06979669470992,0.465562629179274,0.283316821452363
"121-7","extra_heavy",1000,0.792,0.883424885822159,0.679064408804319,0.205385542879613,0.887963976137161,0.673000153367209,0.201994442945697,0.886433165126184,0.675021294909939,0.203121085535991
"121-8","extra_heavy",1000,0.77,0.828068799654542,0.629086851632482,0.165751384702624,0.849484437933096,0.602617111053017,0.161433344476533,0.85572704158645,0.595077918698071,0.160224050621393
"121-9","extra_heavy",1000,0.823,0.938187611319958,0.57108622539177,0.248540177901794,1.01574017801062,0.467628041073453,0.237138735232005,0.999826521902773,0.487588415318984,0.239178085053795
"121-10","extra_heavy",1000,0.802,1.00032529583852,0.53479206311897,0.228050412971682,1.06058416583921,0.43638249539285,0.211249904320724,1.04921079845755,0.452932964869037,0.213704058052864
"121-11","extra_heavy",1000,0.778,0.822167069801776,0.609388690727903,0.315645376140691,0.833446226322936,0.592745974232832,0.313110382758709,0.831748951221388,0.595182473150288,0.313475770594878
"121-12","extra_heavy",1000,0.807,1.05709338531014,0.474540771788579,0.217256597234309,1.11089096785802,0.406500094625509,0.209336170404142,1.1110901071897,0.406258888757689,0.20930908363777
"121-13","extra_heavy",1000,0.778,0.947945639373115,0.489958238302839,0.382784842615311,0.956327797767902,0.477560285060969,0.383134296428395,0.956109553161055,0.477885070566632,0.383125156121231
"121-14","extra_heavy",1000,0.79,1.08156286379779,0.459040498713972,0.265599876354389,1.12818244075692,0.383213322958338,0.26742498240273,1.11982134361857,0.39576159004453,0.267170191539466
"121-15","extra_heavy",1000,0.803,1.087832928433,0.509580053805398,0.124548382835776,1.0935710668222,0.502771331612922,0.116313097174252,1.09249100790731,0.504000670336114,0.117638201491404
"121-16","extra_heavy",1000,0.776,0.788353002567797,0.728093233620886,0.188170680533873,0.792908085269805,0.722442475532928,0.186125008779597,0.792767728956317,0.722621585022051,0.186200938225445
"121-17","extra_heavy",1000,0.809,0.95815197096558,0.559810510876237,0.221945079265703,0.982099001930544,0.533095986732968,0.214762541592958,0.9781092315309,0.537494779895225,0.215924473762543
"121-18","extra_heavy",1000,0.793,0.979546034058834,0.526776549235582,0.309575475019185,1.02501871687339,0.471547241154495,0.309339907364997,1.01954784420608,0.47787324610536,0.309371081603962
"121-19","extra_heavy",1000,0.812,1.09956454852064,0.438211416168875,0.23601349847332,1.12570430643051,0.409196824830507,0.231927533660768,1.12063240716945,0.414603341222307,0.232598389111843
"121-20","extra_heavy",1000,0.798,1.0244999339096,0.451605805881282,0.353426664599896,1.09107212663608,0.37781365533107,0.347547457962715,1.07585615657722,0.394432750188718,0.348608128520187
"121-21","extra_heavy",1000,0.785,1.09867034691489,0.477560415129344,0.151181361324877,1.11102184598204,0.461255571522373,0.149537629292627,1.11149010382943,0.46064989904277,0.149476580732162
"121-22","extra_heavy",1000,0.807,0.795881624973085,0.676896430662103,0.290196829264629,0.81564309950766,0.65332695853344,0.285207538946673,0.814105069224155,0.655411930593416,0.285752898365109
