"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
11423,"heavy",100,0.39,1.06186872881528,0.195888058239461,0.408396685647294,1.07024436713684,0.21996169112268,0.414619082035977,0.230114470339555,0.745383695836033,0.262692134744712,1.08331856109341,0.154237549684453,0.421089406545671,0.238459144112328,0.78818825903344,0.261418519149054,1.01499999999942,NA,0.0169999999998254
11424,"heavy",100,0.51,1.03641812498674,0.698390114479588,0.265904424919308,1.11428001045227,0.240389738901113,0.281990205661773,0.250046412029603,0.266868182275561,0.273929249977179,1.08885199883085,0.41600878010159,0.280633398268607,0.255046050490383,0.423852133951657,0.269357060369188,0.817999999999302,NA,0.0200000000004366
11425,"heavy",100,0.49,0.802967919861874,0.400308533407787,0.545813931815981,0.944427747803748,-0.12411899570764,0.561342735007756,0.293979040092934,0.754859261611907,0.279929754514927,0.953292603765381,-0.153323061981922,0.546047973122733,0.288689593331042,0.814875856314406,0.277773183542185,1.12299999999959,NA,0.0189999999993233
11426,"heavy",100,0.29,0.911655140602953,0.551266614636347,0.285568994971154,0.981673813581146,0.346104517516036,0.253009483720477,0.228045224802916,0.693559500502947,0.268700838859858,0.980692713888317,0.438366074381174,0.246448754414315,0.231882592717099,0.747864240328593,0.275707655732136,0.632999999999811,NA,0.0149999999994179
11427,"heavy",100,0.47,1.12226060756712,0.508542592600408,0.141099790956602,1.09219519124429,0.602295546220561,0.118280491253008,0.26529453922306,0.50579069911562,0.296058256051275,1.06531717917604,0.722494469965674,0.140882599865994,0.276170400252253,0.605560371985537,0.298081307894194,0.864999999999782,NA,0.0169999999998254
11428,"heavy",100,0.33,1.02307221559242,0.72570134170184,0.203348975757752,1.08937430415195,0.513748879854305,0.210563724836013,0.254669929347804,1.29621786956046,0.311034767246043,1.0867309498774,0.483331615280722,0.225393684850868,0.258381139420386,1.38184127381521,0.308651907891793,0.675000000000182,NA,0.0149999999994179
11429,"heavy",100,0.47,1.07441134242074,0.527658128170994,0.0989594535495383,1.05854385353814,0.485459606454578,0.147365141135502,0.268588923159217,0.494422932186491,0.281871953833046,1.04394092840222,0.605425691774598,0.141748410211649,0.269861005020456,0.622680578649737,0.283096999261374,0.802000000000589,NA,0.0169999999998254
11430,"heavy",100,0.38,1.06793075450069,0.360777000951425,0.323791749993579,1.03531705859268,0.465335245353848,0.32864093988556,0.253659101737531,0.495848680046754,0.273607635306945,1.01936131425463,0.564333307485545,0.338173496600368,0.252502307032563,0.581065281646529,0.267546326607587,0.861000000000786,NA,0.0150000000003274
11431,"heavy",100,0.43,0.838750688643847,0.704521880367579,0.279953457984363,0.916972312120087,0.437563461208718,0.292774403346038,0.253412248387723,0.571268068552627,0.267286995585069,0.932444595520529,0.438480825288697,0.279716526222761,0.256290028243329,0.656401987409371,0.271411836237986,0.884000000000015,NA,0.0180000000000291
11432,"heavy",100,0.38,0.741871410029467,1.24963713972747,0.376626748387468,0.743288658687887,1.3710712085062,0.350661667948858,0.257071893134577,0.726478236982903,0.290806035968187,0.738013817124898,1.51655246337966,0.334924749550614,0.254181860327245,0.784539033349521,0.291664689922527,0.943000000000211,NA,0.0169999999998254
11433,"heavy",100,0.53,0.979133603514778,0.214465119978159,0.251734873453828,0.992273024690949,0.0730881815062001,0.274396797724357,0.286266164638149,0.264604159068457,0.294950852116253,0.984800221094789,0.172959285583664,0.251261751676986,0.28660469823666,0.52659104840118,0.286755082249025,0.434000000000196,NA,0.0200000000004366
