"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11428-1","heavy",500,0.5,0.897372252611159,0.438492734269562,0.425538406275781,0.916388034433892,0.341743044142195,0.481774475549437,0.0741238806404756,0.114536844369528,0.0936440176197333,0.905623897280383,0.405376887645846,0.492201461371148,0.0766111320242815,0.139451250859928,0.0928590470115364
"11428-2","heavy",500,0.48,0.973012043504496,0.556065468599015,0.230140016275023,0.985338853153334,0.569107881188406,0.183048711126989,0.0754253977509596,0.11876445471967,0.103418200733962,0.960680323650101,0.704666812422304,0.227379888194148,0.0801071206797406,0.16240353018596,0.101583586915779
"11428-3","heavy",500,0.472,0.883765657980061,0.482445929494213,0.328456639732292,0.900054179996779,0.447932836108392,0.358890793332711,0.0774945771920211,0.123056527659618,0.102399876665341,0.888841960632182,0.489597305467369,0.36196566149185,0.0785745359081823,0.132540687487019,0.101861137240725
"11428-4","heavy",500,0.476,0.945461780086259,0.531523390563832,0.266091214115897,0.924222155615389,0.668633050630764,0.292751488792858,0.0769485726373199,0.165785077333268,0.0939912333552828,0.912387696586841,0.727481017251405,0.301924396925651,0.0785865928079731,0.179692280713884,0.0934153991380585
"11428-5","heavy",500,0.462,1.00538263769909,0.523806823446604,0.190274917116449,0.984644065203232,0.692407477097401,0.214712497120409,0.0808536142892781,0.164814098445617,0.0974098831903756,0.977481363168403,0.741886671290942,0.22168957874585,0.0820596770112841,0.178473083804842,0.0970962483907605
"11428-6","heavy",500,0.496,1.00539326447098,0.542263781065036,0.193613413287906,1.00524261391547,0.534183825052947,0.236246254295965,0.0802654099803075,0.134005576316105,0.0939272675876937,0.977030812340113,0.648963651618529,0.243348102388782,0.0829911417074378,0.155544495766669,0.0933263851677412
"11428-7","heavy",500,0.476,0.880327317694956,0.55880002778003,0.355103365282534,0.906272775369276,0.433528104139478,0.371877335728808,0.0707197540186661,0.108677246805978,0.0947007545390059,0.882655995500677,0.533962259020553,0.381577838674413,0.073019773574091,0.130396866286308,0.0934818236430303
"11428-8","heavy",500,0.472,0.970635715127603,0.514207272451746,0.273794058407485,0.935937540261471,0.67236120230664,0.285569517859811,0.0775747200803062,0.14032949248177,0.098101173987359,0.907842202356352,0.792962521724322,0.296062057629675,0.0797608820315655,0.159612855591027,0.0971399614060916
"11428-9","heavy",500,0.452,0.989969387118937,0.509703657949161,0.258192233307469,1.00225016514055,0.483044778940092,0.299087879246142,0.0754735805599552,0.158698886016427,0.0998878424270974,0.991217203798456,0.542599602647948,0.312357981612187,0.0777815558565007,0.180038478815314,0.0986056202668309
"11428-10","heavy",500,0.518,1.02788061584556,0.435867062473526,0.185211054939795,1.03838931844927,0.375417072432799,0.193478356581646,0.0761540227851521,0.121395376592394,0.104747025778472,1.02524326602773,0.430300796093135,0.204057473394098,0.0781320213754093,0.137365219816528,0.103117930366973
