"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11430-1","heavy",1000,0.498,1.00200168650268,0.430717413265438,0.295107368236287,0.998988883494816,0.484377663716041,0.31727008220482,0.0560977401240364,0.121007665977684,0.0721953823793842,0.991353768142812,0.522236745383247,0.329944689272545,0.0576382134358431,0.133701374249653,0.0712818505975407
"11430-2","heavy",1000,0.478,1.02516196399025,0.501288964057447,0.212851943930195,1.05392263955281,0.41506255987399,0.256387271668621,0.0519060521683017,0.0928847111217576,0.0683817319644447,1.04210023908949,0.471471816229744,0.269139474393826,0.0534009837468357,0.106382678152408,0.0674502534478799
"11430-3","heavy",1000,0.486,1.13030242887018,0.443751977940958,0.185730301951882,1.15319294390962,0.419968970962522,0.21126075574337,0.054908297338913,0.107018578108654,0.0727668993770553,1.14549540528187,0.46250086579816,0.222409602243271,0.0564437404023956,0.121652829753947,0.0720482070178191
"11430-4","heavy",1000,0.507,1.02240783099471,0.388784736461338,0.353622260185626,0.994553954315062,0.472930320713327,0.347202755202713,0.0549464756970391,0.0862386935890608,0.0687495778379651,0.977852766294401,0.539584781394935,0.363035196747453,0.0566866233884969,0.0989060518039601,0.0679374353220242
"11430-5","heavy",1000,0.507,0.937673756091812,0.493409523603805,0.308738187769819,0.899663935773846,0.666994355821994,0.271512046264393,0.0528902314493586,0.0916279776061858,0.0678847139601507,0.881900390425914,0.740182419204783,0.283343180399645,0.0540776228834342,0.101181425691167,0.0672692882770879
"11430-6","heavy",1000,0.458,0.973392252671287,0.55672517184545,0.241713443206299,0.981136290251381,0.545327660388263,0.238270525411268,0.0498546789094649,0.0779237679367462,0.0680822392168035,0.96413444662152,0.624158492993823,0.263807542598753,0.0516746094738746,0.0937875777845214,0.0673309821301644
"11430-7","heavy",1000,0.505,1.01164107115535,0.468152879751169,0.22890769805177,0.986311369959652,0.539511157482754,0.208940158430745,0.052502741208311,0.0857071520648293,0.0697636195827111,0.964994515364898,0.633943104549541,0.237130429033538,0.0549114392272229,0.103591433886409,0.0684946454388593
"11430-8","heavy",1000,0.48,0.991435164042029,0.481668685516826,0.214954870325571,0.978953143167707,0.522639058225861,0.207962610066252,0.0545580101780491,0.081528608939587,0.0683630587595671,0.968843179617363,0.559898542470914,0.216200847452751,0.0556331235971273,0.0889278395884631,0.068141278442151
"11430-9","heavy",1000,0.521,1.00666348254217,0.511667801375473,0.211593820452627,0.992498273472603,0.5878184620271,0.228675701860128,0.0536838796906675,0.103452444627247,0.0692583051392013,0.975131059606802,0.668002299356986,0.248645281419713,0.0557687546915253,0.120028081281725,0.0681646597751374
"11430-10","heavy",1000,0.469,0.973572198606361,0.404933011469916,0.398138591983172,0.937102067746202,0.597057299155415,0.409485357872389,0.0546389159929235,0.113407074028074,0.0678008091034758,0.935223443902523,0.608349937409039,0.415069713870504,0.0550960182316459,0.117199989668684,0.0675927978409472
"11430-11","heavy",1000,0.472,1.04409498601667,0.611629485885634,0.133371758149678,1.05724534500381,0.559903576942887,0.151864037565423,0.0549949085122675,0.0923329293099795,0.0693632030773321,1.037985257548,0.641705285923796,0.162584659401337,0.05644002640775,0.104734350581553,0.0687504567893822
"11430-12","heavy",1000,0.476,0.960856605233967,0.546284586192323,0.300735756304785,0.900168774685932,0.757823736274412,0.31490256095962,0.0527607166378431,0.0981314423321205,0.069708549176104,0.890696738874669,0.801301022625341,0.325162476548727,0.0534371736159915,0.104054711328062,0.0692616434170498
"11430-13","heavy",1000,0.47,0.947596021179241,0.45601309618045,0.332063549453052,0.937272550264139,0.5062561406375,0.300924247480314,0.0522740190726568,0.0819173905784322,0.0726560028340626,0.913282588728965,0.624090939837919,0.335825008804952,0.0551857905983555,0.1072404144488,0.0712444244165491
"11430-14","heavy",1000,0.47,1.05823384735675,0.543069458366774,0.18928846247711,1.05938427604644,0.638779302467458,0.229018611957661,0.0569781125994972,0.123243738376913,0.0675782535955871,1.05341210002048,0.679838335928293,0.239079949150109,0.0582561447198245,0.135098078138901,0.0672962370247166
"11430-15","heavy",1000,0.502,1.06425196089956,0.508397183190281,0.157041651700975,1.07023081085677,0.469543337941188,0.18488496692463,0.0543177049501851,0.0889687807953482,0.0692623554931972,1.05773806822509,0.535346688453427,0.19813689790728,0.055847755493912,0.103036669619265,0.0685929971989799
"11430-16","heavy",1000,0.483,0.988700742192635,0.506754925871639,0.222181518162158,0.980297983612587,0.571972840779369,0.237115845804407,0.0553712539669188,0.104280005608246,0.0695047076910462,0.966852299706281,0.6322320607183,0.248994899903208,0.0568397897282235,0.11553063601496,0.0689025136810332
"11430-17","heavy",1000,0.485,1.02563486028471,0.447552066377728,0.255563435417102,1.06902344471159,0.316492726191095,0.276923236729028,0.0546037188675067,0.0856119780125525,0.0712209073830211,1.06270587597469,0.34382347946751,0.282417895380639,0.0554035210626762,0.0928227355321539,0.0706767499468144
"11430-18","heavy",1000,0.459,1.02139834540038,0.576097303619178,0.214165190184361,0.976863695889145,0.71648847006427,0.218833260205597,0.0526098834793176,0.0868643369845688,0.066189488548894,0.963580663888027,0.779233042537929,0.23188523346723,0.0535407056162215,0.0949939180723348,0.0658022680122605
"11430-19","heavy",1000,0.464,1.06251302898643,0.459749062920695,0.28995230126933,1.0447066525753,0.572637351080215,0.28110885721615,0.0521276978972957,0.100269063713427,0.0721758469321523,1.03332711383224,0.629381907425043,0.299629704994222,0.0535456610240244,0.113264035512088,0.0712461660163715
"11430-20","heavy",1000,0.502,0.983704945334038,0.523821838157175,0.275254587456373,0.955304196430395,0.650732228127397,0.286961276623321,0.0548394302076519,0.0980263727150642,0.0692133110573117,0.937053033495321,0.738053957682842,0.312073162962805,0.057116753023137,0.115713642109456,0.0683722738303641
"11430-21","heavy",1000,0.506,1.03738214383424,0.570192178037267,0.231673855793112,1.05937807344036,0.524618043609119,0.279045408483884,0.0557433432216773,0.100769324357711,0.0694912187927452,1.0515635899285,0.564567216377169,0.293848420157255,0.0571662746807581,0.111697260683161,0.0688682986211094
"11430-22","heavy",1000,0.508,1.05773172421594,0.471736884871634,0.237323028378243,1.02469974821311,0.572761648507055,0.2494698101038,0.0527804510491805,0.0912649992251887,0.0678676497390816,1.017227272004,0.60242656922867,0.260206646230736,0.0537605520576718,0.0984490125345785,0.0675216319466792
"11430-23","heavy",1000,0.506,0.979953550946968,0.566371232215051,0.146046182593689,0.979969228328344,0.466809109634528,0.123157514078002,0.0518484455861655,0.0600073662255079,0.0711323549705574,0.93676438821772,0.628131523494474,0.163427041349358,0.0546994704597151,0.0812755356928919,0.0694244492891424
