"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"128-1","light",1000,0.146,0.881499215169721,0.588941889693354,0.282006888572574,0.883092128117346,0.587426200213761,0.280814415379467
"128-2","light",1000,0.131,0.955430079503864,0.493910326627887,0.365639924752686,0.954348467019509,0.500036927197914,0.366785847985284
"128-3","light",1000,0.138,0.939192760825283,0.615878587520326,0.358389039930013,0.937116879961174,0.628071824024142,0.35896164665101
"128-4","light",1000,0.119,0.909443638802069,0.508798871191103,0.346793426896845,0.910280552660942,0.507182319837766,0.34684967639523
"128-5","light",1000,0.137,0.96564123431821,0.412662171810827,0.379246580392482,0.963926307794976,0.428469393113222,0.378364403057758
"128-6","light",1000,0.128,0.929800327383547,0.668897971858977,0.337774389996543,0.929895688468233,0.669602746582219,0.337902451674783
"128-7","light",1000,0.146,1.01238353525116,0.411861644490501,0.278680530550863,1.0124796453604,0.413171800352137,0.278384777890904
"128-8","light",1000,0.155,0.925221079851859,0.607693830990017,0.358356951421991,0.924734705639116,0.613355377846053,0.359243492908766
"128-9","light",1000,0.152,1.08707860452001,0.373731324774121,0.172189558224855,1.08815369773951,0.372187059426132,0.172509672878056
"128-10","light",1000,0.137,1.07397811494484,0.454422958020288,0.217394937881506,1.07668995546856,0.454737439374695,0.218815462665166
"128-11","light",1000,0.174,0.9989553170631,0.589866713448584,0.332683130513112,0.998862513984127,0.592367758310778,0.332210256850296
"128-12","light",1000,0.129,1.01675680117743,0.682219847670384,0.240103316224367,1.01590905622492,0.687424626963612,0.240495706114854
"128-13","light",1000,0.157,1.03867875240988,0.415004104993898,0.31865418599606,1.03902705976096,0.415583557956565,0.31874312756475
"128-14","light",1000,0.131,1.06827630429979,0.432966073548076,0.291804265487622,1.07184105052964,0.426694894852884,0.294368480702283
"128-15","light",1000,0.151,1.00402019267344,0.492767467675905,0.218698967929256,1.00462677878996,0.491960325000549,0.218398266832292
"128-16","light",1000,0.118,0.984724117762084,0.560928183246094,0.268849958238126,0.983773616661311,0.568111129909832,0.269052693708933
