"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"126-1","heavy",1000,0.433,1.00458503949516,0.43719956545751,0.309888400159951,1.00689591500389,0.439152309313523,0.309124899723084
"126-2","heavy",1000,0.429,0.888595564464933,0.7291933984017,0.32521600629749,0.889419811573689,0.731207049727358,0.324673747592307
"126-3","heavy",1000,0.409,0.904230292480342,0.526348789713507,0.304545494634056,0.906177787907866,0.53120505498427,0.303719852067144
"126-4","heavy",1000,0.402,0.916824938727481,0.575892937596406,0.410269939811872,0.917293011207455,0.575705179496853,0.410093215771222
"126-5","heavy",1000,0.401,0.973644249809356,0.534487841112822,0.372463890775306,0.973669795560478,0.539701550170776,0.372287202615629
"126-6","heavy",1000,0.416,0.856941791651669,0.654508080809208,0.411971142184041,0.857736084026573,0.65617806416669,0.411884190454041
"126-7","heavy",1000,0.393,0.962179903896648,0.634928128520996,0.279693743687845,0.962618407903931,0.636258414126816,0.279551299655604
"126-8","heavy",1000,0.425,0.92471290339542,0.521722820829085,0.433858613057516,0.922879036241285,0.547669497631944,0.434768162805663
"126-9","heavy",1000,0.421,0.960059670461666,0.58896689290583,0.391177864019953,0.961365587923299,0.587516762689146,0.390744971974528
"126-10","heavy",1000,0.422,0.870913689847973,0.841629112076586,0.294782217130683,0.86901840171992,0.892376801709684,0.29709053779482
"126-11","heavy",1000,0.392,0.954312556689179,0.765141460962255,0.353216466502098,0.953551568301527,0.778009077213143,0.353180692074663
"126-12","heavy",1000,0.427,0.90121120638334,0.744689806130821,0.376966807366908,0.900461079287914,0.753510339048008,0.377066652817021
"126-13","heavy",1000,0.407,0.912990627510137,0.811037785284619,0.304898151341599,0.912894359749776,0.818539715713528,0.304683912622279
"126-14","heavy",1000,0.404,0.993254233807024,0.472924009622834,0.360085054726346,0.993011018507228,0.479491352541861,0.360112602335353
"126-15","heavy",1000,0.418,0.966337092546915,0.340825930590525,0.376422517644021,0.966294533984288,0.346957517235712,0.376596575310778
"126-16","heavy",1000,0.399,0.953822037204394,0.537370206989753,0.352571069619001,0.955037813432104,0.537289335068459,0.352822501926137
"126-17","heavy",1000,0.402,0.955201870165448,0.56729348956407,0.316395450037626,0.956102152951647,0.567586866272157,0.316008951475549
