"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"114-1","heavy",1000,0.409,0.895490582764042,0.69969449041882,0.392132979701148,0.896458943520416,0.698041136546139,0.391874280840607
"114-2","heavy",1000,0.39,1.04619872953496,0.37573306964466,0.337877885246775,1.04546121133884,0.399213691217629,0.337495339155483
"114-3","heavy",1000,0.421,0.94987492500618,0.538168623424766,0.327614867757805,0.949864957235089,0.540251838256931,0.327602650696095
"114-4","heavy",1000,0.382,1.02323135745137,0.60761222421989,0.289410142065867,1.02277269306511,0.611354699722908,0.28944221177469
"114-5","heavy",1000,0.41,0.838581888685363,0.529217850924525,0.491644876531831,0.840421531460794,0.552047264063653,0.492267653813186
"114-6","heavy",1000,0.399,1.03096983149261,0.592488048299508,0.225048002637318,1.02981486443294,0.611990448863921,0.224838480553332
"114-7","heavy",1000,0.432,0.803018088188358,0.59372366992211,0.521873215563568,0.803815969483837,0.594699969948188,0.521635694362517
"114-8","heavy",1000,0.371,0.962803154870792,0.680297061334217,0.377275641470247,0.963140557182657,0.68419706889715,0.37749011349744
"114-9","heavy",1000,0.398,0.965126856970865,0.553220527710653,0.327350576445191,0.963856540662852,0.56782021280743,0.327883358222696
"114-10","heavy",1000,0.415,0.950610668856067,0.529032595633721,0.291748675912054,0.951314748930104,0.531436727405169,0.291559198787418
"114-11","heavy",1000,0.407,0.979535126431754,0.587032490840242,0.234413712482961,0.979648643031894,0.601661800924237,0.234462421849321
"114-12","heavy",1000,0.414,0.791308111305206,0.616052514490712,0.482817256391469,0.791962296847758,0.616112733939319,0.482502492408266
"114-13","heavy",1000,0.425,0.904871412824949,0.558965016091813,0.362223602441635,0.906055370991783,0.557708607174061,0.362270726697278
"114-14","heavy",1000,0.394,0.918288011804062,0.725302542799564,0.366860335346899,0.918700760122748,0.725601915243905,0.366821770813565
"114-15","heavy",1000,0.413,0.961989323383475,0.62818610547773,0.388602033319631,0.961872220049161,0.637547616360842,0.388697451182488
"114-16","heavy",1000,0.394,0.801838257332981,0.745827024983091,0.434707853006121,0.797226558292857,0.784419159748165,0.435991214502071
"114-17","heavy",1000,0.436,0.918488576771435,0.486381340296289,0.358882810612712,0.916960615293284,0.50475367880654,0.358990060734354
"114-18","heavy",1000,0.392,0.925413273190704,0.565888763160052,0.42810841750144,0.925810213001158,0.566870407442135,0.427842371047472
"114-19","heavy",1000,0.401,0.979086417585895,0.727036723891516,0.278348266157206,0.979357455949024,0.730918373566329,0.278200034809321
"114-20","heavy",1000,0.412,0.967935734409047,0.470100742958853,0.319713045065618,0.968543721558864,0.472269291158155,0.319602432291274
"114-21","heavy",1000,0.408,0.946242250331094,0.366612492721809,0.404393247508528,0.946395859123555,0.370404139077116,0.403713546811507
"114-22","heavy",1000,0.426,0.927820696764484,0.587890895754436,0.339113879294146,0.928018634845852,0.588746874424621,0.338942448024255
"114-23","heavy",1000,0.41,0.961094674767354,0.639720577670339,0.267079639647542,0.962333323770984,0.642035743538288,0.267121030922939
"114-24","heavy",1000,0.414,0.912006253970131,0.476709605519944,0.397557282234824,0.909289546741175,0.503748796037633,0.398124974314049
"114-25","heavy",1000,0.407,0.842748323693882,0.944382108123808,0.425218151492236,0.842931865412129,0.950041668025089,0.424796803623296
"114-26","heavy",1000,0.406,0.856936464040297,0.724074221725092,0.368621080472792,0.859051300699625,0.723716579554038,0.36919866500947
"114-27","heavy",1000,0.383,0.927744748278982,0.568458680468931,0.394845906804846,0.92971186494046,0.565818244832727,0.394495499275224
"114-28","heavy",1000,0.4,0.870987788004819,0.554706389394958,0.327442967570283,0.871785725738021,0.578468434574085,0.327881852066414
"114-29","heavy",1000,0.418,0.989532395069706,0.502818648947543,0.278374275931577,0.98935634313328,0.504479296481673,0.278621799602328
"114-30","heavy",1000,0.398,0.865772535252386,0.535443557940796,0.381275950247684,0.864173649246841,0.552957817929669,0.380844762574597
"114-31","heavy",1000,0.419,0.897428992434626,0.739891181078099,0.427117398026624,0.897741561800491,0.741509565585705,0.427001907470995
"114-32","heavy",1000,0.412,1.01688087208258,0.542098446341065,0.276837713650798,1.01669027336177,0.550659755542177,0.276248040255572
"114-33","heavy",1000,0.381,0.945169850532491,0.597660257988687,0.360058424707032,0.943268183351798,0.623594551676156,0.360689359239663
"114-34","heavy",1000,0.426,0.995572761868427,0.444016928917958,0.261121323565581,0.996073040261606,0.444470969018302,0.260973220353275
"114-35","heavy",1000,0.406,0.882093379363064,0.537307107525417,0.451544194940046,0.882390251721432,0.541212717061619,0.451494759145475
"114-36","heavy",1000,0.423,0.920815641268445,0.625783843809708,0.438431934615058,0.921350817598379,0.627053802378881,0.438506605369945
"114-37","heavy",1000,0.392,0.893580533184022,0.657710771522535,0.443952477453322,0.89421544783824,0.680063414740807,0.444412794229591
"114-38","heavy",1000,0.408,0.884222069660989,0.617969966361371,0.479815210352423,0.884561896021183,0.625412264452252,0.480163650976388
"114-39","heavy",1000,0.414,0.862459183034556,0.528138743856227,0.457158094823696,0.862812074619908,0.531673914559518,0.456868063652254
"114-40","heavy",1000,0.422,0.904636941872332,0.504695944328154,0.403773490999648,0.90551162001425,0.504292470844456,0.403681894448371
"114-41","heavy",1000,0.43,0.888311300291582,0.603225494793842,0.366607620944873,0.886865044439693,0.62243956169958,0.366759243902143
"114-42","heavy",1000,0.408,0.992879836908923,0.656243474051686,0.37701993362622,0.992739645985978,0.660804413511448,0.376624792829264
"114-43","heavy",1000,0.415,0.985186766732053,0.306002977017461,0.413963701632011,0.98737404491581,0.311301187372401,0.414139833076654
"114-44","heavy",1000,0.418,0.897800328928963,0.723928824050131,0.31493879651299,0.898206196445905,0.723728756706654,0.314820397394145
"114-45","heavy",1000,0.407,1.01348828287716,0.407463196281801,0.325155275432629,1.01395555816543,0.410100626105673,0.325457980213767
"114-46","heavy",1000,0.431,0.87984875820176,0.676954883010577,0.402092155592728,0.880275995520171,0.701008324201475,0.402554494611692
"114-47","heavy",1000,0.392,0.902719749416811,0.667681685705652,0.332567272905975,0.903301926318752,0.668641395635685,0.332565691920918
"114-48","heavy",1000,0.424,1.01445249418254,0.422713875494809,0.347902586434024,1.01443063828375,0.425174176598484,0.347731712231993
"114-49","heavy",1000,0.414,0.85579023957794,0.742779881323673,0.431982171770655,0.856634995423202,0.746929819796889,0.431869270422378
"114-50","heavy",1000,0.399,0.762592126854156,0.797725903251515,0.449957148897697,0.761726855012977,0.806245094361164,0.450267765519848
