"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"117-1","extra_heavy",500,0.694,1.03192649754927,0.410706131254624,0.412850544377868,1.03533467968746,0.401856376131547,0.411408275101874
"117-2","extra_heavy",500,0.768,0.889260966406506,0.777420472599371,0.382583965793709,0.892238510709573,0.770657795718022,0.382558993317009
"117-3","extra_heavy",500,0.722,1.00578975933135,1.01631606063514,0.527590571365074,1.011724360178,1.04843416451307,0.528439232724711
"117-4","extra_heavy",500,0.708,1.02452065266111,0.235751307697208,0.299649178571005,1.02548272477818,0.2335376982011,0.299235054173716
"117-5","extra_heavy",500,0.674,1.11802755803919,0.358951389569052,0.372869093667663,1.11981492012503,0.352930338533551,0.372718434435272
"117-6","extra_heavy",500,0.76,0.727830003716608,0.655091649376402,0.719315987358148,0.719496896452531,0.67044032564541,0.726873319965657
"117-7","extra_heavy",500,0.722,1.01198398909528,0.196352045996653,0.518127700321255,1.00797793493971,0.200152802136415,0.521017939752556
"117-8","extra_heavy",500,0.704,0.715884820691965,0.441589515233713,0.54470084228968,0.714878908109862,0.442093006986394,0.545741379556032
"117-9","extra_heavy",500,0.724,0.95787500566832,1.13071854729183,0.47170148969768,0.960045187925896,1.2576499163382,0.48194411916715
"117-10","extra_heavy",500,0.708,1.03145568732927,0.159622765124056,0.387490710959871,1.03521576591738,0.152246490190327,0.385027546305731
"117-11","extra_heavy",500,0.724,0.859600580431301,0.463228666178533,0.574346539786398,0.858894268515052,0.463159796883774,0.574758800201737
"117-12","extra_heavy",500,0.72,0.99946407650145,0.371196694947655,0.434061887460838,1.00059978783336,0.369032834561091,0.433960698221772
"117-13","extra_heavy",500,0.706,0.726935938551572,0.833860903074218,0.684660165608499,0.725071517452252,0.840039271000073,0.687058139281671
"117-14","extra_heavy",500,0.73,0.880571888814729,0.519298861182859,0.352363255533322,0.882391168275044,0.514665446374383,0.351721541026823
"117-15","extra_heavy",500,0.724,0.698788047407968,0.635909861972274,0.591075962643175,0.698941345355534,0.634301904384238,0.591400871177748
"117-16","extra_heavy",500,0.748,0.678754235958108,0.248340726155457,0.657899095402974,0.677904243179949,0.248264739956218,0.658448229996291
"117-17","extra_heavy",500,0.774,0.758767712236331,0.197468196629488,0.672300545351059,0.760454811861452,0.195971154180329,0.670953442306422
"117-18","extra_heavy",500,0.696,0.914870019402733,0.938274022975212,0.399207790230058,0.928747313155728,0.916401753441582,0.395547418387337
"117-19","extra_heavy",500,0.73,0.991622220971409,0.381759103022555,0.447768404611631,0.997165323052315,0.366962023106926,0.445954604529902
"117-20","extra_heavy",500,0.724,0.915042079026807,0.242437291579908,0.503359164491356,0.916507499174902,0.240068413564218,0.502471906128775
"117-21","extra_heavy",500,0.722,1.04353703881152,0.838342232176004,0.528540710599937,1.04166362869549,0.851122319534665,0.531364487299147
"117-22","extra_heavy",500,0.75,1.0178150826064,0.0724042270506691,0.393491337750499,1.01925170114989,0.0714031950477642,0.392655948181472
"117-23","extra_heavy",500,0.718,0.75559432687549,1.85608686801751,0.387112407271788,0.760380244762004,1.90051745135096,0.390601474176011
"117-24","extra_heavy",500,0.708,0.902380880813645,0.816923992403556,0.386811583448949,0.904922717471526,0.811585734854084,0.385926235658252
"117-25","extra_heavy",500,0.768,0.896403826919166,0.357184574833289,0.395759308852416,0.896261484138802,0.356447547349275,0.395683798909648
"117-26","extra_heavy",500,0.736,0.951961332733012,0.321022031269112,0.558270661391306,0.950371633442927,0.324491699938539,0.559138745620544
"117-27","extra_heavy",500,0.742,0.917182061005057,1.12674726954043,0.459459843813381,0.908125523781289,1.19957063261274,0.46465793693456
"117-28","extra_heavy",500,0.774,1.05072938097163,0.21201453934012,0.454167007844281,1.05288496443246,0.208143938507599,0.45366759968357
"117-29","extra_heavy",500,0.748,0.849369086151302,0.685511651326023,0.41440826217428,0.850362058003348,0.681834788993917,0.41405831499483
"117-30","extra_heavy",500,0.68,0.900539561491925,1.06420171418315,0.368241410642179,0.90416708701022,1.0489367407641,0.367203889014096
"117-31","extra_heavy",500,0.744,0.777583402330736,0.37118212015106,0.574604137224596,0.7789419313154,0.368347797751513,0.573982139426772
"117-32","extra_heavy",500,0.726,0.826806139190775,1.23799234219397,0.554549258629091,0.826116182511478,1.24221437827197,0.555420213026091
"117-33","extra_heavy",500,0.718,0.867477413884359,0.997763316090123,0.437369567105624,0.87508361217493,0.974717691036719,0.43405092509907
"117-34","extra_heavy",500,0.706,0.928852846681604,0.262975684685044,0.431537432219785,0.92631366021934,0.269294569622603,0.432797900827918
"117-35","extra_heavy",500,0.75,0.971521536223408,0.125438389601628,0.547295176566137,0.971034882318697,0.125523356031267,0.547433344239826
"117-36","extra_heavy",500,0.736,0.788570863699816,1.04329050122298,0.549820664139179,0.790203245264577,1.03969561477639,0.549739519547789
"117-37","extra_heavy",500,0.7,0.795649294820791,1.58056589067011,0.613797916440432,0.801838347074668,1.59654578563509,0.617012274167916
"117-38","extra_heavy",500,0.692,0.907620033273127,0.585137533787771,0.477170817985815,0.908641276945818,0.581708967024521,0.476720166840657
