"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"121-1","heavy",100,0.45,1.05921447146322,0.394591212082044,0.161691291150352,1.06636158554683,0.37818253052388,0.170748799021269
"121-2","heavy",100,0.45,0.972049984410503,1.41478925772972,0.236432309417299,0.974488120685783,1.4299775398518,0.234354245426527
"121-3","heavy",100,0.43,0.870558231121296,0.593031044791156,0.381503967865959,0.871030515587957,0.602150466291422,0.380897145614729
"121-4","heavy",100,0.4,0.863111495991957,1.22447498894056,0.019130114060547,0.863004685301547,1.24025376781991,0.0198966598553244
"121-5","heavy",100,0.51,1.42489573010726,-0.00812122986002414,0.172768492863813,1.43107937720686,-0.0268920110776641,0.173540195795675
"121-6","heavy",100,0.47,1.12876801822541,0.237060884626305,0.220806951245955,1.1192469194581,0.279117980027762,0.215351150870987
"121-7","heavy",100,0.4,0.898798746635005,0.511961130371529,0.53715689148084,0.896232769749091,0.536062865236767,0.535131329910875
"121-8","heavy",100,0.54,0.932081345006771,0.690365555405334,0.293598971199098,0.936655916835367,0.714440291411634,0.292724252963465
"121-9","heavy",100,0.42,1.00277055953003,0.673388534894141,0.368994148543732,1.00416053460128,0.673767064941324,0.366794557898069
"121-10","heavy",100,0.42,1.08251855102038,1.14275666695315,0.177995067714066,1.07877439084986,1.2018657559956,0.17720685290192
"121-11","heavy",100,0.33,0.962975656200525,0.730702876001471,0.397659385113448,0.964884781856492,0.750098252016123,0.396780078794803
"121-12","heavy",100,0.44,1.1959533763863,0.215804353814928,0.245659191474838,1.19910566848636,0.203996038520153,0.246168356344073
"121-13","heavy",100,0.52,1.08813248992731,0.648627895448573,0.0489897816932946,1.09043889296912,0.656883621687233,0.0474445754114169
"121-14","heavy",100,0.47,1.14653698178733,0.270723174965522,0.146201538754123,1.1462057817574,0.280161698506048,0.14680833529444
"121-15","heavy",100,0.49,1.20191683051843,0.0739118329505559,0.159838480664815,1.20126283731372,0.0783422517832522,0.159917716562182
"121-16","heavy",100,0.42,1.23406827849675,0.28578443224178,0.300222648727187,1.22718754630984,0.317700610223749,0.295362409600799
"121-17","heavy",100,0.42,1.33509707958995,0.0253756687108071,0.472167088573462,1.3341685468671,0.0302082435763651,0.471223124292877
"121-18","heavy",100,0.43,0.981076599750681,0.948358342099994,0.0212977170515449,0.983277695165276,0.989162841948677,0.0214909638499078
"121-19","heavy",100,0.47,1.22262230331426,-0.122915070104377,0.177428880048049,1.22227493849511,-0.125042948959276,0.177098341080769
"121-20","heavy",100,0.52,0.926595589604423,0.328085281366015,0.568871609896188,0.925740834203825,0.329759197385747,0.567361116074079
"121-21","heavy",100,0.47,0.827524027381338,0.5577013549364,0.367688385624892,0.829168005192744,0.558087931632648,0.367612519355119
"121-22","heavy",100,0.4,1.08587280654709,0.854567039409594,0.0274706079259891,1.08764263686912,0.930443409810272,0.0158222842698738
"121-23","heavy",100,0.42,1.03650296380372,0.352894543784671,0.403879705679133,1.03856935734643,0.346908988535692,0.40317091782799
"121-24","heavy",100,0.47,0.830177429138239,0.673407467244256,0.217441402347898,0.838742804445175,0.65415670228273,0.220580258457755
"121-25","heavy",100,0.48,1.07890550393653,1.01409592796131,-0.153996763778478,1.0852031794297,1.01088055861392,-0.154406278940861
"121-26","heavy",100,0.47,1.08650319549233,0.485401531220007,0.0708594255302142,1.08652411779546,0.489658984315351,0.0680782824695836
"121-27","heavy",100,0.51,0.947468539581782,0.578404443673017,0.172445762809897,0.959784623990216,0.542861495856088,0.182376168406274
"121-28","heavy",100,0.46,1.1287950381424,0.735957489902939,-0.0590370909975658,1.1301330913363,0.737485581736874,-0.0591454450505679
"121-29","heavy",100,0.53,1.0981658276442,0.623782156655983,-0.0613172216754802,1.1057935633513,0.626977256680487,-0.0667801734562516
"121-30","heavy",100,0.49,0.76992778202312,0.783001827760871,0.532910285350182,0.76894976962471,0.797633839216465,0.530771171073164
"121-31","heavy",100,0.49,1.00085973593005,0.68251899147614,0.248876226961477,1.00042765825926,0.692860532785204,0.246244153961953
"121-32","heavy",100,0.53,1.09483402129041,-0.142177010513942,0.494975172026378,1.08764354217508,-0.117194024550983,0.489086828428549
"121-33","heavy",100,0.52,0.935702908626257,0.397971808202667,0.204127831040445,0.940417182723958,0.386696228560375,0.209944369682739
"121-34","heavy",100,0.53,0.909063756556404,0.641166349958631,0.248919751909153,0.909247532407509,0.641304809610944,0.248217592539936
"121-35","heavy",100,0.42,1.25540327809922,-0.0135138138255776,0.25122641343764,1.24303228738762,0.0329257328071912,0.236925534507745
"121-36","heavy",100,0.52,1.14228057632614,0.835241285662084,0.0996355484752079,1.15450836445284,0.845634921552647,0.101579692487067
"121-37","heavy",100,0.5,0.931870796398573,0.814399705420594,0.21240583320681,0.940004629273049,0.809044731658781,0.212231152815501
"121-38","heavy",100,0.46,1.02032789852473,0.189026945420864,0.391871817016302,1.01286426953517,0.246647785493497,0.373399816058092
"121-39","heavy",100,0.44,1.23940703782861,0.359899892515223,-0.0211083637219681,1.24348332158871,0.34367349480801,-0.0141454855605965
"121-40","heavy",100,0.5,0.931247123277076,0.212272631062625,0.0814613580789163,0.926871836109387,0.229641876661551,0.0748581475310137
"121-41","heavy",100,0.51,1.14918542122043,0.685443562023063,0.0649154986670195,1.14748276068318,0.718892434389245,0.0629348649870798
"121-42","heavy",100,0.48,0.832629818617267,0.934453013665074,0.247471565867001,0.830835241327575,0.937346016130606,0.247931815639267
"121-43","heavy",100,0.48,0.824419966048419,0.588741323122573,0.649868283032818,0.823058913908758,0.594887017274247,0.648914936021898
"121-44","heavy",100,0.47,1.00411899809948,0.587665485481794,0.286680313933372,1.01526358827618,0.562664093767579,0.289845031155848
"121-45","heavy",100,0.48,0.704925424330029,0.127396269312261,1.01209049068148,0.706574876340358,0.123794666545372,1.01192220494753
"121-46","heavy",100,0.52,0.815449786825923,0.799690880889777,0.47773085224077,0.809389015534499,0.844823865711899,0.470156552745575
"121-47","heavy",100,0.5,0.709896665601943,0.504973438628348,0.556726444469202,0.707884695668591,0.50808563869593,0.557766100436591
"121-48","heavy",100,0.5,1.12193537483662,0.140373368719296,0.279541797691824,1.12354819337712,0.136302478361323,0.281744626410068
"121-49","heavy",100,0.52,0.927922130010192,0.972200803316116,0.1573591559382,0.936663777235539,0.967578067127696,0.158719159568729
"121-50","heavy",100,0.46,0.955829884744602,0.520608255455044,0.12770123969551,0.961431536000109,0.514304600450467,0.129779112816174
