"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"127-1","light",2000,0.157,1.03485998014407,0.457569336456094,0.266783668044024,1.03411630669465,0.461174915698487,0.266829577682308
"127-2","light",2000,0.171,1.02131243323722,0.423645116769372,0.245389642916763,1.01918403224682,0.431695731926643,0.245574162278803
"127-3","light",2000,0.163,1.03622157478609,0.482714617931062,0.20531275770888,1.03595013125773,0.484228063978383,0.206360639103362
"127-4","light",2000,0.1565,0.929553626860815,0.477929103365174,0.323334617472993,0.927896211307557,0.484743057277137,0.32324193866916
"127-5","light",2000,0.182,1.01778026584878,0.439284849723294,0.286704579203859,1.01735358787863,0.441203325899765,0.287050355629509
"127-6","light",2000,0.175,1.03976111651464,0.387615570574569,0.26042451132554,1.03923902497184,0.390149435356347,0.260511665768957
"127-7","light",2000,0.1705,1.01261920250644,0.421463109414293,0.261523648583125,1.01278538774689,0.421446781999175,0.261972981448527
"127-8","light",2000,0.1675,0.991108477824749,0.492849027470742,0.248455326542148,0.990759754623812,0.494632113185611,0.24861976978805
"127-9","light",2000,0.158,1.02676881532998,0.453567226727414,0.215232554900585,1.02594711487711,0.457447582418696,0.217466747631727
"127-10","light",2000,0.1785,1.01801049724426,0.462905592147345,0.234902210792842,1.01635091669825,0.470101499696164,0.235003237115677
"127-11","light",2000,0.1605,1.01095016104805,0.507136753245998,0.206025980991691,1.01044311138679,0.509686472968969,0.206636368683107
"127-12","light",2000,0.166,0.999362120112707,0.435379354517801,0.327412465022849,0.999450813815961,0.435530964625843,0.327762379057166
"127-13","light",2000,0.168,1.04921315180564,0.418039585046177,0.2670490934793,1.04864904389968,0.420618646289062,0.267443151385348
"127-14","light",2000,0.158,1.03299542241186,0.50268525919331,0.175750199141569,1.03330517755956,0.502576270314819,0.17694369791581
"127-15","light",2000,0.1685,1.02073664031245,0.499321724087597,0.264353743439085,1.02019772034825,0.501769716616592,0.26464316159634
"127-16","light",2000,0.1725,0.970920125727538,0.492899407713033,0.307945461353136,0.970558949873568,0.494922389712369,0.308191543602522
"127-17","light",2000,0.18,1.00906311519919,0.524466805357852,0.210380914991692,1.0081374214404,0.528344301466165,0.210869648357054
"127-18","light",2000,0.165,1.02405786057687,0.499400452171345,0.187108687435021,1.02337593972124,0.502216509638207,0.187402339543342
"127-19","light",2000,0.1545,1.02110954866666,0.43245957747447,0.275778063057977,1.0217198116163,0.431595454318008,0.278710310168357
"127-20","light",2000,0.1635,0.992958795491845,0.514573728216385,0.209735495719286,0.992408196860988,0.517136717064327,0.210463901776667
"127-21","light",2000,0.164,1.05031806819046,0.412196267532658,0.254741214629047,1.04984169188381,0.41436067647036,0.255107895795511
"127-22","light",2000,0.161,1.04045163884397,0.418826991875876,0.233451785558281,1.04070614510787,0.418418786917454,0.233970866679219
"127-23","light",2000,0.1705,1.03734682798032,0.389297967964838,0.24616437957949,1.03820366315567,0.387047727320245,0.247311676385776
"127-24","light",2000,0.1595,0.99071844593714,0.397023116916684,0.264958037701823,0.990683392125934,0.397599785366054,0.265194475279278
"127-25","light",2000,0.16,0.955312705354183,0.466938822308537,0.299385190586719,0.9548259308892,0.469269750209963,0.299691431939765
"127-26","light",2000,0.1515,0.956861004035711,0.5209067933298,0.274299674244777,0.956551279170907,0.522525341271821,0.27451586179449
"127-27","light",2000,0.1705,1.00967940351219,0.456816653927456,0.277656624167158,1.00691823719181,0.467210968981067,0.277877074690278
"127-28","light",2000,0.1735,0.967353212718287,0.441708456735251,0.309429768640554,0.96653528405584,0.445330443619409,0.309823460066375
"127-29","light",2000,0.175,1.00005940362109,0.414408601591323,0.291448024069692,0.99998479441559,0.415244002104689,0.2918210305997
"127-30","light",2000,0.1615,1.00792828296224,0.456934835281808,0.299768637677196,1.00788402731155,0.457467578327479,0.300031030624858
"127-31","light",2000,0.173,1.01687902655271,0.426235959072611,0.247434262665998,1.01490768629683,0.435038635983924,0.247761533186021
"127-32","light",2000,0.168,0.980136011577389,0.497097197460683,0.304319218735295,0.979193631602679,0.501273249611535,0.304421466823194
"127-33","light",2000,0.1715,1.05216498078912,0.419512546268207,0.215669711547819,1.05211673655904,0.420473172111852,0.21589552709783
"127-34","light",2000,0.1625,1.02926548999456,0.516459482822759,0.270692761789965,1.02885658197118,0.518463710112901,0.270964375346395
"127-35","light",2000,0.1705,1.02994849078248,0.521238084729313,0.196856056365734,1.0296146207605,0.523062044378071,0.197052968233007
"127-36","light",2000,0.167,1.03732002233229,0.544863012345052,0.186851119446249,1.03676400138876,0.547146010286525,0.18717269529426
"127-37","light",2000,0.1535,0.96072549894719,0.499619558118437,0.332767018833376,0.960493927175467,0.500945370506918,0.333441645400994
"127-38","light",2000,0.1625,1.02914834472328,0.500440284664049,0.197987375924912,1.02772859658149,0.50615126676993,0.197996945268346
"127-39","light",2000,0.167,0.979134939301176,0.44078567121392,0.319350193256356,0.978722762847536,0.442829208978277,0.320779692107047
"127-40","light",2000,0.1655,1.00234732409652,0.484140739990202,0.209141487967806,1.00159900848561,0.48732160437853,0.209547420628519
"127-41","light",2000,0.164,1.04207172689833,0.415946268635481,0.192926086891873,1.03819524555328,0.430190565893106,0.192935164987627
"127-42","light",2000,0.1625,1.00202313847268,0.485468064202837,0.307698376203379,1.00069262096852,0.490567834654923,0.308414661464587
"127-43","light",2000,0.1545,1.04659584626039,0.450208286947074,0.243486465203605,1.04624269304651,0.452031254502488,0.243715565432025
"127-44","light",2000,0.1545,1.05777332885639,0.533308220388869,0.151166706099578,1.05750520451502,0.534897497870029,0.151435451908567
"127-45","light",2000,0.172,1.00710572652829,0.550426035146907,0.176599301682009,1.00587435491183,0.555426297806986,0.177022971594966
"127-46","light",2000,0.165,0.980663596569608,0.462985416503407,0.350303181158587,0.980391781338202,0.464354531399471,0.350474802643999
"127-47","light",2000,0.1605,0.981589141921003,0.602074437609564,0.227796229366156,0.980492917317807,0.606570296987932,0.228299336241615
"127-48","light",2000,0.18,0.97592240421626,0.5403298956421,0.260233583278097,0.974918639005179,0.544854132024671,0.26054400185961
"127-49","light",2000,0.165,1.05747792421276,0.502644625500338,0.140669564854377,1.05635828014321,0.507235705814181,0.141088798120247
"127-50","light",2000,0.16,0.974862457666716,0.509099667049663,0.27191361628372,0.973962694529228,0.512827110934795,0.272093300717703
