"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"120-1","light",100,0.2,1.1844104751512,0.254755393907343,0.185774563187402,1.1841077188986,0.254018682802187,0.18832002011246
"120-2","light",100,0.16,1.07334811166688,0.530073540995674,0.111340091820451,1.07280678124891,0.534180133792119,0.118380161655985
"120-3","light",100,0.23,1.06064979227925,0.523937180874825,0.0766573218040205,1.06138935738636,0.524011665547376,0.078123462334428
"120-4","light",100,0.19,0.888107165845173,-0.0899276171006129,0.807986300600964,0.888564087487765,-0.0920723377207935,0.80847954977097
"120-5","light",100,0.22,0.968741850455457,0.349976253834129,0.176201460519915,0.970768024615275,0.347320462182662,0.174874079677962
"120-6","light",100,0.17,1.01134559308212,0.813186237077654,0.0798610968666351,1.01273547839315,0.81284564022903,0.0808305199216159
"120-7","light",100,0.17,1.41881203248226,0.625688197641314,-0.0651378741924714,1.42015355555951,0.628681966868148,-0.062780470911758
"120-8","light",100,0.15,0.754420934554312,0.538111383968979,0.631276565732621,0.753317816844769,0.54416378124995,0.632313769785425
"120-9","light",100,0.11,0.975610031541638,0.467473028299831,0.259823399372176,0.978025324794829,0.464936647558135,0.261676448586599
"120-10","light",100,0.2,1.16207425443435,0.542623974696006,0.209384220541897,1.16301680450719,0.539200026584954,0.210273505851648
"120-11","light",100,0.13,1.12809456017988,0.602729686691634,0.132045644455982,1.13008556359478,0.598408528172921,0.132753057085238
"120-12","light",100,0.19,1.09865669362292,0.291389557778294,0.132402704136535,1.09780063591896,0.300757215136852,0.129614794573106
"120-13","light",100,0.15,0.863380554793388,0.61145909561929,0.0992943936783636,0.865240935074285,0.614261643601022,0.0997474947264462
"120-14","light",100,0.17,0.842699313566696,0.831275045893543,0.0685120807508936,0.841608415650522,0.842563672191165,0.0665947915220326
"120-15","light",100,0.17,1.01215537075351,0.560982365415566,0.272330723729859,1.01131856846684,0.567906063433806,0.271319020802625
"120-16","light",100,0.17,0.888287893287533,0.553265786065563,0.069796477436134,0.889252432845775,0.553402286982129,0.0724304150646613
"120-17","light",100,0.18,0.768734311570557,0.817348722802448,0.228628270865554,0.764457014085687,0.842305503308581,0.230349452697068
"120-18","light",100,0.13,0.96605367955672,0.319987578846712,0.263687619607304,0.965147829998736,0.325034402243734,0.262543543983192
"120-19","light",100,0.19,0.795912698765728,0.500545133098283,0.474007486453249,0.79732139995506,0.500950951597753,0.476050723784867
"120-20","light",100,0.13,1.1065669814538,0.358501253797601,0.319328500207626,1.10280745194044,0.374914987567496,0.318983601570816
"120-21","light",100,0.16,0.995119744740861,0.11884832694921,0.357805806054962,0.996114670014986,0.116946066604653,0.358610064816828
"120-22","light",100,0.17,0.964486041883804,0.40706946915376,0.350810206222417,0.967387234646879,0.40043232903786,0.352800026390802
"120-23","light",100,0.21,1.2226249271328,0.276626352045995,0.225340085683432,1.21946827882822,0.288708628795664,0.221580997791727
"120-24","light",100,0.18,1.10062360900546,0.600118852177023,0.262546355960726,1.10286637367632,0.620839365226572,0.255276216350703
"120-25","light",100,0.18,1.15850185497155,0.642617887320391,0.220846330867795,1.15942063709734,0.641998267555141,0.220794285217646
"120-26","light",100,0.11,1.02759818008267,0.291896272459921,0.357866863140973,1.02793356465664,0.291005298716291,0.357990573700707
