"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"117-1","heavy",2000,0.4865,1.04066097288218,0.440838178818824,0.20841089568928,1.04121746248295,0.441794079430546,0.208156577212789
"117-2","heavy",2000,0.4855,0.999716592624071,0.662058118444647,0.247358970864301,0.999507562273954,0.666499646434601,0.247204241944131
"117-3","heavy",2000,0.4845,0.921755741036453,0.557275061382435,0.366877617188135,0.919606430790352,0.575974107085444,0.366124916871999
"117-4","heavy",2000,0.4715,0.998812917083422,0.697703105903812,0.211762386826721,0.997809566747029,0.715795114952571,0.212743836488088
"117-5","heavy",2000,0.475,0.924417834399456,0.608416418667635,0.24167763829171,0.924808779900522,0.612489856501195,0.241869208354745
"117-6","heavy",2000,0.4835,0.942763836511742,0.638104848749307,0.30687249962943,0.941210336955899,0.655151403114229,0.307176828198982
"117-7","heavy",2000,0.4925,0.965617348337584,0.626524146435988,0.260480409477416,0.964422246768108,0.639655142524149,0.260686980116781
"117-8","heavy",2000,0.476,0.988513170596099,0.609017020394483,0.307351365497896,0.988250921050952,0.613548426271479,0.307361003910337
"117-9","heavy",2000,0.503,0.997224571466319,0.500739828967337,0.265494423478833,0.997436064650674,0.502855663232356,0.265385201491654
"117-10","heavy",2000,0.5065,1.07166853500915,0.530145608700362,0.20520942025928,1.07197697145631,0.532280705307174,0.205289335103864
"117-11","heavy",2000,0.4845,1.02317529672094,0.548190405296299,0.205892887734288,1.02326744084826,0.551858130028871,0.205338453863257
"117-12","heavy",2000,0.504,0.994739956441901,0.425677756658588,0.290537994852993,0.995956370718276,0.43832776933076,0.289312953875299
"117-13","heavy",2000,0.4905,1.0176954579406,0.478449156329197,0.254374172800604,1.01831637298285,0.48139679473277,0.255354902431112
"117-14","heavy",2000,0.5085,0.931063478158085,0.501017955385053,0.302723565779455,0.930566241688825,0.510515984326027,0.302889944583043
"117-15","heavy",2000,0.4685,1.01758202231251,0.501600601304392,0.171082386491328,1.01608597381115,0.51870153711814,0.172097875304539
"117-16","heavy",2000,0.5035,1.02203243432195,0.54071192620907,0.23077895268594,1.0222080053889,0.541466645342599,0.230646368513476
"117-17","heavy",2000,0.47,1.0103867371482,0.552397596033383,0.238298718951459,1.01092878488468,0.554558685352283,0.238485466579071
"117-18","heavy",2000,0.4945,0.99489350080027,0.444491034154092,0.306573781822074,0.994837750247011,0.451603876138503,0.307919238752232
"117-19","heavy",2000,0.4755,0.952940190930678,0.52321282468674,0.283041979688279,0.952917691687012,0.530015565181251,0.282841614330054
"117-20","heavy",2000,0.4895,1.00559527392416,0.578264777566847,0.208313183196792,1.00420691039762,0.601979566720631,0.210776061694202
"117-21","heavy",2000,0.4865,0.918415693266238,0.680768359974747,0.294825733854882,0.917769520929907,0.68748814146737,0.294617645093746
"117-22","heavy",2000,0.472,0.962847182126247,0.534861491989439,0.301259225891571,0.961985287826975,0.546106815822475,0.301163899117532
"117-23","heavy",2000,0.476,0.967777598572554,0.555981622464176,0.314561607907786,0.967551303257504,0.56059098909192,0.314341011868521
"117-24","heavy",2000,0.4825,1.04166900498307,0.564225684222522,0.193263355194359,1.04152732086029,0.569455353619344,0.193308761924538
"117-25","heavy",2000,0.4905,1.00625700803144,0.540060581313844,0.290283129056767,1.0058947049129,0.546515221547318,0.290367351240214
"117-26","heavy",2000,0.5,0.987442213638172,0.54222016846145,0.183602061135286,0.987864339060685,0.543530501787437,0.183619558599427
"117-27","heavy",2000,0.5075,1.03804101814382,0.509285266080537,0.20257528803075,1.03598212310628,0.527797115619866,0.202355601405724
"117-28","heavy",2000,0.498,1.06754627186581,0.518271891822043,0.189849839527398,1.06740132619016,0.523516141458184,0.189811971969816
"117-29","heavy",2000,0.462,0.975232305835399,0.481463470568844,0.256861425680388,0.975496382704636,0.483649844839033,0.256947613368966
"117-30","heavy",2000,0.4865,1.01454074786615,0.395993926084685,0.292139696841932,1.01498679576074,0.396923268533445,0.292174502798295
"117-31","heavy",2000,0.477,1.08738417305871,0.537630241304062,0.149989235494393,1.08773431448593,0.539623507048187,0.150035664562108
"117-32","heavy",2000,0.4525,1.01882929334189,0.430696715383473,0.251489423478327,1.01906999925103,0.451780349145022,0.254784552766754
"117-33","heavy",2000,0.481,0.98608311722998,0.639460668064393,0.228156879268097,0.984235076812317,0.657949870252997,0.228314769431558
"117-34","heavy",2000,0.5005,0.98995682606721,0.504895377227168,0.267716509392332,0.990020822980773,0.512939545882891,0.267903854849414
"117-35","heavy",2000,0.499,1.03633451238061,0.404370931417829,0.290859725029139,1.03641976273697,0.407776195526929,0.290628713966969
"117-36","heavy",2000,0.4855,0.983186116796061,0.642831970203668,0.236033961150887,0.983076601542461,0.648804347800624,0.236207304538647
"117-37","heavy",2000,0.4955,0.90124258053641,0.640817822320766,0.349419952261903,0.901550108486739,0.644362400598283,0.349528522971399
"117-38","heavy",2000,0.49,1.00658316203492,0.491125497125036,0.267821582403259,1.00686647254869,0.497549166994471,0.26812388907942
"117-39","heavy",2000,0.5155,1.03765219373279,0.365572515045124,0.309248503337646,1.03693676177977,0.375663391018209,0.309208251969414
"117-40","heavy",2000,0.501,0.971610454146913,0.535957409252066,0.318687456391149,0.969185098874113,0.557744566963977,0.318892451136249
"117-41","heavy",2000,0.4835,0.976938212852772,0.635042921434014,0.190331619068493,0.976353137032923,0.642226385279416,0.190747634161145
"117-42","heavy",2000,0.51,1.01703792786011,0.628498849519192,0.189192073263085,1.01665077049753,0.636303379193073,0.188915708115921
"117-43","heavy",2000,0.4945,1.06574754656632,0.530652644916066,0.144907657095415,1.06565028984406,0.537104358611369,0.144713088613417
"117-44","heavy",2000,0.4695,1.01038567713759,0.463485274407987,0.28186694336492,1.01058284848194,0.465373290297786,0.281813247903387
"117-45","heavy",2000,0.4935,0.965120825853828,0.539670383201832,0.224502948599053,0.965666120018811,0.540257611491243,0.22456107939261
"117-46","heavy",2000,0.4865,0.980240372907191,0.575458356565842,0.308380528127076,0.979305395880865,0.583967067911614,0.30921881417628
"117-47","heavy",2000,0.4865,0.971005362655749,0.568990523099676,0.289992545163942,0.970992293654505,0.571072607136937,0.289902739502997
"117-48","heavy",2000,0.491,1.08855298938189,0.456626073879026,0.190869853944342,1.0888411142453,0.457852092814057,0.190973435665062
"117-49","heavy",2000,0.478,1.02610259254479,0.480355200424337,0.287733217631245,1.02599029345673,0.484721455102861,0.288135637611264
"117-50","heavy",2000,0.478,0.920082239594533,0.532098599640176,0.362548809389064,0.918970267527163,0.544334092846061,0.362762694309215
