"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11441-1","light",500,0.16,1.00438844687268,0.534433558844659,0.203191384734331,0.979047223102992,0.55979193950318,0.198126624164832,0.0973888590499386,0.160050912728567,0.129438946514964,0.986297605693356,0.454575919949692,0.269460269510598,0.0992807356548811,0.127187838354241,0.131788182233052
"11441-2","light",500,0.176,1.07463502960237,0.584484915222182,0.109070908809272,1.08528260796452,0.579863620743677,0.0744468318438722,0.104623054996642,0.138757853983851,0.145428478355162,1.06482553605681,0.482967333138117,0.175938822389311,0.0959975740290389,0.124828216568914,0.141462578180609
"11441-3","light",500,0.152,0.929064147982633,0.50909892052906,0.337672079482443,0.931232445569477,0.472853012456515,0.384065129695854,0.114148197355604,0.140236916125618,0.135404067186964,0.905260003669986,0.451982164007959,0.437626266157313,0.10715873341871,0.128738933722992,0.12690273942583
"11441-4","light",500,0.184,1.02547133412043,0.446836735089495,0.304523088534184,1.04846016549156,0.358081771147493,0.281461047283955,0.112148083708372,0.110810105459831,0.143922808288538,1.02644627152062,0.312582190261912,0.410353922539772,0.0892032430741575,0.132528677875694,0.120071637881378
"11441-5","light",500,0.162,0.977108287112172,0.55651186646021,0.267811683095952,1.0000274996639,0.506261844697778,0.294583293258785,0.106292659699707,0.145371467798233,0.142279523040101,0.951435934858856,0.430652712791014,0.369785772245522,0.0936334482979643,0.118891823560882,0.121651456536035
"11441-6","light",500,0.134,1.02620421586286,0.522859985083494,0.290171596673936,0.99638497914215,0.6049625071508,0.272275869161527,0.0925492685932634,0.146089539236629,0.130745800774603,1.00365468681534,0.535303209754614,0.314707455550833,0.102077390583094,0.153408663299075,0.113635018664476
"11441-7","light",500,0.146,0.837910797867836,0.66642328137947,0.2864012638115,0.842576778073577,0.686621781026126,0.299081629053267,0.108048446732235,0.17289162926489,0.116571497393154,0.80505095436785,0.578635270042997,0.399202411115221,0.0894823883781783,0.146032110665381,0.125657951014757
"11441-8","light",500,0.174,1.12378180998428,0.385511060190435,0.120433192570529,1.15051051240592,0.316313428466739,0.122795653990893,0.0994198996588932,0.147803674970514,0.133404978137938,1.13124020326835,0.243731461350044,0.214273444752267,0.102865801572673,0.135068207397746,0.130325472939219
"11441-9","light",500,0.172,0.857655796527562,0.631305675281183,0.306324602630352,0.802343950148664,0.743415913510859,0.310840841548691,0.109282199948251,0.1388401623731,0.133838629875579,0.79743026941574,0.689615340280971,0.353462600818062,0.117122773066133,0.159427098004202,0.138017638431274
"11441-10","light",500,0.158,0.973561483012308,0.457224977633336,0.177465105815089,0.952527886028423,0.522120878684715,0.199509805842457,0.10061594037982,0.146896869459394,0.149504419034282,0.954460782044896,0.451011678599237,0.287908818038686,0.104925875667549,0.146351782225536,0.155055589832555
"11441-11","light",500,0.186,1.11270895628914,0.41534594643264,0.197493496580368,1.12401510755929,0.384666392380412,0.218293407302659,0.0944714219320702,0.119213984167574,0.117907287550665,1.15384753733692,0.308086406371104,0.254413759543229,0.0926032414057627,0.165879839250393,0.120804245575997
"11441-12","light",500,0.172,1.03354680740955,0.379824492354098,0.261027099095771,1.00423207018436,0.436447296456357,0.269245693568467,0.10143854684737,0.119959672218247,0.130195318476453,1.02455446327265,0.386994534382038,0.308493493113675,0.0899275784841358,0.107958414257637,0.119025362992613
"11441-13","light",500,0.172,0.918582067534532,0.55008309219409,0.261757094976269,0.909409201745113,0.640680373760512,0.218292098635158,0.0952668746075746,0.112745453811276,0.129830542249658,0.864798957006753,0.662419804815449,0.347906849145302,0.102022574518136,0.116839294462248,0.131207957676022
"11441-14","light",500,0.138,1.02309991036212,0.546187129614484,0.266746689459224,1.02169714270514,0.549667585736115,0.291379503018185,0.0952825568600836,0.118388636797255,0.121258220459425,1.00998098782697,0.513309035817823,0.326507373771017,0.105073684299436,0.115749941502848,0.119139773810309
"11441-15","light",500,0.16,0.992340001399012,0.311306681509533,0.435619721433408,1.00112861900126,0.284506973372025,0.417699441823807,0.0959054476865068,0.125308965820835,0.135523259078075,0.976724933102437,0.301512149717805,0.490981240535329,0.101796665596933,0.150380556530407,0.151990304898109
"11441-16","light",500,0.166,1.12347409999992,0.380521951513419,0.245841861088916,1.10578069930699,0.406094428299062,0.254015407850301,0.107664682663712,0.13573732781146,0.139501467526242,1.14311240084654,0.347157965899223,0.245662102531261,0.0941218810193668,0.145634258096928,0.105019826305846
"11441-17","light",500,0.146,1.08285966977285,0.552028554083695,0.107056295671112,1.05534615239198,0.602799116108358,0.102512664088826,0.0907667647021646,0.120221942557321,0.134999882496408,1.08025897172136,0.385126896573321,0.226200370678666,0.0983976722813512,0.153347608138308,0.154249077920762
"11441-18","light",500,0.17,1.04281252248053,0.56832186613984,0.186520931955057,1.01698176852506,0.575715096873834,0.157962277856466,0.0985613051243338,0.109310133506694,0.133239222958116,1.00180268489038,0.46238617668647,0.329476083871126,0.100742363589774,0.105126989297381,0.120857630949972
"11441-19","light",500,0.15,0.940297315726308,0.509054998248041,0.28888422839125,0.948279538258895,0.494976068827618,0.291943919369639,0.101043936830474,0.131408672447464,0.141636482820101,0.912658449539411,0.557599733082181,0.338314640046453,0.0885177546371957,0.137428144537478,0.150662711394725
"11441-20","light",500,0.176,0.899862829256522,0.631764625495823,0.33231728169252,0.868943838128484,0.674213621579726,0.378016312521785,0.0956461975543616,0.154134965250404,0.134035604176101,0.831515929502362,0.706250851361202,0.416853111983543,0.104701831720939,0.166355440261628,0.133660022159809
"11441-21","light",500,0.164,0.941072047209115,0.555202088106026,0.241379762961425,0.916447208877698,0.591835859627397,0.22597442543905,0.0885332353922632,0.118343892131565,0.123768583208141,0.912212464307107,0.556285326934481,0.270722816501874,0.108346848435251,0.120159400850777,0.13433329149501
"11441-22","light",500,0.152,1.08333704787719,0.398008570046335,0.238318607932626,1.09611390610695,0.380212472691946,0.210137882367672,0.0926475722020015,0.108576949972553,0.130079872498792,1.08700146689774,0.260056817685089,0.295293946163963,0.0957793331813744,0.107385416605675,0.137313084118647
"11441-23","light",500,0.16,0.947239341799189,0.605780083209889,0.197907812904126,0.985437321429564,0.556712483568917,0.128922261506426,0.101634370949094,0.12509165209248,0.134051801111778,0.964887350642572,0.482757843010691,0.244447537585585,0.107468935890978,0.131759190233975,0.145628627014246
"11441-24","light",500,0.182,1.02933175018133,0.47168241872217,0.151199032900835,1.02213006284507,0.485978687729723,0.140142633290333,0.112408769337942,0.124893860798294,0.166985082373338,1.01592600843193,0.397562278076967,0.241797714400331,0.0974704933136609,0.103204534386116,0.133097760391989
"11441-25","light",500,0.168,1.02276479204374,0.546497714071398,0.26225546235248,1.03751440311706,0.490850828738169,0.270726263840212,0.0958009315271524,0.10727198190678,0.125403217319827,1.03963491447522,0.403170805209543,0.341047357364545,0.0964246594056777,0.125704293636856,0.127227352363535
"11441-26","light",500,0.156,0.933037688844071,0.700350219210833,0.110795877120516,0.8828093915602,0.84653751766842,0.0929962803935732,0.0862568261597508,0.123086396203356,0.123550422781905,0.889953227278565,0.797679862297986,0.148271228772641,0.0887445862324345,0.13284174401538,0.13189093294798
"11441-27","light",500,0.16,1.09735796078636,0.541417455416672,0.139836807417169,1.08468669668227,0.549725526166238,0.156226325022885,0.109625524562427,0.129127253758258,0.156400733121916,1.05984731642833,0.509734702595843,0.232036789081844,0.114643664735684,0.155397268833427,0.131140306104743
"11441-28","light",500,0.182,1.04815980458992,0.569193451431797,0.183306055741043,1.06966534526544,0.477405932478376,0.20938469960766,0.0882021123105467,0.147398791238531,0.138359662463835,1.08769342183308,0.385193697296124,0.265008790457622,0.0914294670058831,0.124669210035698,0.118468076137769
"11441-29","light",500,0.192,0.998705832101976,0.545732580682091,0.366880846706192,1.01234461575892,0.448566868989601,0.392986422495077,0.100881377047814,0.140865158494376,0.13294111729785,0.991914846949807,0.371672645714641,0.483951174629712,0.10331984982195,0.0976187954017307,0.141481220865777
"11441-30","light",500,0.156,0.985955249539896,0.34773331943161,0.317189154282466,0.979140695426096,0.287566005320161,0.330608604504525,0.0862811164006026,0.126657396888143,0.118157230049989,0.984845345327054,0.287469643326335,0.335214616747059,0.111129352497882,0.124237169529517,0.147610412791405
"11441-31","light",500,0.146,0.963753226421636,0.510976874770483,0.403207546416154,1.02619700169379,0.416383117639743,0.396414297902254,0.102006374884118,0.111806486777159,0.134704749447474,1.00649192803622,0.381200642886459,0.434951461514432,0.104471978535784,0.154343486565013,0.130724343480673
"11441-32","light",500,0.192,0.966331317021258,0.490475068272135,0.276271260328552,1.00170556292547,0.373281663421533,0.294381926290281,0.1053311941409,0.132346175862662,0.13417879564037,0.991107711843668,0.33682813693345,0.374240754570884,0.108221292324464,0.133920272103438,0.155862436580278
"11441-33","light",500,0.172,1.0827277309959,0.615086153351269,0.188403298535793,1.07921659125302,0.535086884428211,0.180527621937686,0.0873466609411436,0.104915737195169,0.132536168844064,1.07821479974902,0.55119967531402,0.214953236575978,0.0988164170796254,0.122467408831128,0.112379461233391
"11441-34","light",500,0.178,0.878036203971465,0.641558640815157,0.25260497526372,0.897983613436331,0.641412494054931,0.204302603609266,0.0817955723875673,0.123617235636843,0.144835376394469,0.87180955977006,0.607429539883434,0.326792811692444,0.103885741912916,0.130118664696831,0.122190880079217
"11441-35","light",500,0.176,1.02630259061111,0.476893448773337,0.195277844660587,1.07142500869854,0.35347730714381,0.239256650996792,0.0785125188796953,0.121598281702079,0.138699319517227,1.04685813466528,0.337797854214773,0.290575569106849,0.114569863146618,0.130206846650622,0.13502219775834
"11441-36","light",500,0.186,1.01731052943261,0.545824863197414,0.208163579290833,1.03496701033251,0.494099597087059,0.216559013078254,0.105732525370269,0.135930890649271,0.135647413967784,1.0166485870271,0.403630173323288,0.354855833393325,0.116107766746685,0.14828784131922,0.131181587187857
"11441-37","light",500,0.188,0.953407917744867,0.583255870099769,0.180330870969732,0.948188694042812,0.570100460479091,0.139393693003212,0.103442692819335,0.164140949390927,0.134742687288838,0.920414932655721,0.519773152446924,0.261592774795557,0.104710329289596,0.0982084491467312,0.149854294248383
"11441-38","light",500,0.178,0.885984325966455,0.545752012071091,0.363044715625656,0.889260835833875,0.532774966163358,0.368281238627992,0.091356519084181,0.107575164677574,0.133882871850205,0.869196322684809,0.488654590259364,0.452529449971232,0.0871042944448653,0.12113991550047,0.139672106931449
"11441-39","light",500,0.156,1.06973776282597,0.527005145309994,0.13910952653053,1.0415172180931,0.572043282945619,0.118600736515214,0.10034017704049,0.116008487918001,0.129359636899927,1.01897497238196,0.595198643160722,0.157947056782547,0.0929172718791275,0.130808477044145,0.134365774465831
"11441-40","light",500,0.162,0.951013978769752,0.617024010906269,0.127058818506288,0.958162081453653,0.657955386862965,0.137905273001268,0.106026614397061,0.137645682234299,0.134590797370607,0.916901774239253,0.671307814841829,0.222050864227839,0.10658572036298,0.133577848346058,0.146463742715702
"11441-41","light",500,0.192,1.0221764477976,0.535505667934127,0.139762026314013,1.02951204015573,0.505306466182808,0.148476444845606,0.0898506797074116,0.118776107226592,0.108718541930683,1.00866183460777,0.476848424537267,0.23194745132809,0.0987203356476202,0.120072297012206,0.160287680615122
"11441-42","light",500,0.162,0.999547960047584,0.549441048637017,0.190234926836234,0.977254190182346,0.605589052290655,0.197228622351824,0.0904780392769127,0.125977160791066,0.146939376591687,0.960684501755414,0.532324638513087,0.245376711174485,0.0918973960597603,0.131232269965617,0.141973264037832
"11441-43","light",500,0.134,0.908446007090627,0.479598888894219,0.442637636176054,0.918794808136316,0.456383653367438,0.444576483770545,0.0950914912720408,0.116423175977167,0.134992273068911,0.874290608834669,0.500971940308816,0.475209870460504,0.0903588583362982,0.109283505393308,0.109021446819556
"11441-44","light",500,0.16,0.949076563052906,0.4939075117564,0.289926862267161,0.945166586534756,0.489337272185335,0.295316980978125,0.125634620037354,0.174188154616557,0.141231481339728,0.959456919635279,0.362021674864838,0.396311347256605,0.0950822285936103,0.174676920975764,0.156987357409662
"11441-45","light",500,0.206,0.923758532186184,0.497839874143373,0.268688411087838,0.936672458050474,0.499717874649579,0.262997097689295,0.104622618252274,0.129207450870513,0.124662150003102,0.88346694326532,0.494923982325715,0.344333005065195,0.126601906966418,0.127412594926255,0.143911455593983
"11441-46","light",500,0.156,0.878110895231158,0.564782281721364,0.300427068784342,0.903748983770918,0.467910469295674,0.317149597813457,0.118134183305363,0.102152281283131,0.143907482239053,0.876185042750993,0.499101434403781,0.37054261498591,0.0912933483271698,0.12151738541634,0.136762327872054
"11441-47","light",500,0.174,1.05735575927589,0.483087118112352,0.215532205732027,1.05818137669507,0.448747765275034,0.191201061438008,0.104674993175261,0.104018857539238,0.120882535376596,1.02914226314101,0.459731925880754,0.250578106403584,0.105225932858412,0.0912964520323906,0.119365453858559
"11441-48","light",500,0.136,1.0498028354758,0.40233400693791,0.31143071153688,1.06011026780654,0.326785688614089,0.340035917556103,0.0979892335131368,0.140716799186903,0.119315255553251,1.03976003515679,0.385813603292774,0.302265555344994,0.101830490409181,0.151855219541498,0.144489797111991
"11441-49","light",500,0.2,0.993397250495448,0.488991087608262,0.324463107484902,0.972552567820671,0.498457342644287,0.358573244607665,0.0957435555574886,0.110648472102867,0.132363855781571,0.939512855653883,0.44960171332061,0.422499281787944,0.0889501700625118,0.0998337694456705,0.117121708851464
"11441-50","light",500,0.154,1.04005673648672,0.421243969493127,0.213442913249043,1.10418968840023,0.304618743789306,0.22768935697752,0.110882537159499,0.136314218531705,0.133504536563707,1.01058149286732,0.403070333104046,0.275921181055114,0.0994115906935229,0.106209176155574,0.13903082129431
