"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"130-1","light",100,0.16,1.25507634538061,0.581251568650967,-0.0867389917974855,1.2590126181447,0.566458406439719,-0.0735464152315556
"130-2","light",100,0.2,1.34314934315073,0.164446423699623,0.197965912041454,1.3418637989734,0.171531689522812,0.196497954784099
"130-3","light",100,0.15,0.996312566843981,0.158553631074788,0.705907052505091,1.00312663256135,0.140980710767412,0.722225963160515
"130-4","light",100,0.18,0.997073419440697,0.444195903023889,0.563166661157007,0.99933675189091,0.435570527112459,0.565927197418069
"130-5","light",100,0.19,0.955415821408927,0.709220246332927,0.39590858845268,0.955504882200795,0.713047514394818,0.399202726050083
"130-6","light",100,0.14,0.984488317072736,0.410493871757539,0.149672215854771,0.982376322681511,0.420889259809429,0.149141796661726
"130-7","light",100,0.12,1.09679639903244,0.389175073126507,0.154451870481933,1.10934408556035,0.364165345848986,0.15272316681208
"130-8","light",100,0.18,1.31325089552952,0.421206708467412,-0.274427877587588,1.31441032166429,0.423865475046665,-0.274063778061943
"130-9","light",100,0.16,0.597248883963985,0.884670113031127,0.355134122603123,0.597559510479797,0.888390528334188,0.357036830346574
"130-10","light",100,0.21,1.24126901938532,0.114439638117544,0.228597299763603,1.24064001380277,0.117775810726004,0.227607644314105
"130-11","light",100,0.17,1.00999130767425,0.91235351204013,0.102236589054832,1.01089395993403,0.911059433691746,0.103619820007346
"130-12","light",100,0.17,1.06636807871783,0.584333514042922,0.374636632839195,1.06730803847706,0.585213683371314,0.375021590920401
"130-13","light",100,0.24,1.00361763356391,0.0700912108542624,0.428931997953059,1.00547141687376,0.0639533904212621,0.430769118462077
"130-14","light",100,0.13,0.925249926311703,0.705272257427301,0.2428548761723,0.92454987890731,0.708557053817341,0.245712945080919
"130-15","light",100,0.19,1.10487608237738,0.831664337387669,-0.0832260842681729,1.10521449457858,0.834392825221928,-0.0829143841969102
"130-16","light",100,0.14,0.852503240431735,0.514126962417476,0.401730388496087,0.855677262831568,0.503271396723334,0.408311637860443
"130-17","light",100,0.2,0.874888266788228,0.57028038814658,0.34604415697336,0.875504066135632,0.572469132344046,0.34622132495666
"130-18","light",100,0.15,1.20994532226129,0.590361958542208,-0.121153150567036,1.2118144109948,0.585127203501807,-0.117849150872934
"130-19","light",100,0.14,1.13492266446068,0.3303654766351,0.289913027272168,1.13763613069428,0.322762618285985,0.294575990929324
"130-20","light",100,0.22,1.17306954698385,0.251440962442708,0.239475425792807,1.1730707019613,0.253348777470628,0.240419912807886
"130-21","light",100,0.16,0.835592924012829,0.476189965100324,0.111918980862551,0.833230832968483,0.486692828137414,0.111540554867595
"130-22","light",100,0.12,0.894960793023586,0.669216213465373,0.171502817780571,0.895695831494145,0.667968883480858,0.172344022327714
"130-23","light",100,0.15,0.593873390994327,0.716848428144059,0.596472543523946,0.594830748971025,0.718070433237821,0.599699080457802
"130-24","light",100,0.13,1.05253108051222,0.38138352113264,0.361567592291371,1.05407550705337,0.381065111495973,0.364338689721486
"130-25","light",100,0.24,0.872924841644092,0.552947509287529,0.43368136432536,0.873848436181375,0.564374827365519,0.432578423180933
"130-26","light",100,0.16,1.01835530913818,0.381839031030563,0.151602437410521,1.01648311852801,0.391583335124155,0.152151791429219
"130-27","light",100,0.13,1.13370187842124,0.290009962347124,0.0335991810194696,1.13692624449518,0.27785100835148,0.034657043618107
"130-28","light",100,0.3,1.30553661144586,0.438774777000659,0.0570021174830081,1.30627225378865,0.438902526929639,0.0563516149120307
"130-29","light",100,0.14,1.11236976779736,0.400265858065117,0.264482864015537,1.11359522645191,0.397103378511475,0.26677371529588
"130-30","light",100,0.19,0.691186702920156,0.822755024305269,0.294627181767444,0.689599727322621,0.831343942348639,0.297505709979227
"130-31","light",100,0.2,1.20427929727984,0.218575812088886,0.197394642357115,1.20591013893801,0.216768433940648,0.198938099636579
"130-32","light",100,0.19,1.13509529758854,0.511180758397557,0.225620330847961,1.13471994664996,0.525029864807754,0.22705989773079
"130-33","light",100,0.13,1.16073497477629,0.66434776455275,-0.145431607346617,1.16102486121571,0.672332047341143,-0.145287317720546
"130-34","light",100,0.2,0.903950321966196,0.555979528830029,0.155332541022984,0.903249985052031,0.566978617267155,0.152857786257262
"130-35","light",100,0.2,1.33549417804343,0.454519084748417,-0.235699477252632,1.33425438180369,0.471635483458983,-0.239037286432861
"130-36","light",100,0.13,1.05925558101789,0.409815977237021,0.0587770495928352,1.05999590587201,0.408847350307421,0.0625966855880679
"130-37","light",100,0.15,1.22545669693785,0.71362453928397,0.108427933711546,1.22696093212103,0.714160930521335,0.10993296497793
"130-38","light",100,0.18,1.0975982896844,0.745676971995657,0.120814052630534,1.09767459599234,0.749186592094555,0.118529999706449
"130-39","light",100,0.21,0.890261161013327,0.708089212877961,0.202620007245019,0.895835159144753,0.700708907871325,0.200060239459496
"130-40","light",100,0.14,0.948130161194402,0.803173445787646,0.130515899587822,0.950946312382451,0.795020693353844,0.131865171784201
"130-41","light",100,0.24,0.989778153332911,0.398130915019477,0.0491006894389316,0.987354784823977,0.40918355488813,0.0514083054866319
"130-42","light",100,0.2,0.783563392526915,0.431712528484769,0.233006145846,0.78567200889143,0.426415932714322,0.235637183401026
"130-43","light",100,0.18,1.02016232015304,0.54550494641605,0.0388772813144775,1.02231139962224,0.543250730720018,0.0375179141934113
"130-44","light",100,0.16,0.797088200012656,0.444082237084737,0.577723909098101,0.797624273400227,0.444788974760836,0.577807793481425
"130-45","light",100,0.22,0.806530655435679,0.501387382795837,0.376763713173289,0.806854170028968,0.505036591894829,0.377736145598547
"130-46","light",100,0.14,1.04091354367665,0.188474562162383,0.270088805479452,1.03988697200185,0.194339242702984,0.268425038653985
"130-47","light",100,0.16,0.781484190085729,0.434884871951201,0.958443201463088,0.781353896071848,0.437176065614977,0.957814926498935
"130-48","light",100,0.17,1.21580921714504,0.423057224853057,0.102761350398303,1.21494453448515,0.428067336556472,0.102982178770941
"130-49","light",100,0.18,1.08151366004395,0.595051332302899,0.023867067313656,1.08303307103076,0.615187011004808,0.0163431339693683
"130-50","light",100,0.18,1.21590230405787,0.317134001995137,0.163223288975691,1.21580589899196,0.318929491392123,0.163440709222219
