"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"131-1","heavy",500,0.44,1.03544247473725,0.742457975485146,0.0905296516919779,1.03147466188928,0.779679510985957,0.0897914857126818
"131-2","heavy",500,0.472,0.836013233325049,1.08477518352375,0.308984204122481,0.833765216908208,1.10739039238481,0.309287835603978
"131-3","heavy",500,0.46,0.924890785114266,0.604638496109414,0.343712809136569,0.925899313974828,0.60911174854741,0.342977031219706
"131-4","heavy",500,0.452,0.924447141062255,0.448362428199999,0.424304969146369,0.924647387314551,0.460124052794382,0.425809973283718
"131-5","heavy",500,0.5,0.908500336973972,0.626833497616302,0.385319577841489,0.907370146040995,0.642750775010757,0.383944923067876
"131-6","heavy",500,0.514,1.03377442222452,0.664098522798207,0.184769451582713,1.03352586656507,0.673874575640875,0.186548414809347
"131-7","heavy",500,0.504,1.02607592197818,0.4043663361145,0.228010736323721,1.02675515924627,0.406699421576263,0.227589487401625
"131-8","heavy",500,0.476,0.990394517150168,0.513762421984645,0.221538362310876,0.992167393229198,0.52298951229956,0.223187179907292
"131-9","heavy",500,0.48,0.965789836058459,0.854442018498258,0.158818357379326,0.965092623024496,0.874758036668214,0.159403358785927
"131-10","heavy",500,0.478,0.949947766862724,0.727444512828299,0.126030796699067,0.950303410060079,0.730470550730726,0.125616636779347
"131-11","heavy",500,0.522,0.960857843419089,0.460774873107983,0.282092869893912,0.962865295617863,0.470667856430232,0.280850977263875
"131-12","heavy",500,0.484,0.893309799079564,1.08879998113184,0.320882138984846,0.893507081469962,1.12050797451849,0.32286950362236
"131-13","heavy",500,0.494,0.85681514964705,0.598338481134186,0.345212613374331,0.858101481393836,0.600657358483625,0.344997606590489
"131-14","heavy",500,0.476,1.00473261964628,0.457534159231329,0.295606357744101,1.00516693348084,0.462256130373808,0.295571592947538
"131-15","heavy",500,0.49,1.06581551097027,0.662524187889053,0.0571268948150922,1.06674668163316,0.672511826832876,0.05690679576149
"131-16","heavy",500,0.45,0.839530763905395,0.796285241176536,0.363861721250492,0.840788420424761,0.796331962595952,0.364103735494034
"131-17","heavy",500,0.458,0.974011148106098,0.590240573303853,0.28957494939891,0.972450101827561,0.606778069757489,0.289401583538197
"131-18","heavy",500,0.49,0.833374061804217,0.63234114637659,0.430661140093867,0.834740627076275,0.635718868841077,0.430559815977997
"131-19","heavy",500,0.466,1.01187956047289,0.497100985089178,0.207496800588074,1.01270473477982,0.503729872663725,0.207653604054039
"131-20","heavy",500,0.502,0.976365315359389,0.570293772971841,0.233065525581524,0.974323991526841,0.590890363592481,0.233456430377036
"131-21","heavy",500,0.446,0.941054533855991,0.806433459897623,0.266976610055634,0.943525517413807,0.80220688745852,0.268600874561066
"131-22","heavy",500,0.492,1.001007328186,0.564768799944476,0.13974457662132,1.0035189739284,0.561871836235661,0.141131756499322
"131-23","heavy",500,0.508,0.965955262408308,0.441765759223768,0.414178044285661,0.963940028996272,0.460244615011601,0.414825228118236
"131-24","heavy",500,0.496,1.10406013463632,0.524685467736245,0.122155834822329,1.10336179080501,0.551473820060153,0.121694529456037
"131-25","heavy",500,0.444,1.00592889958736,0.559196223367083,0.221635477443337,1.00658544526252,0.562409304656571,0.222196572321185
"131-26","heavy",500,0.5,NA,NA,NA,NA,NA,NA
"131-27","heavy",500,0.494,0.969853208922771,0.786501882543103,0.269086788332049,0.971045135903915,0.78788468357318,0.26925233384479
"131-28","heavy",500,0.51,1.08300637577904,0.236706352501904,0.390939900266921,1.08183863069496,0.263308830102244,0.386915332140036
"131-29","heavy",500,0.47,1.05484435951772,0.413242112768468,0.0620970466619612,1.05536187623708,0.430349708263675,0.0611656519531454
"131-30","heavy",500,0.49,0.955389387909409,0.792496146605146,0.194878054725477,0.954019730042571,0.825935669233958,0.193842108184122
"131-31","heavy",500,0.488,0.883724142155527,0.635887390157881,0.414244594992003,0.884317048923805,0.645093524486454,0.413348413746979
"131-32","heavy",500,0.504,1.04553424945222,0.526811336203407,0.265184086666417,1.04445969591197,0.536465635832944,0.265214919133585
"131-33","heavy",500,0.492,0.950899883100655,0.389464273208512,0.369284622598881,0.951956321890701,0.396946411696677,0.371081965144953
"131-34","heavy",500,0.502,1.02748514535006,0.298871629833904,0.219468065991048,1.02737307334735,0.312092825150779,0.216588813011359
"131-35","heavy",500,0.484,0.980283104847558,0.570088241841986,0.175394163722677,0.983168034884184,0.570242358571646,0.176630522741615
"131-36","heavy",500,0.474,0.948888595174706,0.607882453235478,0.353237259522234,0.949312002072471,0.610806135996299,0.352649850012247
"131-37","heavy",500,0.49,1.03768816184697,0.443122253272252,0.276069753166796,1.03927550563827,0.444483302780289,0.275752953637469
"131-38","heavy",500,0.474,0.938803527559792,0.522421244071161,0.2855153775408,0.94033611924296,0.520473890667712,0.286061593971732
"131-39","heavy",500,0.478,0.96929626171602,0.663363061498071,0.201070180725731,0.970239814854807,0.664308444813133,0.200697895404921
"131-40","heavy",500,0.456,0.978195548976144,0.470412442891015,0.332955561460735,0.977400032841204,0.488446710144123,0.33607395498891
"131-41","heavy",500,0.486,1.08495958422758,0.491505286977549,0.192034694347553,1.0830309188253,0.510673122122358,0.19145527175839
"131-42","heavy",500,0.474,0.86136269865922,0.339006460395153,0.449502196771962,0.861145194117565,0.34625959325563,0.447820073938159
"131-43","heavy",500,0.502,0.971096297658363,0.527512505505888,0.279234571671199,0.972204443662897,0.532507975190479,0.278852200435456
"131-44","heavy",500,0.482,0.819701258914896,0.739366318015472,0.304504120657677,0.819443722229959,0.748321185724765,0.303391518608372
"131-45","heavy",500,0.48,1.00243321129948,0.528700917197257,0.294283052581463,1.00312733986137,0.533535644539995,0.293521859857495
"131-46","heavy",500,0.522,1.00930498624091,0.608162510087175,0.27449294436226,1.00966507834382,0.617966128781437,0.273891832977315
"131-47","heavy",500,0.492,0.979890468989912,0.264134380977141,0.402564544069737,0.982108414572118,0.269117889371452,0.402923918353534
"131-48","heavy",500,0.48,1.09393924872875,0.451176325927731,0.146104189773602,1.09513999318623,0.457147181380168,0.145662112161679
"131-49","heavy",500,0.468,0.938108398298419,0.662022985785592,0.352770773488372,0.937633506310103,0.686658109616026,0.353152476424267
"131-50","heavy",500,0.504,1.03296626946821,0.613787295268573,0.0891162000240428,1.03402378937614,0.621823042824327,0.0898718864231643
