"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11440-1","extra_heavy",500,0.806,0.932340278725729,0.564639654703658,0.32520274422608,NA,NA,NA,NA,NA,NA,0.972482636327065,0.000628961464224673,0.383120650475571,0.133359158333612,0.000436241530374396,0.159301242122315,0.819876576292105,1.95549831456309,0.41434320479563,0.167317681860193,0.96300423606782,0.1484130479334,NA,1.40699999999993,0.798999999999978
"11440-2","extra_heavy",500,0.806,0.892334077966469,0.577781009736347,0.228289890208516,NA,NA,NA,NA,NA,NA,0.927672504309365,0.00508126218428615,0.182933636487672,0.123108795588902,0.00295227247931168,0.188157966800646,0.812725934433851,1.75317541298173,0.318422408339691,0.160972779846145,0.941095048471653,0.14479727375965,NA,0.781999999999925,1.34500000000003
"11440-3","extra_heavy",500,0.816,0.924168775370693,0.504972844160547,0.350935476311866,NA,NA,NA,NA,NA,NA,0.952954193046489,0.0274081197285472,0.307698160106082,0.122716637640163,0.0174456345597712,0.180674154289382,0.873948491116615,1.36495358164842,0.442596831556202,0.172412885113047,0.997639496751476,0.142457443771807,NA,0.739000000000033,0.730999999999995
"11440-4","extra_heavy",500,0.812,0.978421209188757,0.479931585903951,0.311943527574204,NA,NA,NA,NA,NA,NA,0.928767775973864,0.0115002944897477,0.212245919127703,0.122450581497292,0.00540805132280708,0.181558908092781,0.743246329079847,2.90732024056711,0.373867450028054,0.163233505185665,1.16071606290086,0.137199441094968,NA,1.13799999999992,1.10200000000009
"11440-5","extra_heavy",500,0.82,1.00356249836766,0.488979817288832,0.168613723714563,NA,NA,NA,NA,NA,NA,1.05773193239131,0.0799998620679424,0.090117851635263,0.110647906072291,0.0592291923951404,0.174391974525695,0.985137906963522,1.14041022217143,0.21307161083778,0.165373638669668,0.900989687480567,0.138564036500608,NA,0.631999999999948,0.625
"11440-6","extra_heavy",500,0.818,1.01052278765924,0.469614018044254,0.199223960777453,NA,NA,NA,NA,NA,NA,1.06841201561049,0.0276366644814783,0.263098558333098,0.11310386714703,0.0297220831120265,0.155789391123082,1.01455369518109,0.825283343551094,0.314160539732903,0.152914430985077,0.89035266000119,0.133816410715968,NA,1.32399999999996,1.36200000000008
"11440-7","extra_heavy",500,0.814,0.968517066429852,0.436141839669288,0.265724648160216,NA,NA,NA,NA,NA,NA,0.962902174146453,0.000879173166450189,0.278195637403214,0.132768996747961,0.000606061825238521,0.135661179017418,0.940386621071107,0.976110279820177,0.322921077394439,0.156276934166938,0.80821001939224,0.126983770668294,NA,0.745999999999981,0.784999999999968
"11440-8","extra_heavy",500,0.832,1.06205521358741,0.449916207493151,0.193111543213703,NA,NA,NA,NA,NA,NA,1.03146358196729,0.050399134851056,0.120237905373847,0.131012893258576,0.026492413587891,0.181468259544432,0.914280335739975,1.26549283174452,0.228778044967787,0.173014119142312,0.643407843806985,0.148697645960024,NA,1.27199999999993,0.729000000000042
"11440-9","extra_heavy",500,0.77,0.997578173628105,0.587790536316554,0.282120277699766,NA,NA,NA,NA,NA,NA,0.975229906256554,0.0260605139202819,0.344310695930365,0.136666678331839,0.0137554726836806,0.141585496935086,0.928421484312958,1.33816597194161,0.415808226524481,0.1579078414482,0.726791544543508,0.135363984764075,NA,0.636999999999944,1.12799999999993
"11440-10","extra_heavy",500,0.772,1.07226380267748,0.466130614261463,0.166169312673308,NA,NA,NA,NA,NA,NA,1.08892660402432,0.185701905833314,0.161543447823124,0.111324050242049,0.106135606001687,0.158942670404194,1.04718799825771,1.0616057474276,0.272320011487761,0.145056914715744,0.835837212890737,0.140065194626565,NA,1.35000000000002,0.725999999999999
