"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11434-1","light",100,0.2,1.08865227787912,0.396963287827107,0.162170072411881,NA,NA,NA,NA,NA,NA,1.11473591749142,0.410346402884888,0.136170047678415,0.213747220126973,0.21790128702385,0.286948806218214,1.11921861116964,0.401230992142296,0.140174679163377,0.225009611071281,0.218725044052344,0.287233177163346,NA,0.526,0.535
"11434-2","light",100,0.18,0.911647159011245,0.643872727097698,0.374512455130038,NA,NA,NA,NA,NA,NA,0.872486165174449,0.799631629765885,0.41551800058917,0.244149254462807,0.340620390449627,0.309795120488319,0.884511124515923,0.782674047055391,0.40551671469684,0.239940406470288,0.322002734458933,0.314068902167433,NA,0.5,0.510000000000001
"11434-3","light",100,0.19,1.1030093388532,0.671928461733556,-0.134726263049822,NA,NA,NA,NA,NA,NA,1.0936101624264,0.792399860069622,-0.103459741126776,0.232482347518639,0.328189464844728,0.329597092651269,1.09290032681257,0.777517169143509,-0.117997322469074,0.231842818514106,0.300593251464058,0.333047547381942,NA,0.499000000000001,0.508999999999999
"11434-4","light",100,0.1,0.896707127118819,0.209086134855173,0.239076128450906,NA,NA,NA,NA,NA,NA,0.934155096805872,0.116544027201632,0.229484688819325,0.233937515959326,0.366162303512807,0.301804266485268,0.919179661333918,0.124061573358675,0.235841702184422,0.228532224902675,0.36335456672261,0.294743912039068,NA,0.491999999999999,0.504
"11434-5","light",100,0.11,1.08553443912663,0.609430979947415,0.152455327040585,NA,NA,NA,NA,NA,NA,1.0826770245674,0.55602430063288,0.159152297896112,0.197572833722362,0.307991014743043,0.289643757739841,1.10481364368994,0.547834539940803,0.147295053209206,0.196585955512516,0.30391174411486,0.293097469231191,NA,0.491999999999999,0.498999999999999
"11434-6","light",100,0.21,0.967722364507411,0.330713061438394,0.122957825648224,NA,NA,NA,NA,NA,NA,0.950676926102398,0.412902866720181,0.134892798885835,0.255078875696615,0.334848220079075,0.321594017479055,0.939108833900571,0.398004634047886,0.148122874242853,0.252641247566359,0.300884941984211,0.339513048465725,NA,0.491999999999999,0.5
"11434-7","light",100,0.2,1.09694949116184,0.605248526801374,0.273855763110887,NA,NA,NA,NA,NA,NA,1.08415436303813,0.669573605723493,0.237586858854396,0.24782771181411,0.349654065907676,0.306335884235867,1.08904888298641,0.668805461483311,0.230907125896231,0.250089495201062,0.361425247242249,0.305390788735149,NA,0.548,0.523999999999999
"11434-8","light",100,0.23,1.00708733939028,0.400839976919007,0.328950467082289,NA,NA,NA,NA,NA,NA,0.982714888045331,0.387756299021463,0.384899940386283,0.203683697380919,0.223197153217402,0.294019750378705,0.996717385999,0.345935286743654,0.38737283019991,0.19885265430651,0.195555547890598,0.290441229528293,NA,0.523,0.540000000000001
"11434-9","light",100,0.18,0.992514019337298,0.689174472135243,-0.0237046179698864,NA,NA,NA,NA,NA,NA,0.946845383222599,0.867834118156158,-0.066011301400385,0.228362962245544,0.297476226779706,0.322970610025129,0.933862079743395,0.895736061089455,-0.0721050281947658,0.229281266955489,0.299063403027335,0.319580889701388,NA,0.509,0.566000000000001
"11434-10","light",100,0.16,0.998801659132085,0.527015012580841,0.39744591166177,NA,NA,NA,NA,NA,NA,1.02417180767693,0.527733044074649,0.36873502787936,0.191139625344586,0.30190558555873,0.286895814626491,1.03218004580744,0.507597444019393,0.356085624875493,0.187186233517206,0.299191220122278,0.28265220255429,NA,0.576000000000001,0.523999999999999
"11434-11","light",100,0.18,1.3489800739201,0.436514744918054,-0.115957107321896,NA,NA,NA,NA,NA,NA,1.33521185591779,0.513251383064027,-0.176523755316073,0.211104371985143,0.230505477519841,0.286085715343631,1.31799981300315,0.513255855349858,-0.167340875392336,0.2060728304852,0.221981810796493,0.278961138571331,NA,0.593,0.544
"11434-12","light",100,0.11,1.18796524944958,0.483682994728238,0.386618890192967,NA,NA,NA,NA,NA,NA,1.21749896587071,0.55378818186314,0.381974057335333,0.229440674843631,0.453123803780798,0.318968582566577,1.2002423040334,0.56122993205077,0.409899679788093,0.230444568940298,0.458555301735683,0.320222568989043,NA,0.927999999999997,0.587
"11434-13","light",100,0.15,1.17933731923866,0.435753389206836,-0.134047503981573,NA,NA,NA,NA,NA,NA,1.09446694414695,0.822548779863503,-0.211278104484,0.233101632672657,0.447426872587404,0.320476444189659,1.09600459696513,0.867226457370131,-0.221723414502253,0.23793898152661,0.459467790009389,0.31794608165999,NA,0.818000000000001,0.881999999999998
"11434-14","light",100,0.14,1.1584197694111,0.540423830108721,0.186393479195614,NA,NA,NA,NA,NA,NA,1.09284712598867,0.736827883406295,0.218643158455568,0.256508368016734,0.317017707707037,0.344445766908151,1.10325318425228,0.704811392570391,0.203468920443204,0.251151703105291,0.307047999651206,0.337636742573296,NA,0.571000000000002,0.661999999999999
"11434-15","light",100,0.19,1.0232328861169,0.562728033262034,-0.00116182090199764,NA,NA,NA,NA,NA,NA,1.03520040330332,0.463837811792824,0.0355434093879651,0.19038098373546,0.275710324724967,0.280691084239822,1.03288394197167,0.44747235396034,0.0348165375677694,0.186405467560997,0.260239012950302,0.268335931917387,NA,0.559999999999999,0.568999999999999
"11434-16","light",100,0.11,0.848495002649674,0.709169035494072,0.192584650713437,NA,NA,NA,NA,NA,NA,0.830221285902756,0.749886365601485,0.25975582097574,0.257395159491162,0.283301220649679,0.302268564279394,0.827766596439668,0.759547975042905,0.260152925942626,0.257562263163203,0.279503078069648,0.301299124934095,NA,0.597000000000001,0.605
"11434-17","light",100,0.19,1.06520582425442,0.346732084449966,-0.161363550282037,NA,NA,NA,NA,NA,NA,1.10347009947885,0.237087850267575,-0.167702553371173,0.222813571760267,0.360222508493405,0.292524441049418,1.09249313511241,0.245965552341151,-0.15845010902462,0.224866075092918,0.367327781321924,0.28697230714234,NA,0.746000000000002,0.524000000000001
"11434-18","light",100,0.21,0.976216325085047,0.36250221918199,0.293766911835423,NA,NA,NA,NA,NA,NA,0.977533408698558,0.379578920510942,0.274430524631175,0.22183811589572,0.225851576599382,0.300283853211694,0.960274146387603,0.374979764852307,0.301951607698038,0.220827787041072,0.226108575901889,0.305322066123147,NA,0.525000000000002,0.526999999999997
"11434-19","light",100,0.23,0.580340630842493,0.506820740080942,0.579164111759811,NA,NA,NA,NA,NA,NA,0.605889133701901,0.465330640663715,0.570196239722099,0.227163205760063,0.258347796205487,0.294275535041905,0.591994496139612,0.490178231294402,0.579925161831961,0.223962680553956,0.252467323263071,0.299135517496746,NA,0.66,0.587
"11434-20","light",100,0.15,0.831931416323938,0.433696109667,0.529108898614576,NA,NA,NA,NA,NA,NA,0.761300997461064,0.668609892533727,0.47830706740599,0.270031131620491,0.259798177550143,0.341865342471721,0.744306859908118,0.652998775272457,0.502333269815286,0.278370374417668,0.257880912132972,0.340976953140895,NA,0.826999999999998,0.766999999999999
"11434-21","light",100,0.17,0.968598682932976,0.414873202080539,0.510832285889001,NA,NA,NA,NA,NA,NA,0.931456335134182,0.538848060278525,0.526868218790977,0.207163760775144,0.260187682753489,0.337820195605131,0.956127483495662,0.422817183285713,0.512710447407788,0.194674344871995,0.214826353849457,0.339763375147788,NA,0.633000000000003,0.642000000000003
"11434-22","light",100,0.11,0.963873656007596,0.39154914708519,0.514542923520718,NA,NA,NA,NA,NA,NA,0.977330740963642,0.345831984859481,0.527037068322105,0.175946927552609,0.217398386593245,0.268516288119311,0.976480935193376,0.347584373443738,0.507239241329575,0.172040948940453,0.215279791595184,0.266441532954658,NA,0.570999999999998,0.559999999999995
"11434-23","light",100,0.14,0.923847991700082,0.556450897121557,0.328789413983324,NA,NA,NA,NA,NA,NA,0.910537694652811,0.646074976720213,0.279493556276511,0.221201201886722,0.3546664591003,0.287870401749562,0.912714218138813,0.645810156194815,0.282592925811298,0.228704349486721,0.365964896746149,0.297019328947842,NA,0.608000000000004,0.569999999999993
"11434-24","light",100,0.14,1.15509898715917,0.494762207291804,0.0749458840078645,NA,NA,NA,NA,NA,NA,1.12993248159212,0.656966732958368,0.00615828650084559,0.226742321364685,0.204751867440561,0.287374724724222,1.1122342380707,0.64112587924801,0.0306817788635703,0.221356244430786,0.188395708671178,0.281902521955608,NA,0.534999999999997,0.521999999999998
"11434-25","light",100,0.16,0.775694123964247,0.840752679045375,0.317292133369924,NA,NA,NA,NA,NA,NA,0.660098031349815,1.20989702185706,0.327925088509417,0.245502890238709,0.448383573657172,0.297746968573208,0.677431503330924,1.18305882612057,0.314180344603157,0.25099050562337,0.437322740209072,0.305265835605086,NA,0.515999999999998,0.592999999999996
"11434-26","light",100,0.15,1.06436888320488,0.594990406296578,0.257291163984667,NA,NA,NA,NA,NA,NA,1.06648789547035,0.561493508767139,0.288228779594484,0.195199556979542,0.358678465736596,0.281158132577403,1.06090683210194,0.555954156752906,0.278858091670477,0.188608743213393,0.358345592754434,0.290308388638659,NA,0.667999999999999,0.521000000000001
"11434-27","light",100,0.12,1.01903480542286,0.410975533529555,0.311915738494291,NA,NA,NA,NA,NA,NA,0.990480467778794,0.448620152594598,0.30349767069018,0.247020462179252,0.256061286099713,0.296056593915681,0.992338128086697,0.449152178693138,0.306173332078789,0.242873059266399,0.250980403433374,0.285824086798337,NA,0.611000000000004,0.607999999999997
"11434-28","light",100,0.16,1.2372475789869,0.245236549346811,0.0286893686020572,NA,NA,NA,NA,NA,NA,1.20729797076662,0.332574123825429,0.0144934854391154,0.205535708870939,0.274166657133492,0.240747989731903,1.19248346706291,0.334627240096313,0.0372368826523505,0.206547734846349,0.274182235063309,0.238154080002001,NA,0.941000000000003,0.619999999999997
"11434-29","light",100,0.18,1.04074833366792,0.482861889580056,0.284971107880984,NA,NA,NA,NA,NA,NA,1.03100835691105,0.493055021853236,0.304706499234426,0.211291470595826,0.256284068899864,0.280976689998629,1.05090835759943,0.438715660970194,0.309420732477805,0.219621445835849,0.266097980295811,0.293108978950768,NA,0.570999999999998,0.558999999999997
"11434-30","light",100,0.2,1.04728764701837,0.717824761430757,0.0225264347658546,NA,NA,NA,NA,NA,NA,1.02707069862695,0.701983683572014,0.0658144974976217,0.280807328627306,0.266870567307811,0.317439843236205,1.02589683923206,0.677458608407043,0.0873589318321643,0.288311651653932,0.258976152263303,0.31902498241237,NA,0.545999999999999,0.561999999999998
"11434-31","light",100,0.13,0.872207984639794,0.593654932099729,0.35155606637617,NA,NA,NA,NA,NA,NA,0.872644192020538,0.630805608475807,0.346121232374391,0.210009853574284,0.378020870491917,0.316817618731775,0.852686089215747,0.687628573382489,0.347920447116552,0.209704147126699,0.370322722089492,0.307003467649962,NA,0.548999999999999,0.542999999999999
"11434-32","light",100,0.24,0.853669031456551,0.694101476270715,-0.0393960383987615,NA,NA,NA,NA,NA,NA,0.789380833729054,0.909744058339015,-0.0781261121933092,0.235857866048123,0.254290231141495,0.289527745626292,0.796283547307592,0.873334368176806,-0.0753321069473484,0.239655741982586,0.249880703255485,0.285422608581278,NA,0.523000000000003,0.601000000000006
"11434-33","light",100,0.12,0.744449657010298,0.74454882777145,0.417455538624888,NA,NA,NA,NA,NA,NA,0.725836550326596,0.685094155744384,0.490716333405973,0.240778940863738,0.282798175880034,0.314246064960464,0.733379413447162,0.651652810952728,0.472226552544659,0.231523400370537,0.257557552161171,0.306986096339861,NA,0.634,0.514000000000003
"11434-34","light",100,0.12,0.840903618405898,0.692614777358297,0.272827539097308,NA,NA,NA,NA,NA,NA,0.827060701950904,0.821614588907759,0.208505696102114,0.204799777842464,0.29513563615914,0.309342166517143,0.824212137592279,0.807932496433137,0.217209243159815,0.203615859231639,0.299033218118566,0.309984824040118,NA,0.659000000000006,0.674999999999997
"11434-35","light",100,0.25,0.717494664512384,0.64495801255662,0.402774082181844,NA,NA,NA,NA,NA,NA,0.711188424241057,0.600337666917617,0.386155327610658,0.216045531560021,0.268606207339043,0.270169649591489,0.711535373454724,0.602979806413934,0.377496978952915,0.209894038777048,0.25071294774263,0.268915707185596,NA,0.785000000000004,0.658999999999999
"11434-36","light",100,0.26,1.33248903323576,0.461372991944141,-0.134948991453926,NA,NA,NA,NA,NA,NA,1.35082942618458,0.412077097627237,-0.145305695092188,0.236958216252239,0.235195113094669,0.296514044836198,1.34054452418729,0.398706677623949,-0.140603254095395,0.23299021458326,0.210237907518946,0.293019415621078,NA,0.712999999999994,0.731999999999999
"11434-37","light",100,0.07,0.867761496745074,0.76077451737771,-0.113227490148963,NA,NA,NA,NA,NA,NA,0.871069118468765,0.757941049547982,-0.115035971814155,0.199051194123612,0.265659127969335,0.274625841597122,0.881971958673024,0.735157865318581,-0.101522797212618,0.198586137481109,0.270503216091746,0.269301965964099,NA,0.605000000000004,0.672000000000004
"11434-38","light",100,0.09,1.06949064904681,0.274896803314908,0.112323194386828,NA,NA,NA,NA,NA,NA,1.071133495663,0.283290100467751,0.107003062047232,0.216664915311854,0.317879920866037,0.280930505222044,1.06931657791038,0.286889100622841,0.108624014886994,0.229002057081583,0.329390821950545,0.286143905969398,NA,0.569000000000003,0.550999999999995
"11434-39","light",100,0.15,0.802778586178693,0.277212219024955,0.715604027205328,NA,NA,NA,NA,NA,NA,0.8885276626736,0.0775781548730647,0.757438472861908,0.240543188960451,0.407300928497757,0.304738786192084,0.878518332504414,0.119365019377846,0.740232443872538,0.249384376605714,0.417011822561386,0.298168680768617,NA,0.521000000000001,0.523000000000003
"11434-40","light",100,0.14,0.961531045662581,0.466085823505978,-0.0199283186737709,NA,NA,NA,NA,NA,NA,0.993034816622173,0.34599810021669,0.0440043755144068,0.24116569302371,0.534553767144919,0.33032269341299,0.972656280403318,0.407369644347907,0.0386561898841741,0.238368234213321,0.550150914123341,0.326651228135288,NA,0.671000000000006,0.662999999999997
"11434-41","light",100,0.13,1.00685390146789,0.634870715382867,0.318914379445023,NA,NA,NA,NA,NA,NA,1.01980049625467,0.615525299242575,0.329892061138889,0.226493890987576,0.372795598757955,0.344204810894814,1.01638209589492,0.59844332414826,0.340358102403055,0.232455956340731,0.401466932910557,0.337999224227343,NA,0.641000000000005,0.679999999999993
"11434-42","light",100,0.1,1.02489017225582,0.312003696377866,0.179686917723582,NA,NA,NA,NA,NA,NA,0.997642106058318,0.516880526451438,0.132839767932307,0.228659856166533,0.332618711523518,0.282279560684745,0.998519671966044,0.494374658277614,0.128998186125529,0.222973685674583,0.33608967699305,0.277123589764017,NA,0.572000000000003,0.564999999999998
"11434-43","light",100,0.16,0.723997773260576,0.789702170050002,0.618095770812098,NA,NA,NA,NA,NA,NA,0.754496883286602,0.758667498065231,0.570619159484297,0.223266696989345,0.257048413252046,0.317303677005327,0.75464233603474,0.757688778805686,0.576361366739374,0.216891856885821,0.256894677241342,0.310429248305574,NA,0.558999999999997,0.564999999999998
"11434-44","light",100,0.17,0.861250820667946,0.413539304743245,0.313384357158573,NA,NA,NA,NA,NA,NA,0.909808991846522,0.217437244354896,0.395797268937599,0.207322289764878,0.305081798439633,0.289746503489066,0.902420305874126,0.241414767124738,0.384725448876443,0.202002024014344,0.279077170472166,0.280424364672172,NA,0.695999999999998,0.615000000000009
"11434-45","light",100,0.17,1.20994436738349,0.364529619186472,0.422870831662992,NA,NA,NA,NA,NA,NA,1.20589431364575,0.341057062964304,0.435874444599172,0.244163973565045,0.306205881447672,0.296475280126649,1.20753137606769,0.322338889270915,0.444604244232591,0.246243453655803,0.297682563429068,0.306039412365768,NA,0.609999999999999,0.847999999999999
"11434-46","light",100,0.16,0.893621336174991,0.463994333033494,0.454548555696052,NA,NA,NA,NA,NA,NA,0.852515309998579,0.559113314679793,0.476424394558468,0.231120590250655,0.24569675273107,0.272816090474263,0.865118628554813,0.548420844880161,0.460451104724427,0.23133907375087,0.248101289151818,0.278041271651327,NA,0.614999999999995,0.667999999999992
"11434-47","light",100,0.2,0.830475171194155,0.650900046368892,0.352956678828501,NA,NA,NA,NA,NA,NA,0.812713666325307,0.693521973971223,0.438711711446797,0.221890450804706,0.291955248968092,0.27537123094679,0.788723004761019,0.747654972764694,0.439476039570215,0.209596357622789,0.289082978635193,0.267710370323211,NA,0.605999999999995,0.620000000000005
"11434-48","light",100,0.23,1.13842461461628,0.450248958771621,-0.161268277884299,NA,NA,NA,NA,NA,NA,1.13087978490172,0.455503418356341,-0.126779696237754,0.235020221989367,0.252639098687889,0.322230885286816,1.12525640934696,0.447062766298225,-0.12503350457986,0.242022250290364,0.251084520929509,0.326841356064884,NA,0.565000000000012,0.603999999999999
"11434-49","light",100,0.12,1.18169515013669,0.438407728092049,-0.149213603750593,NA,NA,NA,NA,NA,NA,1.21446186446606,0.242290798364587,-0.067291498202583,0.217073761828972,0.421736361427933,0.308388023639181,1.23061625779224,0.204691017423786,-0.0748968607904969,0.210831512150261,0.393749551209383,0.304146632120198,NA,0.557999999999993,0.738
"11434-50","light",100,0.15,1.1390814170087,0.277352363730005,0.188665083461651,NA,NA,NA,NA,NA,NA,1.1458257980817,0.268305314282895,0.162804065161587,0.203102156655468,0.350881864142278,0.299112021323482,1.1469592451464,0.237563798293137,0.188594477245024,0.202828338501439,0.340222610539375,0.296711790879544,NA,0.616,0.539000000000001
