"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11432-1","light",2000,0.1705,1.01771285015756,0.494972249228959,0.253585056294487,NA,NA,NA,NA,NA,NA,1.01961141893211,0.491411822424138,0.252749308691714,0.0477678961901148,0.0653156043723155,0.0646825207507464,1.0192043800512,0.491017825878054,0.254414723845706,0.0462588810525943,0.0652346553896418,0.0640392534175143,NA,1.68899999999999,1.39999999999998
"11432-2","light",2000,0.1595,1.00142580926503,0.48126399039456,0.249064807570426,NA,NA,NA,NA,NA,NA,0.995192598675807,0.511776553019035,0.247160908047276,0.0464817609364805,0.0577504961084671,0.0648420456752937,0.999167468873286,0.497722998016275,0.249946864155596,0.0473492545779033,0.0573827224542438,0.0667694778139698,NA,1.40800000000002,1.857
"11432-3","light",2000,0.168,1.10125377062269,0.425342412628261,0.21497993170728,NA,NA,NA,NA,NA,NA,1.09295504127964,0.461552409039622,0.209202111996645,0.0474503009220028,0.0649428356243716,0.0654141314967955,1.09484861884375,0.455821420930011,0.208585850339384,0.0481832556225158,0.0669229823755161,0.063708616344117,NA,1.47399999999999,1.46100000000001
"11432-4","light",2000,0.1565,0.975271563072053,0.491257698506362,0.272332365504494,NA,NA,NA,NA,NA,NA,0.963807070619307,0.525382383380679,0.268323076212473,0.0486779018641724,0.0586074229446893,0.0631447422398373,0.964175831807186,0.521638103893462,0.270004974245467,0.0473126230335205,0.0571383226961801,0.0660031547481525,NA,1.78900000000002,1.26400000000001
"11432-5","light",2000,0.1815,1.01810110851054,0.484575829115388,0.254309028552744,NA,NA,NA,NA,NA,NA,1.01943887081529,0.465950011993265,0.261461502902856,0.0511270919422818,0.0607381943907234,0.0669157004651924,1.02190333790136,0.462564962106963,0.25940606387335,0.0517923025475288,0.0618042360267909,0.0668122616172453,NA,1.416,1.797
"11432-6","light",2000,0.173,1.00178362760927,0.49155187963839,0.214866583799839,NA,NA,NA,NA,NA,NA,1.00462759323433,0.500099430887705,0.220507493653292,0.0510479116848313,0.0676159900480085,0.0676175681649934,1.00487693111867,0.502644174859964,0.216223278645078,0.0501258413534029,0.0712357568168863,0.068823415249199,NA,1.41399999999999,1.441
"11432-7","light",2000,0.1655,1.03738654262886,0.507330264196165,0.207862256003263,NA,NA,NA,NA,NA,NA,1.0428333396337,0.494441669274398,0.216498829140041,0.0501321614648312,0.0698430338709159,0.0679049423984725,1.04386416937659,0.492264122180927,0.213841181688363,0.0510229053371403,0.0682176305643711,0.068030525078323,NA,1.83000000000001,1.47799999999998
"11432-8","light",2000,0.1755,0.991417904410329,0.486594712008903,0.224002437717916,NA,NA,NA,NA,NA,NA,0.986860868881592,0.515422198929245,0.207163694774738,0.0470279201167782,0.062231675191016,0.0641423931230717,0.985990218914769,0.513953722228913,0.209276338558286,0.0472072177770047,0.0595154373796219,0.0618944430842943,NA,1.44800000000001,1.55500000000001
"11432-9","light",2000,0.163,1.0305702315641,0.485524174234184,0.268910508799664,NA,NA,NA,NA,NA,NA,1.02863341768826,0.486140854752375,0.274705565114624,0.0467109214882576,0.0626881534516039,0.0626610751946974,1.02906627720405,0.482294484379405,0.275519366490604,0.046580397460389,0.0643724846088552,0.0638716245182218,NA,1.46099999999998,1.44900000000001
"11432-10","light",2000,0.183,0.96267802010178,0.423734981572064,0.404950648291343,NA,NA,NA,NA,NA,NA,0.959731408164495,0.443051323123651,0.396229487538965,0.0468300192715419,0.0641129287752797,0.0665255403401291,0.957594076302203,0.44433847337409,0.398934653083175,0.0478728650851077,0.0629472784802533,0.0661809573406679,NA,1.416,1.89400000000001
