"sim","censoring","n","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m","conv_msg_cf","conv_msg_m"
12123,"light",100,0.990968509353183,0.790543656133776,0.408586955384449,0.990230028928838,0.787435164269743,0.424349745566203,NA,NA
12124,"light",100,1.01568444747514,0.382188828151562,0.226463696641078,1.00670880702905,0.379186440963725,0.22087932016892,NA,NA
12125,"light",100,1.29240819107139,0.396206554537137,-0.13226987281767,1.29701767656527,0.395263811951099,-0.122750170605007,NA,NA
12126,"light",100,0.838816068389315,0.587742312837779,0.395549323801375,0.851577222327131,0.580729947753818,0.382676252078742,NA,NA
12127,"light",100,0.922793156533075,0.915017695422085,-0.0410224108807973,0.913009555315432,0.925334390505158,-0.0270823978034577,NA,NA
12128,"light",100,0.683966091092718,1.33821746080713,0.535253744310542,0.678805802905999,1.38891895127817,0.531612386523618,NA,NA
12129,"light",100,0.886188346066978,0.531604148451061,0.296103353941205,0.882272922600122,0.529891203280463,0.303671528462139,NA,NA
12130,"light",100,1.42926537718917,0.23916318970643,-0.0899999130859435,1.40609216058474,0.24093495739491,-0.0680981312429165,NA,NA
12131,"light",100,1.2216966789043,0.299231349019521,0.112609586012345,1.2147369649513,0.319315656945179,0.101451551492538,NA,NA
12132,"light",100,0.885141530631711,0.662328171019003,0.224053377976333,0.884859840833448,0.688849043235398,0.217469258246788,NA,NA
12133,"light",100,0.924751816894594,0.384774575944891,0.486523884002878,0.930754477837402,0.390523298902356,0.487730687017823,NA,NA
12134,"light",100,1.08045524792864,0.799519088172609,0.47384650331927,1.08519810083903,0.788175740679884,0.475585539508158,NA,NA
12135,"light",100,1.3124052388102,0.241139955313196,-0.0820540595939024,1.31581116807762,0.250043918766657,-0.0881555015512365,NA,NA
12136,"light",100,1.04265754455335,0.342425164493207,0.476974540473262,1.02783456935051,0.329375593092988,0.504539361183934,NA,NA
12137,"light",100,0.936539168398299,0.593308838713139,0.459044776103542,0.931805829613939,0.592319491882899,0.468332700700916,NA,NA
12138,"light",100,0.797622398085845,0.894440548911715,0.260910708261716,0.801495470507308,0.896879472488233,0.27114723874738,NA,NA
12139,"light",100,1.11279373082502,0.428105004697554,0.0713732312006301,1.10813498328816,0.423225819443905,0.0875224300335812,NA,NA
12140,"light",100,1.08454087007583,1.20320064221809,0.0327065795190855,1.08152001426249,1.21082865475015,0.0270012430446678,NA,NA
12141,"light",100,1.25212400453925,0.212473284071456,0.0870045674306656,1.25415860271522,0.209447152679206,0.0785323728825914,NA,NA
12142,"light",100,0.985838166531243,0.57117680803694,0.0187541515917785,0.989526698630158,0.565052301516955,0.0306204290109292,NA,NA
12143,"light",100,0.972516060176598,0.527197165662899,0.255424521732341,0.959110817089238,0.538997818206251,0.262847758367321,NA,NA
12144,"light",100,0.882816820824423,0.873531622135915,0.459889575322807,0.88088996816919,0.872287022900119,0.465475592759217,NA,NA
12145,"light",100,0.904649462625647,0.224901114376966,0.675866782245799,0.906076041893618,0.226897457668847,0.666099949650854,NA,NA
12146,"light",100,0.895178344538111,0.527355833326319,0.146401098245272,0.887062872628589,0.530472761631221,0.159581244720153,NA,NA
12147,"light",100,0.913056096152505,0.783319675262737,0.180197186837889,0.907892732714805,0.79103919774561,0.187802575327476,NA,NA
12148,"light",100,0.95909708987577,1.02646735995039,0.206356024275034,0.954747232118573,1.02787507065554,0.213099779509287,NA,NA
12149,"light",100,1.15300877595061,0.386802172910348,0.0435650207764821,1.14465809940644,0.391189738214678,0.0518895922309318,NA,NA
12150,"light",100,0.70991525049605,0.573757537635342,0.532163802498165,0.715252590343179,0.555045006446371,0.533176100436484,NA,NA
12151,"light",100,0.960027637887592,0.611927178976848,0.242325184458782,0.961528376318933,0.614942523923977,0.242202251408484,NA,NA
12152,"light",100,0.894385713570692,0.589469493759739,0.55107546679879,0.891503233580515,0.579822985779407,0.554891781203,NA,NA
12153,"light",100,0.878391016173233,0.738523174881327,0.297162904234047,0.884466658492897,0.741715735307156,0.285683447788428,NA,NA
12154,"light",100,0.948403802157879,0.281283139901599,0.373481421219466,0.936954568557811,0.297462696983246,0.378877781838059,NA,NA
12155,"light",100,1.03742117414949,0.54177898971453,0.15863436221663,1.03112807381942,0.535399031676316,0.189494156747116,NA,NA
12156,"light",100,1.0742194783283,0.292127419784289,0.351465319495962,1.06077223914698,0.294146431209301,0.365409398833236,NA,NA
12157,"light",100,0.903614171711404,0.762195649375339,0.0822034231910901,0.902003129955651,0.771297410788562,0.0784769748081197,NA,NA
12158,"light",100,0.85034056719242,0.535420853608868,0.196009356957329,0.849291047361972,0.527009502273011,0.211893099203625,NA,NA
12159,"light",100,0.922708713553854,0.190502173941813,0.569777562693429,0.93383346374129,0.181074869005904,0.571761162873955,NA,NA
12160,"light",100,0.990877852255363,0.564410524729469,-0.022219313100007,0.98723916874304,0.564111419825346,-0.0204006157296194,NA,NA
12161,"light",100,1.28685101025043,0.369403534634145,-0.0827357987723667,1.30323519193782,0.366686022255072,-0.102513624034156,NA,NA
12162,"light",100,1.29241045902385,0.262797315635564,-0.370413394686486,1.29665752936366,0.253076061561749,-0.373089647585667,NA,NA
12163,"light",100,1.0097740210898,0.070157112439002,0.498328060327511,1.02094189177237,0.0728218895016674,0.483576108381558,NA,NA
12164,"light",100,0.992226123027623,0.647397459468444,0.201827697029166,0.987926264155747,0.66462970574949,0.203780246112796,NA,NA
12165,"light",100,1.06393862168891,0.270293375026077,0.0506529954312392,1.07114393332247,0.282371018309377,0.0379588591710403,NA,NA
12166,"light",100,1.12541993015472,0.425815447039652,0.0103722944834521,1.12893884479954,0.43220923573374,0.00288341977584798,NA,NA
12167,"light",100,0.87932452049819,0.901378921262294,0.421678163909227,0.878280286554988,0.898155632873056,0.427411852983623,NA,NA
12168,"light",100,0.784078442473774,0.675471420366666,0.252110242640383,0.781673138137588,0.675606936971668,0.255563363123355,NA,NA
12169,"light",100,1.10844712141961,0.883041107372837,-0.129100148320853,1.10090784220085,0.888725584401769,-0.118685043742277,NA,NA
12170,"light",100,0.56797933338961,0.76309981174416,0.501354800647128,0.569215758231493,0.770411276373179,0.504313409753854,NA,NA
12171,"light",100,1.17150407127172,0.188964996681544,0.09006942651408,1.17226891994069,0.193720544189084,0.085568687723479,NA,NA
12172,"light",100,0.841675293044528,0.417508402647989,0.306506090202697,0.843546856517502,0.435011517738072,0.291358108231052,NA,NA
12173,"light",100,0.979675537009428,0.812824637706315,0.261069691676736,0.978035947384457,0.81876265504901,0.269394972015017,NA,NA
12174,"light",100,1.07646760629339,0.137740459669817,0.444075067905646,1.08824588344676,0.133570225239951,0.44734782135017,NA,NA
12175,"light",100,0.862599712257736,1.19089794448698,0.0869278743436513,0.856618395774907,1.20929040367015,0.0933655478737457,NA,NA
12176,"light",100,0.722764800399925,0.21388198100724,0.749730676912005,0.724778340485621,0.200564628513873,0.763286163238856,NA,NA
12177,"light",100,0.902095813400139,0.457188822324574,0.474292996495558,0.894241410425816,0.486687223873395,0.483250812781386,NA,NA
12178,"light",100,0.790148331954639,0.552321770158149,0.502397256663445,0.783994411102472,0.55425589427785,0.510706377989052,NA,NA
12179,"light",100,0.949870573841859,0.629668647548729,0.127121240727961,0.95096789364913,0.615554577619236,0.14302682291533,NA,NA
12180,"light",100,1.07068631229618,0.218567558609019,0.512144301134539,1.06514251259171,0.215586360446509,0.525532374697049,NA,NA
12181,"light",100,0.94551528623971,0.372768757808858,0.577014131966223,0.948011227105832,0.369379064849836,0.585779666933391,NA,NA
12182,"light",100,0.753458552795943,0.530421837995196,0.294203215507195,0.746270518799958,0.518038119385529,0.310696827666325,NA,NA
