"sim","censoring","n","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m","conv_msg_cf","conv_msg_m"
11723,"heavy",500,0.923884020454736,0.725042830013558,0.246208831938369,0.918729678904287,0.739107088126086,0.249977154516482,NA,NA
11724,"heavy",500,0.998819618604159,0.565249256965475,0.246825605127052,0.999924934097161,0.574149127188333,0.243521946909878,NA,NA
11725,"heavy",500,0.982320725163305,0.58643351427378,0.312505137860065,0.983198788538127,0.586780741926764,0.312779905990193,NA,NA
11726,"heavy",500,0.908073084814129,0.953310990154497,0.249099486201822,0.901129088481591,0.983012214309322,0.248328192901417,NA,NA
11727,"heavy",500,0.873052849172589,0.546199142527984,0.475209604845877,0.869665067786863,0.550348490486276,0.476353357771252,NA,NA
11728,"heavy",500,1.00697874026713,0.456219557467768,0.225801945196658,1.01740525661659,0.446821244901645,0.223056420751726,NA,NA
11729,"heavy",500,0.982381111965139,0.679913865789849,0.378630654469149,0.982927853109499,0.707955657766262,0.371543378719205,NA,NA
11730,"heavy",500,1.03395724741744,0.581863468262269,0.280155431379581,1.03534132234644,0.586231796152209,0.277182304010545,NA,NA
11731,"heavy",500,0.896755961933898,0.626454750589658,0.161479169463989,0.900815608258247,0.6285844394854,0.160133347480356,NA,NA
11732,"heavy",500,0.883641669905958,0.528677826140471,0.319528397936913,0.879866126923772,0.537037815420793,0.323139103053824,NA,NA
11733,"heavy",500,0.97626506421667,0.379782336825453,0.402371145320699,0.976512636754862,0.388227182424557,0.402131180576581,NA,NA
11734,"heavy",500,0.963536920483102,0.840565488006886,0.11144108438375,0.959777576082993,0.839919853503634,0.117710147796132,NA,NA
11735,"heavy",500,0.915706303883817,0.390442501023475,0.441421718051008,0.910819259982871,0.395029926008688,0.437722829471538,NA,NA
11736,"heavy",500,1.07750028579894,0.473540976014572,0.273986142472204,1.07689853912369,0.484136081179022,0.273616782176743,NA,NA
11737,"heavy",500,1.03408961175924,0.633680544256276,0.120575682006263,1.03466074612592,0.638929649019235,0.126360005662461,NA,NA
11738,"heavy",500,1.13532115835431,0.0690065831405475,0.308801812943587,1.13520317088444,0.0789706893609371,0.306103223280929,NA,NA
11739,"heavy",500,0.963054172096448,0.77641538139072,0.261542298763494,0.965303507907004,0.785779112351945,0.254064402473814,NA,NA
11740,"heavy",500,0.982430056423377,0.560953420896513,0.239841428157315,0.981096765001089,0.582643729415246,0.238021053898136,NA,NA
11741,"heavy",500,1.00102946950338,0.808678143585706,0.120043696984138,0.99607728498779,0.827490945105027,0.116376141132023,NA,NA
11742,"heavy",500,1.08679633616565,0.434114201977341,0.253889371544191,1.08642615350596,0.455225373588311,0.248340526029894,NA,NA
11743,"heavy",500,1.00242674291087,0.664297433204057,0.165890367035074,1.00178653264082,0.668384628608965,0.166454945705179,NA,NA
11744,"heavy",500,0.95108056058595,0.683463433987814,0.287584132819749,0.946187866329666,0.713250328029618,0.288167953252803,NA,NA
11745,"heavy",500,0.967173323578522,0.79322270074053,0.219079168138964,0.965107211723337,0.79935522652933,0.220697399294459,NA,NA
11746,"heavy",500,1.01095028712829,0.273679348858554,0.31165630281428,1.01123455411935,0.28801083382528,0.307107913930057,NA,NA
