"sim","censoring","n","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m","conv_msg_cf","conv_msg_m"
11823,"light",500,0.970940859339285,0.491591396302541,0.335587148139637,0.970112485343237,0.498810933500284,0.335746225354483,NA,NA
11824,"light",500,1.15326510349433,0.515212508490851,0.0180881599533863,1.14813723425944,0.524609909959285,0.0170750153308785,NA,NA
11825,"light",500,1.10975766419185,0.413263286565106,0.169395666238504,1.10833360031647,0.412772861097868,0.172719391911103,NA,NA
11826,"light",500,0.975649347828304,0.343514259540493,0.373746564851651,0.968447479484872,0.351204105390634,0.373248858923015,NA,NA
11827,"light",500,0.996605160690549,0.66781723032808,0.1828730681459,0.998368006981495,0.671961668744787,0.178076384965146,NA,NA
11828,"light",500,1.01869247485784,0.451082124975311,0.301044858646712,1.01602498268417,0.454275354786838,0.300180164931899,NA,NA
11829,"light",500,1.09244312530545,0.483066046961923,0.182765353617587,1.09022080979026,0.486839909520628,0.184105442332038,NA,NA
11830,"light",500,0.992031176117071,0.44172935667172,0.259255036649812,0.98832581234802,0.442919771995513,0.265769641729229,NA,NA
11831,"light",500,0.982612097378188,0.422390591714838,0.337910892606493,0.98336710596684,0.42929297757239,0.332549271020083,NA,NA
11832,"light",500,0.951465672220011,0.58840865851949,0.19351657358007,0.946098440254526,0.59968382696405,0.196525920348505,NA,NA
11833,"light",500,1.12154518191231,0.445673353791905,0.220446249949076,1.12082616992968,0.450044925427584,0.219031083281064,NA,NA
11834,"light",500,1.02537035204654,0.598894757824296,0.244866065920839,1.02472608642253,0.604357745768759,0.246965529570301,NA,NA
11835,"light",500,1.03343958424856,0.472370631855706,0.190474955844994,1.03751757140358,0.471026309566909,0.191110704392235,NA,NA
11836,"light",500,1.01814993957018,0.633504732615357,0.177211411074161,1.01540571219266,0.641567303938501,0.181685655062401,NA,NA
11837,"light",500,0.969963127923035,0.371762331624274,0.34369782950146,0.96680725465593,0.380896935837668,0.339546490482399,NA,NA
11838,"light",500,0.993170729739358,0.445201917616993,0.216140344065637,0.996807330992462,0.442239514826583,0.215988849720791,NA,NA
11839,"light",500,1.07396120561927,0.353629126645596,0.365533776008725,1.07672093211651,0.360550725956468,0.358714625254961,NA,NA
11840,"light",500,1.0663554644112,0.636764364617164,0.274818880734648,1.06676401861083,0.635762051291908,0.279494856050533,NA,NA
11841,"light",500,1.08429648484402,0.507352500792647,0.151054048850424,1.0797299690351,0.514463992246454,0.154748335547782,NA,NA
11842,"light",500,1.03253375150464,0.471813710478706,0.278352381995902,1.02858983015917,0.468709633219419,0.288943196966186,NA,NA
11843,"light",500,0.950387699497397,0.622340555178226,0.19768013961664,0.949467476630218,0.625806150364883,0.200286986893986,NA,NA
11844,"light",500,0.99618901730619,0.477069706904946,0.266626435858914,0.994092541899496,0.475083234991598,0.273556946415769,NA,NA
11845,"light",500,0.999713239233064,0.527080941504986,0.228208854579291,0.999733858933944,0.532438921161636,0.220110486387469,NA,NA
11846,"light",500,1.04172606711316,0.372228882853214,0.347888005679009,1.04119012445767,0.374584964823884,0.347985856818756,NA,NA
11847,"light",500,1.04481315534041,0.569078200757128,0.193455835802754,1.04335385111602,0.574036982872469,0.192927052095142,NA,NA
11848,"light",500,0.941296174523775,0.482357488364019,0.401555528029598,0.941737615081996,0.476379593108749,0.404040672409176,NA,NA
11849,"light",500,1.13294277557625,0.489939777785524,0.130222031896721,1.13228895855058,0.494744874011854,0.128123587110163,NA,NA
11850,"light",500,1.0428357835872,0.44984873466256,0.244427128794893,1.04541343729713,0.44427367394209,0.245851698383579,NA,NA
11851,"light",500,0.908032414102311,0.491128433977048,0.419074547435949,0.904149043698836,0.495361781342726,0.423748544992392,NA,NA
11852,"light",500,0.939085901594836,0.46938780806278,0.306507136919706,0.937878279820807,0.478867711349141,0.303473146447263,NA,NA
11853,"light",500,0.97857320254662,0.539158840149404,0.257095071751714,0.977896747266363,0.547508907427828,0.255096877318283,NA,NA
11854,"light",500,0.858385833447825,0.610229862349065,0.30283443785869,0.856300229139312,0.61821743796491,0.303282147829902,NA,NA
11855,"light",500,0.926233544544349,0.463163437906871,0.258269522526269,0.926834612883843,0.468873254924076,0.257594016987992,NA,NA
11856,"light",500,1.07036537225693,0.51339399150514,0.119944675948536,1.06624894946863,0.515367852029402,0.128293971060748,NA,NA
11857,"light",500,0.885455501319222,0.614915626489843,0.400891998520518,0.886916743527754,0.623183109251597,0.391709055204212,NA,NA
11858,"light",500,0.993593125010639,0.415141038032851,0.29189386399704,0.997828523088619,0.416325955023243,0.291390436322908,NA,NA
11859,"light",500,0.960982348512464,0.370201969555122,0.353747393624197,0.95699586780185,0.374557134821248,0.355219832824399,NA,NA
11860,"light",500,1.00365720986239,0.621689191392688,0.236211543264001,1.00203700383858,0.635930344129056,0.230013950817273,NA,NA
11861,"light",500,1.07638775887224,0.510961767413108,0.193427792589623,1.07276364922749,0.507722324822543,0.208597283132964,NA,NA
11862,"light",500,0.99447756869478,0.538369725651335,0.292915542469806,0.998698007360638,0.533039384199186,0.297096996509667,NA,NA
11863,"light",500,1.14702214604238,0.392518227053913,0.100286157198953,1.14454426751682,0.410111101859241,0.0956927275712962,NA,NA
11864,"light",500,1.00190757670867,0.529140727170449,0.382807201013894,1.00330483123535,0.534981635968092,0.38051809302756,NA,NA
11865,"light",500,1.03963342417098,0.402678977359823,0.25495299309835,1.03577588601146,0.400436758272245,0.262581722097734,NA,NA
11866,"light",500,0.886831738499354,0.622067245772862,0.265157027922663,0.883225550700347,0.630671798567271,0.269594478557216,NA,NA
11867,"light",500,1.05567891321637,0.3767788207845,0.277622033325369,1.05236287924983,0.372491773292574,0.282615982152605,NA,NA
11868,"light",500,1.03387223547665,0.510282666474145,0.193566542227783,1.03884862211599,0.510369673916421,0.192140448038966,NA,NA
