"sim","censoring","n","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m","conv_msg_cf","conv_msg_m"
11623,"light",100,0.915296725048216,0.204565270289169,0.438777254769897,0.916270239975504,0.196343095176222,0.440776087939023,NA,NA
11624,"light",100,1.00048383393974,0.353074636055166,0.323534828052864,0.998366561430417,0.357869308560727,0.330242683619049,NA,NA
11625,"light",100,0.937002961811077,0.362415242269605,0.483371408867125,0.937337665246079,0.335135857521874,0.495541310057527,NA,NA
11626,"light",100,1.04114018407745,0.400494379417403,0.41868861221634,1.05879179709864,0.364858548845867,0.422271811901279,NA,NA
11627,"light",100,0.827371856601994,0.743296023424189,0.328894370133448,0.831465500676862,0.744425958421614,0.324686864144271,NA,NA
11628,"light",100,1.00304376409331,0.337893559617323,0.462875618177232,0.995189076773394,0.349267220371331,0.459491931636718,NA,NA
11629,"light",100,1.05812753299154,0.750676369582145,0.105364216070634,1.0717942807812,0.751508283850695,0.105001300266505,NA,NA
11630,"light",100,0.842989405104941,0.0115127409614346,0.492089027454463,0.838682029604411,0.00222100495086822,0.515412502955792,NA,NA
11631,"light",100,1.16614541181493,0.818220355338326,-0.306522976829671,1.16509182015748,0.826141193714818,-0.306699024727407,NA,NA
11632,"light",100,1.10021078445281,0.279112220224401,0.184885177705838,1.10248150476773,0.282482952713186,0.179442969445729,NA,NA
11633,"light",100,1.04177157117983,0.916440238641928,-0.131691835935745,1.0423711263775,0.916170496525326,-0.132737719132063,NA,NA
11634,"light",100,1.14564737988384,0.552686519556991,0.0049800392252377,1.1413776934232,0.573705121837217,0.000340473193316001,NA,NA
11635,"light",100,1.01349300641671,0.407481823977059,0.281813307921557,0.999913135674461,0.417765756557893,0.304780363470518,NA,NA
11636,"light",100,1.09374974775349,0.575514584564972,0.184552974810983,1.0902736684874,0.59200043582682,0.183821661776229,NA,NA
11637,"light",100,0.906270017751874,0.624945127529023,0.364001459874036,0.91191213517911,0.610326101222272,0.367108848856716,NA,NA
11638,"light",100,1.08899126177379,0.201561820486928,0.294699407777343,1.08970877146328,0.20165039181015,0.29246018258289,NA,NA
11639,"light",100,1.01211517537837,0.54835442842904,-0.0585152183446565,1.01897448686483,0.53295395665187,-0.0695842381989905,NA,NA
11640,"light",100,0.850261836132158,0.486553864864371,0.484984998547559,0.852444541845897,0.490966853184817,0.478654881264283,NA,NA
11641,"light",100,1.00860082087626,0.551709901698195,0.377496897976856,1.00105490768729,0.56378558632697,0.381450882297845,NA,NA
11642,"light",100,1.12730887960828,0.408202240143473,-0.0975874935210534,1.13154280026184,0.419235909040545,-0.109318413299507,NA,NA
11643,"light",100,0.870017530361972,0.898499388392993,0.0201548335284031,0.869940910597417,0.912832710805802,0.0115986669301799,NA,NA
11644,"light",100,1.03562853214733,0.634924697101635,0.0863035245258593,1.02829995252047,0.633267020769474,0.093980015467356,NA,NA
11645,"light",100,1.14439049486279,0.493087214107401,0.116063668799047,1.15752950992583,0.458596525300622,0.119249331413452,NA,NA
11646,"light",100,0.93710842141861,0.45842966731804,0.521966791568663,0.933672269773204,0.459951509468687,0.516131977434396,NA,NA
11647,"light",100,1.15994791709333,0.457673514553266,-0.0430905535606704,1.16927879630073,0.45287012011288,-0.0363685446960702,NA,NA
11648,"light",100,1.12984995908569,0.393099513862456,0.295882318834281,1.13511008641031,0.399549658067178,0.280871849177255,NA,NA
11649,"light",100,0.889855997167356,0.25946285188805,0.463326877037574,0.886302731905661,0.245670086767138,0.480324855913213,NA,NA
11650,"light",100,0.951195383234919,0.634301283520593,0.118313945047938,0.944458674793134,0.651059677554675,0.122116621289133,NA,NA
11651,"light",100,1.38694226857185,0.528885337741162,-0.159725931154529,1.38932078134978,0.540132675321275,-0.167801880161841,NA,NA
11652,"light",100,1.40645800595155,0.299713695667568,-0.219140967343963,1.40719914335865,0.307410174416725,-0.232622385527112,NA,NA
11653,"light",100,1.03011391350474,0.624722431446381,-0.042458774906809,1.02897940432202,0.631563368267758,-0.0448773933010625,NA,NA
11654,"light",100,1.09342580279639,0.0758707796402324,0.22690518218475,1.09614043227544,0.0914047199740199,0.22244371580402,NA,NA
11655,"light",100,0.902692190295431,0.79506190431067,0.30336380674988,0.900220268734462,0.810974872448972,0.30252977239865,NA,NA
11656,"light",100,1.07731342792787,0.413615553386046,0.0961018070024351,1.07472263984346,0.456605207221823,0.0804352585345235,NA,NA
11657,"light",100,0.965048520128255,0.661834492749275,0.206678619515793,0.945785206295351,0.66036544545625,0.217617048102657,NA,NA
11658,"light",100,1.05185855877699,0.440425555663626,0.0206599870690189,1.05828134888198,0.404526771874863,0.0262854876674761,NA,NA
11659,"light",100,1.03754232228934,0.552431099739513,0.207571262156717,1.03819789006928,0.563053565950368,0.214786882298625,NA,NA
11660,"light",100,1.15423169910837,0.334298242587709,0.208088241293107,1.15096733820904,0.334830329655435,0.200181582348984,NA,NA
11661,"light",100,0.877484254260819,0.916477604936094,0.364067907854615,0.873520093005847,0.947894968093511,0.368502078717628,NA,NA
11662,"light",100,1.03756071898074,0.454617404789553,0.495181941988565,1.04280301444947,0.462583795398074,0.48291823181849,NA,NA
11663,"light",100,1.05661975778317,0.342041127943837,0.355276551047983,1.05778358622353,0.334832606876294,0.35607010991527,NA,NA
11664,"light",100,1.06849654454013,0.686300602000927,-0.200153183783594,1.06902379821708,0.686113431885809,-0.195130837454783,NA,NA
11665,"light",100,1.1272590058892,0.58194230771014,-0.0763281002299887,1.1300118719533,0.582909088953122,-0.0913957311260333,NA,NA
11666,"light",100,0.945603605186256,0.560420520458133,0.227771882433372,0.952146970279757,0.543574114723629,0.233274212970292,NA,NA
11667,"light",100,0.692214295538854,0.731735680243576,0.29521330385413,0.688118362221949,0.723931995991232,0.303707281753407,NA,NA
11668,"light",100,1.07143899829861,0.378456840889931,0.159957560337782,1.07233184851378,0.363425741146509,0.163865110140976,NA,NA
11669,"light",100,1.11425422271845,0.363471794850277,0.333303856599369,1.10526544147485,0.387392561993142,0.333165668733828,NA,NA
11670,"light",100,0.952601812731154,0.629366637545435,-0.0185744616492893,0.946406285072019,0.645204090371077,-0.0241686655310527,NA,NA
11671,"light",100,0.947890031946165,0.667025055125313,0.190209305523925,0.950520278411234,0.680272402630038,0.182266581855379,NA,NA
11672,"light",100,0.801362741822712,0.805786197097332,0.227250740412374,0.800440199820158,0.805133305521932,0.230366621879402,NA,NA
11673,"light",100,0.947358801862932,0.461828318202973,0.281495252215281,0.948443324485963,0.457658255683739,0.287721836404395,NA,NA
11674,"light",100,0.835102094482368,0.859401126422125,-0.0707824124213202,0.830432041435946,0.882740927253256,-0.0808519000966338,NA,NA
11675,"light",100,0.787274298425602,0.650776167237548,0.412680685915266,0.783573515835073,0.65594199138359,0.423030969318539,NA,NA
11676,"light",100,1.11851243368052,0.403995322543088,0.300606427266027,1.11906247839319,0.418127260269024,0.298676990770554,NA,NA
11677,"light",100,1.11356862942149,0.506070448340981,0.374789832403257,1.11556273759736,0.498959730468034,0.389012864721913,NA,NA
11678,"light",100,0.984253292902485,1.11106526080061,0.181495440075244,0.978059374739888,1.12805162893488,0.177061536252588,NA,NA
11679,"light",100,0.598903349072459,0.872636772431877,0.46493614615734,0.61214647448374,0.864767910028909,0.463494088729789,NA,NA
11680,"light",100,1.12328242425431,0.542888491833062,0.276913446064327,1.14903853352628,0.511794712247362,0.262428785972921,NA,NA
11681,"light",100,1.03052739534786,0.558334910605999,0.176663171939173,1.03339151392126,0.563803232853684,0.184889529692288,NA,NA
11682,"light",100,1.09502376736354,0.239463821228804,0.157056629992626,1.0913234311045,0.239452532873273,0.16281913568914,NA,NA
11683,"light",100,0.669705383173628,0.700508709292697,0.298831695756304,0.672227381175624,0.720829321235145,0.285202364799297,NA,NA
11684,"light",100,1.04168119326329,0.202950824576986,0.279846101153916,1.04716176281895,0.191903380932817,0.28485421640414,NA,NA
11685,"light",100,0.996834203335652,0.663646136234136,0.399671249129865,0.999808890697934,0.658641021879497,0.399394176664842,NA,NA
11686,"light",100,1.13843978260706,0.259562748646359,0.693715963440537,1.13105777980726,0.287115160826458,0.683944421515704,NA,NA
11687,"light",100,1.40959540150469,0.439345662645534,-0.296525958875839,1.4065537575906,0.434693096063896,-0.293372166065972,NA,NA
11688,"light",100,0.994194527788175,0.439603858776069,0.32390999164715,1.0070389217194,0.428359925971051,0.317386620069539,NA,NA
11689,"light",100,0.940731542410344,0.349728299949054,0.149219152786955,0.938663600220555,0.358957002159389,0.15820003208358,NA,NA
11690,"light",100,1.15339555094939,0.40490595161611,0.174453995145836,1.14537179525169,0.421306113398492,0.175728049570846,NA,NA
11691,"light",100,1.12791044975997,0.310589401054534,0.222926111868722,1.11738068335099,0.335880936035613,0.218345383147284,NA,NA
11692,"light",100,0.997626920300689,0.798120703991931,0.383273456133964,1.00273903531886,0.79856566554978,0.374412737926755,NA,NA
11693,"light",100,1.24317732415729,0.212465196764815,0.0636930553138252,1.24352791937979,0.209319433075922,0.066082699090439,NA,NA
11694,"light",100,0.898615376478125,0.778468826075874,0.617031004399056,0.901514052639386,0.788410964195402,0.612154275878871,NA,NA
11695,"light",100,0.900922554049105,0.570970007838263,0.236988558327039,0.911879471930816,0.579341298138378,0.228661696050483,NA,NA
11696,"light",100,1.00468833777283,0.774815494324053,0.0274777320978437,0.988688164570894,0.78497076558374,0.0348932358767927,NA,NA
11697,"light",100,1.19811698234245,0.135086695995437,0.388005219859186,1.20263212067492,0.146039988536719,0.378791597482583,NA,NA
11698,"light",100,0.941731391866557,0.792292960847503,0.365903468779708,0.927307351027047,0.796640118752786,0.374575847423825,NA,NA
11699,"light",100,1.03941764293358,0.204746506989795,0.148892192794645,1.03793531443817,0.210594254181087,0.150099179569564,NA,NA
11700,"light",100,0.854534627421756,0.714439340083223,0.0892104323632013,0.857440569089423,0.709831483415633,0.0997376410003573,NA,NA
11701,"light",100,1.21912709651684,0.575317885303916,0.0383809707009845,1.21701437107546,0.571785506650302,0.0322468870283333,NA,NA
11702,"light",100,1.21318692269692,0.00551123105962681,0.321648810620634,1.20867181747593,0.00699913799541009,0.326101619351684,NA,NA
11703,"light",100,0.904018526616829,0.529118891727496,0.442097505432363,0.905559630210905,0.49117808041764,0.461055991185027,NA,NA
11704,"light",100,0.640682293366723,0.290530361439002,0.69164440632024,0.639311604722999,0.289336386729803,0.699391245278413,NA,NA
11705,"light",100,1.09635971162745,0.518894741925746,0.324753645341437,1.09316553961187,0.52692951529369,0.330002328408759,NA,NA
11706,"light",100,0.793438067662673,0.500489940793137,0.463159367710932,0.797395136580846,0.486019547454857,0.470074808219403,NA,NA
11707,"light",100,0.98524551089503,0.724282034883151,0.41461468972689,0.979615551447043,0.734360613431237,0.416579108577805,NA,NA
11708,"light",100,0.987076833240363,0.443958029354463,0.112712127778628,0.988192149726334,0.460765794416452,0.104975425690806,NA,NA
11709,"light",100,0.907983252664209,0.843101418279384,0.196235553631894,0.905834466508106,0.862073940685969,0.200640877032944,NA,NA
11710,"light",100,0.803682740544396,0.464300265642839,0.49309421314894,0.810947231186135,0.455995828965266,0.499586351853531,NA,NA
