"sim","censoring","n","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m","conv_msg_cf","conv_msg_m"
12023,"extra_heavy",2000,0.962026832712706,0.546397248343463,0.344836355923687,0.960260442720215,0.545306335400329,0.345908968720364,NA,NA
12024,"extra_heavy",2000,1.04775430976582,0.351974265899005,0.278544406302082,1.04531116449119,0.359443607421455,0.277468097886349,NA,NA
12025,"extra_heavy",2000,1.01704561809735,0.457487128116118,0.266656849401415,1.01666933503613,0.456913866813784,0.265538150087876,NA,NA
12026,"extra_heavy",2000,0.976535284769897,0.458203661016207,0.300691100324836,0.977521681694963,0.461850109272709,0.299763953936463,NA,NA
12027,"extra_heavy",2000,0.988838629136748,0.34521945783088,0.131338910004427,0.986683356841807,0.346288966615701,0.129134695779196,NA,NA
12028,"extra_heavy",2000,0.976559670270509,0.405961961273611,0.26593894153252,0.976834103522987,0.406527863548685,0.262261136494749,NA,NA
12029,"extra_heavy",2000,1.00340960086411,0.856167759979831,0.233538654447844,1.00394183692876,0.870040289164129,0.232469085481057,NA,NA
12030,"extra_heavy",2000,1.00781272429545,0.272242185065382,0.250638773179378,1.00930940833762,0.269694586572848,0.25196825299129,NA,NA
12031,"extra_heavy",2000,1.06225565929274,0.307983793815104,0.222295205943206,1.06289059698251,0.306470121421663,0.220247566149451,NA,NA
12032,"extra_heavy",2000,1.00388039457317,0.674823243727131,0.238541699640044,1.00339770737372,0.675285129477585,0.240438775729407,NA,NA
12033,"extra_heavy",2000,0.911848202221017,0.844311936692654,0.27637502059815,0.910410372472768,0.850615266001808,0.276752670557009,NA,NA
12034,"extra_heavy",2000,0.97291193384416,0.777235561830601,0.217402622456241,0.974405150868546,0.783020121745825,0.214566442629855,NA,NA
12035,"extra_heavy",2000,0.996639534929153,0.798526981872756,0.317450578149432,1.00197797116595,0.800338710952455,0.319658932962432,NA,NA
12036,"extra_heavy",2000,0.956777974914128,0.521539880772105,0.210366948502634,0.957962918216084,0.519192285711712,0.210307061641205,NA,NA
12037,"extra_heavy",2000,1.02999273484441,0.599878084688799,0.374136665247325,1.0260159554895,0.62273815959965,0.370347567880278,NA,NA
12038,"extra_heavy",2000,0.916143892103107,0.909355079166413,0.317795675974458,0.918223292360451,0.918156335883675,0.316711968735072,NA,NA
