"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
12023,"heavy",2000,0.4735,0.983616977692507,0.476780554853969,0.326026007947273,0.988136335913118,0.483591279023304,0.383814866654409,0.053128095171771,0.108880728654381,0.0703179727659406,0.982136594211338,0.517196304385033,0.38923661194272,0.0538092778488938,0.116055883630934,0.0690406487462555,108.08,NA,0.291999999999462
12024,"heavy",2000,0.4815,1.02367563272249,0.475654252964538,0.25266284692213,1.02474398786356,0.482373041272891,0.247391328955866,0.0521561516817734,0.0835364172098168,0.0689696680141864,1.00281398067609,0.576553438842857,0.270713858857171,0.0537553867610043,0.101526877585302,0.0680062412695808,76.6679999999997,NA,0.421000000000276
12025,"heavy",2000,0.4915,0.992931285005222,0.515754446990647,0.304417362056569,0.98024168138366,0.541154819029643,0.33467407128871,0.0535302615113222,0.0899072716837771,0.0667276227213149,0.972739314434416,0.565489314689033,0.339799662507444,0.0546136810842148,0.092729407989922,0.0664192398831275,114.592000000001,NA,0.300999999999476
12026,"heavy",2000,0.4975,0.965028082035833,0.501574837244636,0.273246629603543,0.985618900366599,0.392735402244057,0.304086775243692,0.0539242987746927,0.0809528719742443,0.069822733251573,0.963174227850562,0.474454250099735,0.320487727496011,0.0543637180296982,0.0948815353358216,0.0686836130937283,110.15,NA,0.304000000000087
12027,"heavy",2000,0.4745,1.00689198021007,0.544717616573045,0.197442207703519,1.03597026906694,0.441493336174711,0.19354856611398,0.0511087913907539,0.0764698608895205,0.0706528038025537,1.01168194262742,0.527047650709339,0.211181328444871,0.0526519621733586,0.0882104142026012,0.0690358133988308,142.699999999999,NA,0.418999999999869
12028,"heavy",2000,0.495,0.971634051038767,0.523906670485208,0.248722522899834,0.997222604339334,0.370764023974703,0.248991552041166,0.0499885790901622,0.0617400169789487,0.0694031589552884,0.967928087196418,0.487170278343133,0.278673991487447,0.0529785513546951,0.081849405404757,0.0683398363034057,130.682999999999,NA,0.302999999999884
12029,"heavy",2000,0.471,1.05544475516456,0.499511818414089,0.189690471236194,1.06160301299372,0.539211063488626,0.200590625450527,0.0504712355796351,0.100595656844231,0.0679386867061028,1.04910112284505,0.597520981870033,0.206998935801237,0.0517080260390991,0.110697308059184,0.0671253444634632,117.749,NA,0.290999999999258
12030,"heavy",2000,0.478,1.02065546160343,0.460126496553673,0.254711239881642,0.986625110314963,0.624793260356272,0.210750416432749,0.0531422523227902,0.0969607111114105,0.0692067605678938,0.974014795496339,0.67635049393291,0.218544328135887,0.0541055605441866,0.105170224814497,0.0689378781759851,107.838,NA,0.293999999999869
12031,"heavy",2000,0.484,1.01636459335956,0.459925822544573,0.242566629749166,1.02648214771478,0.424522770188821,0.261588875991951,0.0538603375406763,0.090432103809751,0.0685549301955797,1.01871676013489,0.466245949037828,0.270431213173397,0.0533557004894414,0.0982192427521337,0.0699967735470517,129.394,NA,0.298000000000684
12032,"heavy",2000,0.497,1.02418749197192,0.543495059043403,0.206363548247881,1.00523767579737,0.61668367551096,0.215609631363856,0.0572734348515986,0.0980801279002036,0.0706192240280749,0.99101758854224,0.677099494483428,0.229010665155796,0.058094683081152,0.111510474118504,0.0700225869183906,122.147999999999,NA,0.304000000000087
