"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
12123,"light",500,0.144,0.996803767781498,0.538143330654174,0.340817805142814,0.978973674871714,0.606598546712216,0.318820493596722,0.0929276515170115,0.121576267085791,0.134016073951801,0.977855003458906,0.614298572161833,0.324572539016087,0.0968940428858514,0.124654860303002,0.135465108171018,5.98000000000002,NA,0.0269999999999868
12124,"light",500,0.188,0.902274734429955,0.452162112422057,0.492695943429777,0.925694354116315,0.357277473698816,0.512055445969656,0.10133357548411,0.136134008008235,0.140220176817209,0.921304090846243,0.37438465890091,0.513649796771916,0.101376618431469,0.141438908335118,0.138656097543654,10.08,NA,0.0289999999999964
12125,"light",500,0.2,1.06673514364267,0.430965245391961,0.138633574252261,1.07656538068606,0.390516975685129,0.138075329341838,0.102340511951148,0.122838594843884,0.137584990235709,1.07015799836709,0.415826178376144,0.141015430274762,0.104558169839054,0.130578847493365,0.13673263617631,8.92500000000001,NA,0.0300000000000296
12126,"light",500,0.166,1.09697980933596,0.492680128417508,0.157447996771613,1.12764969109484,0.345327151146842,0.165755560642927,0.0962220276153223,0.0978755432215433,0.140689625248984,1.11667430051663,0.402383194411456,0.159314166155898,0.100342254545533,0.109615283240004,0.140401140596665,7.63399999999996,NA,0.0289999999999964
12127,"light",500,0.186,0.946768638551369,0.443933716256862,0.281079311557338,0.962998314059349,0.367796776803612,0.266828057080498,0.0906724711543746,0.104232406207675,0.128382282500624,0.950433622716478,0.412148363226928,0.267882609178679,0.0895373829454099,0.110177966441494,0.124842989905625,8.113,NA,0.0289999999999964
12128,"light",500,0.186,1.01533217222307,0.507998897861975,0.249042599062338,1.02772133088945,0.447013634556016,0.233359592988231,0.0929208521201889,0.0936249144777688,0.14267629257639,1.01238327640893,0.514207950757705,0.222565258111681,0.0940268433731216,0.104341153182329,0.140768807875232,6.06300000000005,NA,0.0289999999999964
12129,"light",500,0.156,1.02011707162813,0.578606123529607,0.137851950996948,1.01999142922488,0.606018674079637,0.166313785940151,0.0932382585451963,0.150538759758567,0.133425207890039,1.01759329900806,0.62448871619695,0.171705487063029,0.0933491968509344,0.157558969319954,0.130937743599936,5.13899999999995,NA,0.0270000000000437
12130,"light",500,0.188,1.04060644822841,0.46420644268319,0.2652657748723,1.04363702862691,0.504906119414328,0.240332396440162,0.100131795746603,0.121322750865755,0.136177882100854,1.02790279340892,0.5525628026307,0.243897447955842,0.101201992465426,0.127759775886295,0.139015154746128,9.166,NA,0.0299999999999727
12131,"light",500,0.188,0.942191362674864,0.47024563742564,0.236081611021786,0.999382668467865,0.320205501006324,0.246913607089279,0.0963470796323849,0.105091966879052,0.134323186489983,0.978062752569212,0.387581410584078,0.240169751696799,0.0943994402885711,0.121318242004146,0.138246508299413,8.62200000000001,NA,0.0299999999999727
12132,"light",500,0.144,1.05395579057179,0.45179471948239,0.222541940300984,1.06151943727649,0.409139890284504,0.239651753289929,0.101361726031642,0.0985064186202948,0.1285784381361,1.0461874173005,0.46675677644712,0.233733545139079,0.0985150400547262,0.110217957860006,0.128831095165573,6.65899999999999,NA,0.0269999999999868
12133,"light",500,0.154,1.03229202223185,0.553019483099672,0.208504306245286,1.02352179255401,0.590926053433118,0.215292456493721,0.0989019071004278,0.146338484630291,0.126268933052249,1.02125086275489,0.607558422776428,0.215448368919796,0.100909179235988,0.151840286190671,0.127279750341576,5.49200000000002,NA,0.0270000000000437
12134,"light",500,0.18,0.774941633083076,0.627512458576206,0.319351173827696,0.835072067794318,0.417259619790996,0.309858578405404,0.0923680795721982,0.0766968985959201,0.131648161266386,0.782702303023058,0.614761703632636,0.300715697270929,0.0939547326046047,0.110236016686938,0.134380695660185,8.71699999999998,NA,0.0289999999999964
12135,"light",500,0.176,0.99971433320533,0.573428366706264,0.344628917871184,1.00829088369754,0.49393204664268,0.388950105821737,0.103098599599544,0.106654850880384,0.136178435149094,0.98202852884185,0.558124930117936,0.390556101997347,0.103657968615985,0.103863478677377,0.138558039888355,8.43900000000002,NA,0.0289999999999964
12136,"light",500,0.168,0.941000144291846,0.578014886545059,0.250370598654984,0.965067939609847,0.488863754854038,0.259067107809233,0.0950488103386046,0.102344937056895,0.131033550837984,0.949104406503511,0.537235860538978,0.256269730654801,0.0924424858829736,0.103590595169928,0.130528173181756,6.77199999999999,NA,0.02800000000002
12137,"light",500,0.174,0.958183670419486,0.492290758673097,0.412825740436558,0.978077961329368,0.430611892138509,0.403177894251964,0.0997501990929277,0.100980313576044,0.134516292163555,0.960574958693609,0.482291533023716,0.403780345869102,0.0999091476289305,0.116122329048738,0.133605720869374,6.798,NA,0.0299999999999727
12138,"light",500,0.176,1.05341383878552,0.452058589894942,0.241397939976992,1.0415619506401,0.489468878039753,0.235332943187411,0.1006213426004,0.119724495957057,0.135075323900625,1.02776280727706,0.529734068528824,0.249563277313053,0.102927165285415,0.133509253308554,0.137209003203104,8.19200000000001,NA,0.0290000000000532
12139,"light",500,0.168,1.01293212154865,0.67055225034226,0.19945771078932,1.02987680596403,0.625225502758128,0.22057128852109,0.0970888064520148,0.116614779809337,0.135897378145344,1.01699356770716,0.678873871433188,0.208816262716842,0.0979435408335231,0.119814749950627,0.133127077682817,7.92499999999995,NA,0.0289999999999964
12140,"light",500,0.168,1.13033694113038,0.430896052428769,0.155407969923333,1.15307473814909,0.329176603290951,0.16009805184628,0.0967627690309669,0.0764770515646561,0.129794630458648,1.13040749293045,0.375690910219407,0.171900988138262,0.0960322789816489,0.0859940368333826,0.127281018798404,8.48000000000002,NA,0.0289999999999964
12141,"light",500,0.174,1.01482895961142,0.472185782425705,0.264274721544526,1.02709913109601,0.451748191183423,0.254008950784284,0.0857575750063563,0.0999457853690879,0.124371267100694,1.01800577787406,0.477457957525022,0.247021503639842,0.0862036775783123,0.109867574785998,0.126638321686093,6.28899999999999,NA,0.0289999999999964
12142,"light",500,0.19,1.02096799214077,0.438261728798898,0.323511612961752,1.05105119177874,0.372992049954375,0.294962418309458,0.0938126872108665,0.0846008687747502,0.140404129290332,1.02751810374891,0.453022670089439,0.302425617125819,0.0950762585144004,0.111816744315013,0.13945290297448,9.76299999999998,NA,0.0310000000000059
12143,"light",500,0.18,1.0180075915401,0.425072737513876,0.275968739236074,0.987615659596841,0.4997137668472,0.270716632564257,0.104826110392486,0.134656395449485,0.128592145887765,0.986486213528002,0.506766681582072,0.273823821737094,0.105573419797952,0.13724019569474,0.129118384062382,7.69900000000007,NA,0.0299999999999727
12144,"light",500,0.178,0.966307360385367,0.601129840801964,0.124914599079108,0.950507849998305,0.632072980318245,0.14300314386476,0.0946208993053072,0.113227661154964,0.135718677145971,0.937710902135395,0.684859522047729,0.142152184619926,0.0950395578331583,0.116085067874359,0.136483120309072,8.54099999999994,NA,0.0299999999999727
12145,"light",500,0.196,0.978206550007481,0.46666238119685,0.271302679364941,0.998016209713785,0.397832520456869,0.27075141873127,0.106795244490536,0.122134658005133,0.136554903067595,0.998631472177003,0.404329995122108,0.271410834790151,0.105451422627159,0.127936623273912,0.13557522377182,9.45600000000002,NA,0.0299999999999727
12146,"light",500,0.17,0.949044047822167,0.468486151725638,0.433515560153103,0.935448004838385,0.516362077763036,0.433020428385055,0.099003510474951,0.11866386867884,0.132900858976413,0.923178202943442,0.558473494353175,0.4382523075858,0.102358622073287,0.132180406666587,0.132542726691703,5.53999999999996,NA,0.02800000000002
12147,"light",500,0.164,0.989610086014499,0.542038663657383,0.271644312640304,0.982259517089445,0.557867717536772,0.258498187047028,0.0965495282750701,0.132031281278931,0.13735101142699,0.969701404536194,0.609133017702706,0.261032035277079,0.0975057108802243,0.138828889171033,0.135517910563383,7.27499999999998,NA,0.02800000000002
12148,"light",500,0.166,0.903688610929162,0.650224389761186,0.186579773370169,0.914034127112638,0.601722364061012,0.197693375828291,0.100906605789249,0.134822679495069,0.129016161339164,0.904510847516062,0.646669254217116,0.194379007920308,0.102264640480131,0.148643320856208,0.128398108125204,6.52600000000007,NA,0.0289999999999964
12149,"light",500,0.14,0.999165993108089,0.44075683329964,0.270762834889022,0.987311116553777,0.486331354062863,0.291572053127297,0.103493142038744,0.157136211233444,0.13625477843708,0.985775587197414,0.483374819239269,0.297265989485741,0.103806458763095,0.170914241410115,0.139418000912934,6.27700000000004,NA,0.0259999999999536
12150,"light",500,0.168,0.96673265551443,0.503199224043045,0.282391574385715,0.983742116311655,0.422657650726511,0.28902214203504,0.098488258986513,0.103321574646675,0.140050448908431,0.959074422590708,0.510875494779245,0.277893125848667,0.100164052977211,0.123197596201772,0.138964943072046,7.36899999999991,NA,0.0289999999999964
12151,"light",500,0.156,1.00980604320322,0.467147388611669,0.159578937766632,0.983769593085267,0.608788065712633,0.135131308075195,0.101482864222839,0.145283309640481,0.137571612328106,0.978625693821544,0.626196487935153,0.129487494357996,0.102869310342865,0.148270000382793,0.138853759160268,6.024,NA,0.0270000000000437
12152,"light",500,0.158,1.05909071956586,0.537489806630158,0.185112031658692,1.05516325389981,0.502873391006107,0.204406705117014,0.0923854963868664,0.104324421574393,0.127860129086379,1.04711483861789,0.541700706211757,0.201206519644223,0.092379435602943,0.105543534037783,0.127387931295879,7.40099999999995,NA,0.02800000000002
12153,"light",500,0.158,1.11715159439396,0.483181093188033,0.0565821540133428,1.13225471862464,0.408352130906383,0.0697399567509004,0.0987531210968397,0.123972378135163,0.132813396380461,1.10358252718615,0.498333385046352,0.0586453457243904,0.0990266173705272,0.121569079570711,0.130198760736985,7.47199999999998,NA,0.02800000000002
12154,"light",500,0.138,1.10864723758631,0.407172648001061,0.0556082584935164,1.12557290762325,0.338154701190502,0.05616131418955,0.0987733813741583,0.0962551157299757,0.135769008879953,1.10424953769203,0.416686293225328,0.052590485465953,0.100259312101921,0.115801957879245,0.138266388946893,4.94999999999993,NA,0.0259999999999536
12155,"light",500,0.196,0.990824316482081,0.432361392523912,0.378539511432801,0.975053407968193,0.455814299451225,0.379433378551093,0.0947746591142999,0.100654796922097,0.132754045196473,0.976061514805884,0.467104489364474,0.375414194258124,0.0955171369406445,0.104266625827802,0.128602048822484,8.39099999999996,NA,0.0300000000000864
