"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11427-1","heavy",100,100,0.54,1.17005590826363,0.302448439333044,0.199597163922706,0.233958058590083,0.311478394646214,0.319872038970684,1.426,NA
"11427-2","heavy",100,100,0.54,1.08937041999851,0.95581929612646,0.0906024549141198,0.280486119338255,0.569744130071898,0.315416411795642,1.724,NA
"11427-3","heavy",100,100,0.6,0.929582738447775,0.678115401536577,0.215791791275637,0.267922740189912,0.431917654578468,0.342750700453283,1.44,NA
"11427-4","heavy",100,100,0.44,0.979015525032801,0.698698393245066,0.323604400212648,0.228525597672759,0.480407928537885,0.283827040536523,1.4,NA
"11427-5","heavy",100,100,0.37,1.04432756530133,0.199975363708861,0.597341070030387,0.21912378717805,0.424631448986388,0.307424088549512,1.251,NA
"11427-6","heavy",100,100,0.52,1.11408107150877,0.434511699392278,-0.137509994078649,0.236352803718619,0.243048830392378,0.328180048353409,1.163,NA
"11427-7","heavy",100,100,0.48,1.03149102690734,-0.181632619243777,0.812939842516446,0.21378066780247,0.357986990317214,0.285613571471575,1.379,NA
"11427-8","heavy",100,100,0.44,1.11910508745671,0.505290068616136,0.148886751915612,0.218902075642806,0.48154582477427,0.30384789338415,1.373,NA
"11427-9","heavy",100,100,0.51,1.01515063554405,0.429317482886539,0.615314100729699,0.239622355895267,0.453200307604968,0.370836359157594,1.493,NA
"11427-10","heavy",100,100,0.51,0.697774728140193,0.616083003443255,0.568391000033677,0.242160684457542,0.467002676781594,0.290219184562199,1.493,NA
"11427-11","heavy",100,100,0.36,1.0476387903598,0.540270101045479,0.437885038798672,0.231097375562632,0.556962378024866,0.309167215876127,1.251,NA
"11427-12","heavy",100,100,0.5,0.945001663669579,0.847924188622266,0.259439981900005,0.247523056794443,0.682326042135003,0.356510302007944,1.403,NA
"11427-13","heavy",100,100,0.54,1.19366522064928,0.340697929891796,0.0673108378006452,0.244611234490833,0.41149758107484,0.291749361787797,1.573,NA
"11427-14","heavy",100,100,0.54,0.922095581440971,0.926104373801524,0.281422850547521,0.244446652763799,0.687672892969244,0.321840813340127,1.563,NA
"11427-15","heavy",100,100,0.47,1.1128431210753,0.855080126068766,0.277413849068548,0.252620944186914,0.46476671605782,0.322588853264055,1.417,NA
