"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11428-1","heavy",100,100,0.37,1.15879489457228,-0.0423408541987007,0.387719122519464,0.226634866070512,0.831961901715562,0.327759709716154,1.065,NA
"11428-2","heavy",100,100,0.48,0.795791396943316,0.448178894568309,0.522908268996051,0.228507329276891,0.386087345936215,0.322743548790322,1.128,NA
"11428-3","heavy",100,100,0.42,0.969172783673323,0.885102027621359,0.368065743634621,0.207654769505388,0.441442946359752,0.287585564123092,1.18,NA
"11428-4","heavy",100,100,0.53,0.729388064612189,1.11821247570882,0.16162529933127,0.254165929466172,0.384385777706015,0.294936023029404,1.357,NA
"11428-5","heavy",100,100,0.49,1.23399773140116,0.341068965444302,0.177812964783486,0.208668007878357,0.406477858826508,0.291693112165989,1.314,NA
"11428-6","heavy",100,100,0.55,1.31566934957364,0.215532558164107,0.0808787303111612,0.225034646202904,0.282585732293266,0.313447263725935,1.183,NA
"11428-7","heavy",100,100,0.4,0.845132517128674,0.454859757698686,0.207524951364191,0.207433499185329,0.378277829622242,0.307567215947027,1.286,NA
"11428-8","heavy",100,100,0.45,1.3816523987244,-0.200523115179097,0.385536537616061,0.294264616192514,0.624872444174088,0.347781527464785,1.21,NA
"11428-9","heavy",100,100,0.54,0.913672072015943,0.759240487307221,0.328429431840024,0.243574069953424,0.459026094905178,0.382228698091759,1.062,NA
"11428-10","heavy",100,100,0.46,0.881247165444337,0.172226463049085,0.498856849575707,0.217709752829692,0.327259573263777,0.300298915731022,1.324,NA
"11428-11","heavy",100,100,0.46,1.25018107523174,-0.501547440482063,0.41643738848418,0.252526723049169,0.558783687229951,0.297782759194157,1.238,NA
"11428-12","heavy",100,100,0.41,1.05254748396004,0.27026782667271,0.424270346192398,0.255933377698156,0.553219223093205,0.337716120996873,1.073,NA
"11428-13","heavy",100,100,0.49,1.10953187048466,0.137604182922714,0.466446234604817,0.221948562674532,0.312518668064334,0.307808641690342,1.382,NA
"11428-14","heavy",100,100,0.47,1.18735374190232,0.457709976116658,0.0679731948020392,0.192948086131617,0.308934639231325,0.265724687542772,1.207,NA
"11428-15","heavy",100,100,0.53,0.975701224813417,0.299355791022033,0.272784252293692,0.228749507259323,0.245623438682496,0.337087665175743,1.037,NA
"11428-16","heavy",100,100,0.45,1.1152486040884,0.385230874765049,0.541951417827789,0.237853209508784,0.255846522342128,0.325123312848562,1.109,NA
"11428-17","heavy",100,100,0.49,0.833173627739784,0.35294542350446,0.611129870855765,0.232203171867564,0.499705966093891,0.274777002380498,1.399,NA
"11428-18","heavy",100,100,0.49,0.93677138949406,0.246826997273411,0.445495773636195,0.216353868091111,0.440543397367729,0.326339388348006,1.244,NA
"11428-19","heavy",100,100,0.44,0.809874959885707,0.625942245573862,0.407251053084397,0.232961543013141,0.406313348725946,0.284477925856676,1.251,NA
"11428-20","heavy",100,100,0.5,0.721244603706115,0.979374980211157,0.359589347103392,0.278701328470082,0.624116233076522,0.33776708913138,1.17,NA
"11428-21","heavy",100,100,0.5,1.02137501969993,0.156182784031416,0.183022569178653,0.227337254152491,0.390571489954695,0.283535023605928,1.269,NA
"11428-22","heavy",100,100,0.51,1.1456250189036,0.175125493275862,0.695385388258898,0.246302780498591,0.442948916065729,0.31371414186333,1.303,NA
"11428-23","heavy",100,100,0.46,0.970275461798275,0.778924306943718,0.334383516971577,0.204909267060015,0.545685808561301,0.327301724942144,1.208,NA
"11428-24","heavy",100,100,0.39,1.28400668695616,0.0707386015617495,0.377460414811345,0.218626759377952,0.431832335161073,0.333587201601742,1.053,NA
"11428-25","heavy",100,100,0.46,0.865596953149703,0.284393774009262,0.528095791873843,0.215238691407055,0.362677540898245,0.288227072902908,1.247,NA
"11428-26","heavy",100,100,0.43,0.956783596006436,1.25823808452511,0.353286889773077,0.222899252219571,0.536095140773152,0.297720553808588,1.236,NA
"11428-27","heavy",100,100,0.4,1.10701159738379,-0.151382474918034,0.234049460309006,0.221777502332656,0.387821767067683,0.261966625492048,1.055,NA
"11428-28","heavy",100,100,0.56,1.02882873554665,0.0848005870370911,0.503847333594563,0.244645831796965,0.62038660672942,0.332336884388362,1.392,NA
"11428-29","heavy",100,100,0.53,1.17458846775771,0.547438210879371,0.0532510132133226,0.221386108587846,0.47863955817539,0.34581437330318,1.322,NA
