"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11441-1","heavy",100,150,0.48,0.85900382129306,0.571490192900304,0.249231176329355,0.251522840594415,0.380661490240123,0.352310640319933,1.01700000000001,NA
"11441-2","heavy",100,150,0.54,0.779723040805435,1.21980328027946,0.189521318617818,0.24452715380887,0.38917797852381,0.308863430167962,1.90000000000001,NA
"11441-3","heavy",100,150,0.51,0.804195894109486,0.734022187680628,0.365679428059286,0.335627512051507,0.667478938295625,0.316264276937004,1.724,NA
"11441-4","heavy",100,150,0.54,0.678528060661062,0.729264710607602,0.569771606719415,0.265095747968232,0.52030689890169,0.347714940328677,1.593,NA
"11441-5","heavy",100,150,0.45,1.01976508564702,0.217754050199047,0.246404151556,0.223808020190804,0.260321985650155,0.284397423349674,1.431,NA
"11441-6","heavy",100,150,0.45,0.938695957518758,0.533002528919897,0.339983486616055,0.21423937082715,0.455445447157003,0.289678346588834,1.45400000000001,NA
"11441-7","heavy",100,150,0.53,1.45099795338258,0.176772897976118,-0.252144376349218,0.227238240368636,0.34169090400458,0.298624368586955,1.72799999999999,NA
"11441-8","heavy",100,150,0.43,1.0729161796571,1.25368446286554,0.0774812620036122,0.244258151345047,0.5287506060772,0.346617514711788,1.41800000000001,NA
"11441-9","heavy",100,150,0.53,0.693105322587909,0.971437463126071,0.526844600897379,0.294140227042875,0.487136104630636,0.344432479343678,1.76400000000001,NA
"11441-10","heavy",100,150,0.52,0.778169437369913,1.18140399759202,0.25632058388547,0.242529016565462,0.521790357208579,0.307261407329639,2.02,NA
"11441-11","heavy",100,150,0.47,1.2766929987148,0.392177015781552,0.167785759492673,0.270093291551795,0.736650801946179,0.309705217695045,1.556,NA
"11441-12","heavy",100,150,0.51,0.784914940325769,0.928600865040892,-0.0452116354144199,0.229328452999174,0.318647048817864,0.338844953968754,1.78999999999999,NA
"11441-13","heavy",100,150,0.51,0.787498298854815,1.05468353377827,0.276433185096403,0.24370757539315,0.379828259406924,0.26647415976553,1.58300000000001,NA
"11441-14","heavy",100,150,0.45,0.958932211909621,0.434382780074163,0.495849151552091,0.264447667649323,0.834515554286293,0.336216340550962,1.363,NA
"11441-15","heavy",100,150,0.49,1.10866449793804,0.943766622189969,-0.160795528797686,0.253370988960116,0.488422606542608,0.316219745869896,1.384,NA
"11441-16","heavy",100,150,0.46,1.17071404640248,-0.131412195845662,0.540895664471833,0.245372867429814,0.580542537453034,0.343834771113359,1.49000000000001,NA
"11441-17","heavy",100,150,0.46,0.82740148201825,0.319673543793349,0.435255850250141,0.237387061931595,0.51818413860914,0.2808759776202,1.56699999999999,NA
"11441-18","heavy",100,150,0.55,1.08718984627371,0.707293769423616,-0.0839845600635305,0.25076698478613,0.403478325784888,0.331987616393036,1.661,NA
"11441-19","heavy",100,150,0.48,1.43382787935302,0.374146696566325,0.0320145271063289,0.258349324104192,0.62706403596578,0.357200657646197,1.33800000000001,NA
"11441-20","heavy",100,150,0.45,1.14049794056073,0.245393602972315,0.245860995648438,0.196649267818919,0.254742040325936,0.328383792837823,1.18900000000001,NA
"11441-21","heavy",100,150,0.41,1.14803728939429,0.245607576265242,0.271888691616461,0.228337949920317,0.467066463328065,0.304469884928418,1.518,NA
"11441-22","heavy",100,150,0.6,1.1506868833132,0.366156193652468,0.243536862074132,0.308724379929742,0.4175598386171,0.323180948406109,1.62100000000001,NA
"11441-23","heavy",100,150,0.43,0.917125640673189,0.565918096846472,0.278125167839147,0.182059612073251,0.374699710804711,0.278292862486502,1.408,NA
"11441-24","heavy",100,150,0.51,1.0933299528976,0.15706197369391,0.168323836914655,0.26819387283764,0.483232497573447,0.284198980860352,1.342,NA
"11441-25","heavy",100,150,0.51,1.07845956468777,0.592277434467362,0.0538409749915629,0.225292400406786,0.314350956841547,0.304480964059357,1.77800000000001,NA
"11441-26","heavy",100,150,0.41,0.927044239288088,0.20881194347677,0.421370545295778,0.228933334114428,0.53542045323438,0.30501849334626,1.491,NA
"11441-27","heavy",100,150,0.42,1.01538844065679,0.562856609970761,0.351524106184414,0.248103276947428,0.584300943892058,0.309427836198943,1.61699999999999,NA
"11441-28","heavy",100,150,0.46,0.727160241945107,1.21815162142464,0.318166917628727,0.255933240581438,0.673324552913798,0.355432353491497,1.51399999999998,NA
"11441-29","heavy",100,150,0.49,0.671902732702276,0.770682122432118,0.298930667292913,0.251777855578868,0.364827723090371,0.35255651177037,1.52600000000001,NA
"11441-30","heavy",100,150,0.56,1.19374928449105,0.347961211724923,-0.132831708021102,0.285512595966016,0.278146540068122,0.321022308653095,1.78700000000001,NA
"11441-31","heavy",100,150,0.42,0.99594915956647,1.02796884977375,-0.374936978483983,0.224799792441066,0.488603695158696,0.319118457993468,1.40100000000001,NA
"11441-32","heavy",100,150,0.48,0.96914556321226,0.814611422602211,0.36493860629944,0.211823772290592,0.401147098775994,0.284248397805108,1.62699999999998,NA
"11441-33","heavy",100,150,0.43,1.04310460151179,1.19860653767144,0.0507763031050739,0.232129846899395,0.495516252635901,0.305592484144459,1.70400000000001,NA
"11441-34","heavy",100,150,0.39,0.728638122566918,1.61706259119299,0.419227316114628,0.237203938980314,0.692423725395661,0.289625927203169,1.471,NA
"11441-35","heavy",100,150,0.54,1.12680266402586,0.0946913900769545,0.186476999711453,0.253140303521014,0.507411136430036,0.293269999418473,1.76000000000002,NA
"11441-36","heavy",100,150,0.45,1.35809421365384,0.298498421244193,0.169050044101704,0.226874231974871,0.662078892858449,0.308167544224465,1.62700000000001,NA
"11441-37","heavy",100,150,0.5,1.16716954055803,0.261799470898363,0.143241067531492,0.290485588562931,0.530365278101096,0.302271709302829,1.423,NA
"11441-38","heavy",100,150,0.52,0.947913352694836,0.733371715814704,0.378609729515517,0.269960613991182,0.484324943800835,0.321740849967601,1.52600000000001,NA
"11441-39","heavy",100,150,0.52,0.942888677623828,0.204286196255353,0.662177028413431,0.214967189015444,0.417504126811007,0.354073633920002,1.33699999999999,NA
"11441-40","heavy",100,150,0.39,0.992738544328522,0.242541756154436,0.40015022216952,0.234569244146974,0.614169389456624,0.306147167931964,1.20699999999999,NA
"11441-41","heavy",100,150,0.48,1.06381327016944,0.395286050988416,0.153933615517887,0.284726680564271,0.609122324318095,0.336822379862969,1.57499999999999,NA
"11441-42","heavy",100,150,0.5,1.07911933981624,0.828281515180133,-0.0937929446363147,0.19849197827509,0.404488611289115,0.315589309218542,1.40700000000001,NA
"11441-43","heavy",100,150,0.5,0.963778178227846,1.05503143920794,0.0310848446124716,0.254882753420445,0.589555126114192,0.31277717189986,1.24600000000001,NA
"11441-44","heavy",100,150,0.5,0.58888792962555,1.12720332648051,0.1101761981362,0.22899237931233,0.432169326101445,0.332479602716162,1.46600000000001,NA
"11441-45","heavy",100,150,0.49,0.812303507918782,1.1464548852818,0.0754957134475553,0.33305949502717,0.690312372514616,0.300712350546619,1.565,NA
"11441-46","heavy",100,150,0.48,1.17497942949275,0.514691338134351,-0.0942422922871986,0.201034223716597,0.379637760495618,0.296909823108519,1.38000000000002,NA
"11441-47","heavy",100,150,0.5,1.09188110244289,0.385865429279446,-0.0152277983568667,0.273962832195958,0.547561978496758,0.417434060927714,1.77300000000002,NA
"11441-48","heavy",100,150,0.51,1.04995159946279,0.194347283966814,0.478410459623625,0.277760501603842,0.579276525305829,0.319728878891255,1.56300000000002,NA
"11441-49","heavy",100,150,0.49,0.897518016564842,0.428687119400826,0.523231632893721,0.253760449723481,0.27291901667244,0.288683967078892,1.68899999999999,NA
"11441-50","heavy",100,150,0.52,0.941312508229453,0.771313209471199,0.435072618033226,0.24149572091403,0.341383019501215,0.276565859492888,1.52200000000002,NA
