"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11436-1","heavy",500,500,0.432,1.01898978674334,0.654558058020961,0.0663963126546777,0.102227318920362,0.178574575241983,0.136460487924575,12.499,NA
"11436-2","heavy",500,500,0.492,1.10889759742446,0.559887993795899,0.0382558670947076,0.1049616702533,0.153680583326489,0.145822179996945,13.11,NA
"11436-3","heavy",500,500,0.482,0.851611006358916,0.550604487517111,0.475835020564006,0.115377181951891,0.204911991556695,0.134102432416005,12.58,NA
"11436-4","heavy",500,500,0.46,0.946881102900129,0.912853655944578,0.224207760649185,0.105635612808328,0.249144296463696,0.125585594443272,11.574,NA
"11436-5","heavy",500,500,0.49,0.985694639554518,0.69678996064248,0.192359038397552,0.102440798338394,0.227255531934843,0.132904891372839,9.09299999999996,NA
"11436-6","heavy",500,500,0.456,1.14365172606985,0.524645345333813,0.191526647753112,0.107257417980288,0.228797182722963,0.133677882098426,14.568,NA
"11436-7","heavy",500,500,0.466,0.966452701328562,0.616942068950399,0.19664877516737,0.106109132586745,0.206556478796141,0.138318780818127,10.136,NA
"11436-8","heavy",500,500,0.454,0.973715548530452,0.651918603318237,0.161583288924045,0.102595840521518,0.200615028149471,0.127409610433998,12.168,NA
"11436-9","heavy",500,500,0.526,0.99765048318517,0.286226319439022,0.311727943293066,0.104101612842346,0.153898144006413,0.135938893404847,11.393,NA
"11436-10","heavy",500,500,0.488,0.957741440403677,0.425109021119251,0.375907232990315,0.115679515358418,0.261946331364995,0.132713858032574,11.836,NA
"11436-11","heavy",500,500,0.492,1.02676260268762,0.51693857850225,0.309361618531596,0.0986945536435274,0.146458025687258,0.13132936652338,11.749,NA
"11436-12","heavy",500,500,0.494,0.946877077399276,0.461903609594052,0.270843231539115,0.100433321111084,0.153459545989235,0.131477994897113,12.545,NA
"11436-13","heavy",500,500,0.444,0.958704486544141,0.484297948263236,0.348491203261242,0.106225879642707,0.166277893422172,0.136381823842355,15.722,NA
"11436-14","heavy",500,500,0.496,0.918288820323494,0.711006540031327,0.232263966051487,0.113735634501507,0.197990024670064,0.139201721842731,15.358,NA
"11436-15","heavy",500,500,0.502,1.02176112760709,0.661487099771344,0.120415479239883,0.105205745088138,0.208882459107754,0.131759535993892,14.778,NA
"11436-16","heavy",500,500,0.524,1.04699164566958,0.498662229706033,0.139287574938384,0.113258824035877,0.171117760491809,0.145244889941953,17.238,NA
"11436-17","heavy",500,500,0.51,1.09536393168471,0.251421707548005,0.133093119621399,0.0977140004846266,0.140963437393045,0.147656547938613,17.487,NA
"11436-18","heavy",500,500,0.492,1.04805516181867,0.398111470798776,0.211195502653163,0.0956032084693553,0.148413793934654,0.138862399047855,14.858,NA
"11436-19","heavy",500,500,0.484,0.976932879201602,0.50269579939036,0.306595706231456,0.109715619694872,0.195520926762163,0.140969991692802,15.67,NA
"11436-20","heavy",500,500,0.516,0.92986135858607,0.583047271728424,0.227723641603772,0.110401864514376,0.189824714644082,0.140292746086036,15.519,NA
"11436-21","heavy",500,500,0.512,1.04336944668614,0.598616262729442,0.228765061570787,0.105990318061012,0.192450844539616,0.138761104718456,8.48000000000002,NA
"11436-22","heavy",500,500,0.5,0.933134770643348,0.437719078813078,0.394573506774805,0.111600457120711,0.18383810401664,0.148400324796308,13.4730000000001,NA
"11436-23","heavy",500,500,0.488,1.07663048010863,0.553843595658083,0.0515926805240027,0.0973989371473755,0.145978778846914,0.128823047676309,14.177,NA
"11436-24","heavy",500,500,0.498,0.997122739013632,0.255369294285771,0.423747643534296,0.0928840018803886,0.163116448710154,0.135483046053657,13.1949999999999,NA
"11436-25","heavy",500,500,0.458,0.818425585364893,1.00669127517193,0.252924338946953,0.112148882532613,0.236797101919224,0.126310315780171,13.336,NA
"11436-26","heavy",500,500,0.446,0.973120194136322,0.61742884154082,0.171571661714625,0.10523379516759,0.205290167056724,0.135942359968853,9.00300000000004,NA
"11436-27","heavy",500,500,0.474,0.91766227035329,0.787359836695907,0.26716819589069,0.109335220614841,0.218493069786877,0.142334481207796,13.7990000000001,NA
"11436-28","heavy",500,500,0.476,0.935080227368621,0.490962586553299,0.42807225201576,0.106481539448378,0.20190421540758,0.132980301838303,12.903,NA
"11436-29","heavy",500,500,0.492,0.9435154043893,0.652352919866229,0.380792826589317,0.101918893015776,0.229771718284365,0.130432352400364,12.658,NA
"11436-30","heavy",500,500,0.448,0.910566653077857,0.482506235772847,0.315902197665742,0.110869433465939,0.18715505331036,0.133807697630914,12.936,NA
"11436-31","heavy",500,500,0.504,1.13530616220331,0.551866190977453,0.112368744509539,0.0983580319736112,0.141742398919306,0.145674211680984,14.784,NA
"11436-32","heavy",500,500,0.486,0.865634201918568,0.479877357825175,0.235317354965878,0.104672214747243,0.161583974537911,0.142150311935893,9.02999999999997,NA
"11436-33","heavy",500,500,0.468,0.853038612883063,0.889259360998509,0.29560971492809,0.113017883476381,0.233725631700538,0.142517942071842,13.379,NA
"11436-34","heavy",500,500,0.484,1.06425171195951,0.242140524794495,0.272965344138661,0.104056794599048,0.0908133690460778,0.137203933531907,13.433,NA
"11436-35","heavy",500,500,0.496,1.00248477369098,0.461493177485557,0.378163423068979,0.116885132308575,0.214790380162909,0.135428009451328,12.9399999999999,NA
"11436-36","heavy",500,500,0.484,1.11447886419165,0.402793555206593,0.123669564402059,0.111805657906377,0.184528713061689,0.140453542816889,10.758,NA
"11436-37","heavy",500,500,0.47,1.02883364108025,0.3799194691633,0.261292208540192,0.109537769286313,0.17417208092518,0.129462601794147,16.474,NA
"11436-38","heavy",500,500,0.48,0.991559918640481,0.344989259340097,0.310596941568014,0.118312967978429,0.205808226014649,0.13776776956941,15.4979999999999,NA
"11436-39","heavy",500,500,0.518,1.02416511501089,0.403975833933002,0.260424766560232,0.114256791382057,0.150880907769989,0.149594562183766,13.981,NA
"11436-40","heavy",500,500,0.48,0.835816141477454,0.541145776240627,0.337701604349144,0.095359996136401,0.18143555497992,0.139903906154847,12.062,NA
"11436-41","heavy",500,500,0.53,1.1041898039067,0.38153470259472,0.301313371083526,0.113181463856465,0.199917482572924,0.14083691182218,12.818,NA
"11436-42","heavy",500,500,0.504,1.00790297354281,0.630083986829607,0.277011278994555,0.116524715575749,0.193969366959112,0.133294927977079,9.89999999999998,NA
"11436-43","heavy",500,500,0.476,0.897540778151552,0.915169721089525,0.180628944935347,0.108911190223616,0.202872839998275,0.13088693209066,11.872,NA
"11436-44","heavy",500,500,0.506,0.875930466289051,0.861307828409226,0.167186452484004,0.117485157363556,0.247450831210233,0.134626762596507,13.917,NA
"11436-45","heavy",500,500,0.474,0.968876697068946,0.607702570827007,0.222681110326453,0.0990871479479827,0.154838781639906,0.131247547533254,10.8219999999999,NA
"11436-46","heavy",500,500,0.476,1.03708093417843,0.62734352633128,0.161500384400317,0.104421232073531,0.175894007316536,0.13394102689397,16.071,NA
"11436-47","heavy",500,500,0.462,1.00908448297591,0.552833143929713,0.211836606220859,0.100419208541574,0.216135668676337,0.13328252352354,9.96000000000004,NA
"11436-48","heavy",500,500,0.49,1.07898440858832,0.746442998783467,0.142952052252323,0.114306552997418,0.260841885468507,0.146048983275823,10.9450000000001,NA
"11436-49","heavy",500,500,0.486,1.02327411462103,0.668649490255857,0.307137930564509,0.110821406793538,0.200454341873733,0.149898065374038,15.2370000000001,NA
"11436-50","heavy",500,500,0.532,1.11749655347641,0.37316182506093,0.220577983604232,0.10387999744851,0.187081842068014,0.150397658823436,10.1950000000001,NA
