"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11432-1","heavy",100,200,0.44,0.76126475368138,1.40324080117987,0.225820366429068,0.243010361375728,0.588172741581842,0.315020355854824,1.40499999999997,NA
"11432-2","heavy",100,200,0.5,1.31722310644038,-0.558192595019826,0.393317856894904,0.304432989598488,0.785605827438558,0.341191772315206,1.47400000000002,NA
"11432-3","heavy",100,200,0.55,1.24447709560297,0.215244318909347,0.201638944446427,0.21380811582019,0.298276373609206,0.339799835306124,1.202,NA
"11432-4","heavy",100,200,0.5,1.04409484888803,0.294938351688766,0.254684426204507,0.254271278136372,0.480665825978708,0.266852210052781,1.42499999999998,NA
"11432-5","heavy",100,200,0.42,0.991083998909313,0.265934962985477,0.24424201784812,0.277165820058074,0.580517143880903,0.307385643523689,1.14599999999999,NA
"11432-6","heavy",100,200,0.54,0.758693583094527,0.545464411715529,0.358618742496754,0.233248935068921,0.254681918017114,0.297492940064795,1.22200000000001,NA
"11432-7","heavy",100,200,0.41,0.758840802015903,0.0346123740787321,0.77283678732054,0.222553302952415,0.473037315551388,0.3172779001497,0.97399999999999,NA
"11432-8","heavy",100,200,0.49,0.793134813145735,0.439133575862853,0.510274288395763,0.276420018492757,0.671365332784049,0.349088769642103,1.273,NA
"11432-9","heavy",100,200,0.42,0.719735365000653,0.85712052340961,0.537995447294196,0.231618686897856,0.570554836815605,0.28347213293829,1.392,NA
"11432-10","heavy",100,200,0.52,1.12647572430797,0.55295215126811,-0.0807231104505829,0.210165243388512,0.473667291551841,0.341542524604482,1.46199999999999,NA
"11432-11","heavy",100,200,0.43,0.954676423277387,0.0322304316531273,0.521384654532764,0.252881144196883,0.658072184767119,0.299562717027199,1.167,NA
"11432-12","heavy",100,200,0.48,0.900788970213438,0.669830805391745,0.338931980849764,0.219841205692387,0.388296969183572,0.285793343093027,1.53800000000001,NA
"11432-13","heavy",100,200,0.5,0.675919972317812,0.653455660099634,0.745190155852961,0.272335613541403,0.516848444832846,0.268432929335409,1.262,NA
"11432-14","heavy",100,200,0.54,0.878492052340444,0.47097877375498,0.176732482966784,0.224829533610727,0.424912876577472,0.326968927968052,1.30599999999998,NA
"11432-15","heavy",100,200,0.41,1.02731412233783,0.405656594900346,0.448858184801411,0.227899000889692,0.537504781140781,0.278856415979316,1.05199999999999,NA
"11432-16","heavy",100,200,0.48,0.957497328172099,0.466547605125842,0.12942475575825,0.206813823044606,0.365817578655797,0.269965929821345,1.72400000000002,NA
"11432-17","heavy",100,200,0.46,1.07482248605695,0.24146640610885,0.213478882041147,0.223478916233162,0.369338639570054,0.30438672517919,1.26599999999999,NA
"11432-18","heavy",100,200,0.47,1.14329927827937,0.262047457782333,0.508448069339413,0.210781389304867,0.587873773582658,0.300460658231442,1.20700000000002,NA
"11432-19","heavy",100,200,0.49,0.705795131497419,1.31441432879291,0.228922081573827,0.269471813870417,0.537762669160737,0.280728104063949,1.26899999999998,NA
"11432-20","heavy",100,200,0.59,1.2925040656574,0.175394233538952,-0.0499294718424538,0.221331779187429,0.234817955777706,0.317377960748794,0.879000000000019,NA
"11432-21","heavy",100,200,0.54,1.00650777013604,0.649926806311237,0.0473076292747033,0.258264360760668,0.362631232501116,0.39319233867366,1.285,NA
"11432-22","heavy",100,200,0.45,1.23570312359061,0.462945649939872,-0.0593486615014599,0.219000941168917,0.489166791071553,0.301006660381756,1.13500000000002,NA
"11432-23","heavy",100,200,0.49,1.01695995030526,0.670195834857009,0.242520673075084,0.237275555441182,0.334692618672099,0.330887720480679,1.01900000000001,NA
"11432-24","heavy",100,200,0.54,1.11561867555415,0.403648627277719,0.193836884100339,0.231736481815717,0.396368570169045,0.309525733522976,1.346,NA
"11432-25","heavy",100,200,0.38,0.751834896565695,1.78605993713832,0.246718047399524,0.249423827201677,0.681728891328529,0.340725949460101,1.42399999999998,NA
"11432-26","heavy",100,200,0.5,1.00564524579856,0.20699474332423,0.526097374446763,0.229296878393128,0.256778730592909,0.301341426137511,1.14800000000002,NA
"11432-27","heavy",100,200,0.51,1.09295221084095,0.363352445220647,-0.105199316408406,0.264281012640854,0.345056527534076,0.330725703848956,1.19300000000001,NA
"11432-28","heavy",100,200,0.48,0.956903832860268,0.38552871295218,0.545174772363231,0.279017243793074,0.525569824265753,0.311390951558733,1.43299999999999,NA
"11432-29","heavy",100,200,0.51,0.803929260115596,0.430702860181426,0.638391959759168,0.260120770606685,0.497845594632877,0.359967263188833,1.328,NA
"11432-30","heavy",100,200,0.49,0.692901342988817,0.599140476288223,0.63889213955907,0.243432629367376,0.37679456462512,0.322406609814331,1.518,NA
"11432-31","heavy",100,200,0.52,0.98869466584986,0.486409703410662,0.181518624848902,0.235539306075185,0.56627648443918,0.305595378158942,1.21699999999998,NA
"11432-32","heavy",100,200,0.56,1.10137457956976,0.601895704091181,0.0993290150387394,0.285020694338064,0.38152454895902,0.322517502523347,1.387,NA
"11432-33","heavy",100,200,0.52,0.859538180026417,0.698427000002955,-0.00104610262571277,0.224591306727514,0.368036281276958,0.327903142486563,1.24700000000001,NA
"11432-34","heavy",100,200,0.49,1.07147230117199,0.640316770226641,-0.107982484497932,0.243870113716219,0.387519996546856,0.354306041600879,1.38800000000001,NA
"11432-35","heavy",100,200,0.5,0.98391203354069,0.130361022659652,0.46672686548163,0.218313065049155,0.198012110727478,0.30891633152038,1.084,NA
"11432-36","heavy",100,200,0.43,1.15922100083663,0.159165335933923,0.168090942670672,0.270694520777287,0.524711214905774,0.319465768302906,1.239,NA
"11432-37","heavy",100,200,0.45,1.15907499450828,0.197379686799811,0.188864088585639,0.237015061621354,0.498285198226784,0.288945468580457,1.50899999999999,NA
"11432-38","heavy",100,200,0.5,1.23516699367503,0.939060736618444,0.0211641559967265,0.247709294477093,0.636329272979233,0.293385469518912,1.22300000000001,NA
"11432-39","heavy",100,200,0.36,0.868937956747565,0.521544889406059,0.349760180407698,0.219652410405502,0.431365808809737,0.30193937534716,1.33199999999999,NA
"11432-40","heavy",100,200,0.51,0.911817918781432,1.06438672265729,0.43384667910738,0.264344637419574,0.574761550438093,0.334311891606591,1.15600000000001,NA
"11432-41","heavy",100,200,0.49,0.832816973040975,0.768858560035535,0.150096832478038,0.20323700828865,0.459353011829024,0.256428685425304,1.31399999999999,NA
"11432-42","heavy",100,200,0.51,1.05548252470515,0.4758570304666,0.437768961328528,0.228278259537225,0.281482370292981,0.291762751514833,1.06900000000002,NA
