"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11423-1","heavy",500,500,0.486,0.902246309105635,0.68731772097524,0.149274007153484,0.0958328769540411,0.160922210383934,0.134875815643437,10.152,NA
"11423-2","heavy",500,500,0.51,1.04351805171163,0.411050150921945,0.29204351853996,0.103219121840616,0.164995462509982,0.134731590023519,13.697,NA
"11423-3","heavy",500,500,0.498,0.878985533391959,0.632919860200858,0.363151357450495,0.109561868179876,0.224844057305622,0.136488126081558,11.116,NA
"11423-4","heavy",500,500,0.496,0.943507010960766,0.55945818839752,0.364109079651483,0.115694771213888,0.209589386295256,0.135690632038529,12.179,NA
"11423-5","heavy",500,500,0.494,0.926193178992166,0.897604630014746,0.180286707494265,0.104439563490528,0.215592722410408,0.126164352601605,12.496,NA
"11423-6","heavy",500,500,0.482,1.06009649116016,0.484025341622274,0.293181770930248,0.117322423319149,0.187830000176669,0.136768420388224,11.523,NA
"11423-7","heavy",500,500,0.46,0.933373988598756,0.620511297124777,0.317207940719673,0.108113005388947,0.177677617535839,0.128503956725189,7.09299999999996,NA
"11423-8","heavy",500,500,0.504,1.20839838622414,0.247613782310412,0.223596600749336,0.10712097434744,0.152112133676716,0.124872539057679,12.838,NA
"11423-9","heavy",500,500,0.466,1.06687610812068,0.782586223565356,0.194045756079817,0.117867769946437,0.261086573445501,0.138265843963937,7.67400000000004,NA
"11423-10","heavy",500,500,0.482,0.914466823968608,1.14581308260716,0.109429992117527,0.0980146691926771,0.210267042499392,0.136540622569221,12.296,NA
"11423-11","heavy",500,500,0.474,1.06412786208745,0.528414181195689,0.305400997256483,0.10299317102802,0.199081306537084,0.142646471479176,7.59999999999997,NA
"11423-12","heavy",500,500,0.52,0.977707293387702,0.269323196976028,0.484252152205663,0.114332308378484,0.223065931586635,0.139493101858539,11.768,NA
"11423-13","heavy",500,500,0.482,0.976921431472303,0.63497026462268,0.308944155306845,0.114341864861712,0.250343110301148,0.145383412711671,10.622,NA
"11423-14","heavy",500,500,0.5,0.934546495265552,0.398016692638192,0.447221764971914,0.0995654693066249,0.162712100734801,0.133533718214867,11.362,NA
"11423-15","heavy",500,500,0.498,0.895691436782745,0.844026098377238,0.193042072378548,0.111310590330322,0.198579027981475,0.137427368594391,10.846,NA
"11423-16","heavy",500,500,0.458,0.973169057442563,0.45817113691544,0.363953233328134,0.101336394734318,0.17790575530497,0.133421004638011,9.70499999999998,NA
"11423-17","heavy",500,500,0.47,1.03014500666582,0.257721883843532,0.418678324084849,0.109532611830009,0.220255728718633,0.125125841325415,11.132,NA
"11423-18","heavy",500,500,0.478,0.933552522720616,0.276077515366175,0.454086250158123,0.0953611259518335,0.117933402759003,0.132170496843248,8.161,NA
"11423-19","heavy",500,500,0.502,1.03913645202156,0.413129959107321,0.208973549005323,0.117677416264152,0.176408113682691,0.145556750168473,10.3150000000001,NA
"11423-20","heavy",500,500,0.436,1.05422957527352,0.581989584714875,0.141272537821118,0.0968255011315619,0.219854059929999,0.133535761186834,10.837,NA
"11423-21","heavy",500,500,0.486,0.927992098380595,0.347987233911055,0.446287175316406,0.107679303051045,0.167955564813566,0.132771022816398,10.169,NA
"11423-22","heavy",500,500,0.516,1.08096492893119,0.446174234096444,0.246407138250197,0.0992658323312876,0.14505133954733,0.141392706898326,11.598,NA
"11423-23","heavy",500,500,0.478,0.913153606334116,0.672317715593302,0.357756672779533,0.111970455454825,0.184392750749534,0.139063139288969,9.92900000000003,NA
"11423-24","heavy",500,500,0.504,0.860136151873451,0.555571430437882,0.331611561966336,0.105656837468647,0.158536309310397,0.160454274186615,12.651,NA
"11423-25","heavy",500,500,0.528,0.909850014787199,0.695986523415591,0.30761773228115,0.106487587528766,0.204733984048156,0.135725171451206,11.717,NA
"11423-26","heavy",500,500,0.514,0.956485646264233,0.417803240688793,0.421729353653854,0.104629893555969,0.171552950775697,0.131520511445911,12.354,NA
"11423-27","heavy",500,500,0.496,0.927618340651592,0.585903478205452,0.397792734821521,0.1120318355982,0.183413615750359,0.1362353711996,11.242,NA
"11423-28","heavy",500,500,0.46,1.09053080964873,0.445618868079307,0.257844788951664,0.103925193430204,0.20987005677575,0.141792604856629,9.90200000000004,NA
"11423-29","heavy",500,500,0.448,0.942719260908118,0.48007207535911,0.337491772961271,0.107682093529518,0.206773033918217,0.140292935011182,10.9269999999999,NA
"11423-30","heavy",500,500,0.472,0.88226070436955,0.822317934075642,0.308279982028289,0.108997185194319,0.231074026044394,0.13538589651403,11.032,NA
"11423-31","heavy",500,500,0.496,0.985875363404905,0.524765629332402,0.366810627796998,0.110233344497347,0.163866079698673,0.128317845888257,11.79,NA
"11423-32","heavy",500,500,0.46,1.03144652653805,0.071152683742581,0.472581730123849,0.103129854921819,0.166841888210151,0.146054359111477,11.149,NA
"11423-33","heavy",500,500,0.474,0.925184373275204,0.548064013511584,0.310827762744613,0.106986314529831,0.16895459050691,0.142507141559777,11.91,NA
"11423-34","heavy",500,500,0.478,NA,NA,NA,NA,NA,NA,0.0149999999999864,NA
"11423-35","heavy",500,500,0.504,1.08846100747119,0.337439558860183,0.424652359896011,0.107408014121327,0.160756913831388,0.145050109717801,14.3069999999999,NA
"11423-36","heavy",500,500,0.474,0.889283144467423,0.682027240749393,0.268839189641832,0.109264984229614,0.199458423994435,0.124195738590666,11.9720000000001,NA
"11423-37","heavy",500,500,0.446,1.04273698657538,0.717202608172799,0.108647559294507,0.0969593623045348,0.212610000456411,0.127064914120336,7.69900000000007,NA
"11423-38","heavy",500,500,0.484,0.994522443239383,0.542062714041821,0.206568038206866,0.102205861186593,0.141819059711241,0.130913310767976,10.467,NA
"11423-39","heavy",500,500,0.504,0.954237059403078,0.435715156984684,0.423707927723883,0.10400720412185,0.153379213261548,0.146451972232067,9.36000000000001,NA
"11423-40","heavy",500,500,0.452,1.06384358692407,0.350591317853182,0.279007782736284,0.110109855492206,0.146864050040163,0.140509723629092,11.885,NA
"11423-41","heavy",500,500,0.466,0.984396628107299,0.503720762552658,0.184928625627664,0.105244604146789,0.198334610058515,0.142341514099373,10.7860000000001,NA
"11423-42","heavy",500,500,0.46,1.11219943186053,0.597715273358957,0.109180037202625,0.11395082347248,0.273642235380171,0.127744103616926,8.40300000000002,NA
"11423-43","heavy",500,500,0.494,1.07284313856472,0.82167009362332,0.155853732010525,0.108865024138993,0.238952371182658,0.131699662387156,11.2810000000001,NA
"11423-44","heavy",500,500,0.494,0.942365074784645,0.611277156255908,0.198583113148379,0.109023124993105,0.182164939241652,0.15159710714424,10.865,NA
"11423-45","heavy",500,500,0.52,0.920838425924666,0.582155603398148,0.298144057655516,0.112906595559801,0.213155115804166,0.147228949795067,12.939,NA
"11423-46","heavy",500,500,0.51,0.901933018388404,0.554826629517786,0.169647277937741,0.102305094093985,0.130977760388524,0.134527023605,12.0360000000001,NA
"11423-47","heavy",500,500,0.516,1.18378727989795,0.338386805694463,0.125624577141879,0.121519239299252,0.249086401055829,0.147189255397603,11.096,NA
"11423-48","heavy",500,500,0.52,0.818095090758024,0.651785996038444,0.415975127655547,0.108127164863824,0.155440425960948,0.127341989544278,10.099,NA
"11423-49","heavy",500,500,0.486,0.833037090521716,0.465192302400216,0.425188549588063,0.103238593400359,0.172577162240879,0.137221733271325,9.94400000000007,NA
"11423-50","heavy",500,500,0.516,0.971765627357668,0.57901286341759,0.295030655422364,0.104776507338582,0.210440183056679,0.142061512184011,10.2030000000001,NA
