"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11428-1","extra_heavy",500,750,0.81,0.926427409828715,0.308623184164698,0.496399946412423,0.131106098488183,0.305055198691254,0.143503019161776,4.673,NA
"11428-2","extra_heavy",500,750,0.83,1.20793095665786,-0.0716805285528732,0.507352192599284,0.118860748010003,0.238567667659614,0.242041360395936,4.30400000000003,NA
"11428-3","extra_heavy",500,750,0.814,1.02624606247316,0.266449181037605,0.380388070337369,0.123605961108961,0.343187933023161,0.17911322683572,5.52600000000001,NA
"11428-4","extra_heavy",500,750,0.818,0.952617522633208,0.0801931584276587,0.311529631761414,0.119129862911573,0.0679163951213344,0.196320272389351,2.62400000000002,NA
"11428-5","extra_heavy",500,750,0.802,1.09422580384936,0.30902982960143,0.218036428689557,0.121400070175936,0.198428004131685,0.168334997494425,4.00099999999998,NA
"11428-6","extra_heavy",500,750,0.836,1.04770803848533,0.029216698025958,0.33414130984733,0.155310494179577,0.0808065673385684,0.136088437988365,2.51100000000002,NA
"11428-7","extra_heavy",500,750,0.798,1.0649802279951,0.164370561124842,0.0241656558852447,0.101197994166733,0.0685802244705229,0.225395649745957,2.62400000000002,NA
"11428-8","extra_heavy",500,750,0.776,1.1288468189894,0.598318653805497,0.152404988397649,0.138813646809477,0.815592179178367,0.163741254660213,6.488,NA
"11428-9","extra_heavy",500,750,0.83,1.10274686894956,0.0610198733270226,0.388672586630239,0.104152026453553,0.0955112294812836,0.187171535502268,3.02800000000002,NA
"11428-10","extra_heavy",500,750,0.81,1.10550866783342,-0.0101412525134104,0.435251622683933,0.138238845028595,0.17510078204759,0.151488828921468,3.88200000000001,NA
"11428-11","extra_heavy",500,750,0.81,1.17763030720085,-0.0642286963242286,0.41415454192399,0.110753197773978,0.236690949150719,0.167320808447134,4.55000000000001,NA
"11428-12","extra_heavy",500,750,0.824,1.11763941648801,0.157772995011457,0.364648220522166,0.150398624758981,0.285464616332079,0.132576542084712,4.416,NA
"11428-13","extra_heavy",500,750,0.796,1.00507823648059,0.169217004400473,0.482606914167011,0.131720795961037,0.274668963168525,0.161704436192418,4.42700000000002,NA
"11428-14","extra_heavy",500,750,0.77,1.05941790858988,0.525111448960115,0.347538661063381,0.126479787806797,0.426954234495356,0.157367109859701,6.21699999999998,NA
