"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11435-1","extra_heavy",100,100,0.83,0.939518526430369,0.0515504276612508,0.227202178209546,0.365491467296864,0.0321720406378272,0.27014559124137,0.852,NA
"11435-2","extra_heavy",100,100,0.69,0.91920637150868,0.99933322853208,0.111389208197858,0.274713344516497,1.1864207558846,0.373362138435158,1.199,NA
"11435-3","extra_heavy",100,100,0.81,0.944829413917939,0.299958239224957,0.26515079759,0.304704694634906,1.32282889570089,0.43977503239898,1.205,NA
"11435-4","extra_heavy",100,100,0.78,1.30048590222042,0.0685515757595856,0.12060908168747,0.323573705967403,0.571134166403723,0.371063436758499,1.092,NA
"11435-5","extra_heavy",100,100,0.79,1.28825561622985,-0.17526179876426,0.114457786744756,0.206150938059815,0.839610793027974,0.692725652180986,1.046,NA
"11435-6","extra_heavy",100,100,0.79,1.12362869382425,0.0114971193493732,0.202075692737885,0.234024701521357,0.0272637663437048,0.530179938401251,0.885,NA
"11435-7","extra_heavy",100,100,0.76,0.704313612751908,0.982207659650177,0.76871445910426,0.268767805926094,1.56650846746363,0.327679808029741,1.145,NA
"11435-8","extra_heavy",100,100,0.82,1.21661302572012,0.0592320726257282,0.363478368415255,0.253696962014789,0.472695566992654,0.496430530977544,1.034,NA
"11435-9","extra_heavy",100,100,0.78,0.988156415288362,0.312472731885685,0.173036094289238,0.230455772452431,0.409051934580716,0.494124034912958,0.958,NA
"11435-10","extra_heavy",100,100,0.8,0.855999381648938,2.68633763394196,-0.384183974739358,0.31958055109746,1.93827459614132,0.636153540567204,1.332,NA
"11435-11","extra_heavy",100,100,0.81,0.966646100172743,0.149503455734645,0.545002820035078,0.359027388001089,0.231207145940186,0.299310474980865,1.013,NA
"11435-12","extra_heavy",100,100,0.83,0.922348354035049,0.0668089810291623,-0.241054144668631,0.24214230922812,0.0686394222924339,0.692115402674883,0.850999999999999,NA
"11435-13","extra_heavy",100,100,0.8,0.851166500338996,0.346129215909837,0.215854805981623,0.356261698964379,0.25330532145565,0.337277629951606,0.937999999999999,NA
"11435-14","extra_heavy",100,100,0.81,1.25292441152691,-0.458091193366375,0.342510457950155,0.386418653443059,1.26698896875608,0.276091865326454,1.261,NA
