"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11431-1","extra_heavy",100,200,0.87,1.06303481718563,-0.00726776264101861,0.471342628305146,0.222344293312425,0.0586715176839794,0.625045036377353,0.861999999999995,NA
"11431-2","extra_heavy",100,200,0.87,0.660957666147217,0.00585662026717628,0.719103398650889,0.475427180503635,0.00479914542016802,0.415048076866367,0.805000000000007,NA
"11431-3","extra_heavy",100,200,0.85,0.94894259995427,0.0231575549295057,0.521107304346457,0.317334030027111,0.498463282665876,0.326115997302883,1.08,NA
"11431-4","extra_heavy",100,200,0.73,1.03148973216804,0.586199180430473,0.65359119741601,0.284143872700115,1.05531124950992,0.297585554144825,1.021,NA
"11431-5","extra_heavy",100,200,0.81,1.09270062578594,-0.266039984689448,1.00716385930402,0.231348838586091,0.531923427913903,0.554817259103303,1.18499999999999,NA
"11431-6","extra_heavy",100,200,0.78,0.830612186005151,0.185174606101504,0.398324337999222,0.265093891465475,0.0999269854894774,0.344706709762256,0.87299999999999,NA
"11431-7","extra_heavy",100,200,0.84,1.24373435311582,0.0200072709659772,0.331615603529007,0.224554651556726,0.190976702958328,0.412200414672821,0.920000000000002,NA
"11431-8","extra_heavy",100,200,0.78,0.972231535538231,-0.0592835665396507,0.809012448602856,0.201919748560775,0.488257911233812,0.443279764916128,1.124,NA
"11431-9","extra_heavy",100,200,0.89,1.1231960212649,9.01298256610446e-06,0.119568214316301,0.229581648321839,1.10554496464711e-05,0.383235840597463,0.992999999999995,NA
"11431-10","extra_heavy",100,200,0.81,1.16112412817451,1.11361993347876,0.214086755421536,0.260930376830358,1.33891857073682,0.439062062586176,1.13499999999999,NA
"11431-11","extra_heavy",100,200,0.89,0.656294697812873,0.000827486823050402,1.06598910062409,0.44139778337892,0.000750327446538721,0.488491030354831,0.960999999999999,NA
"11431-12","extra_heavy",100,200,0.81,0.938680115763306,0.337452744741053,0.153419462400554,0.264654035701038,0.646341061959529,0.382036998385427,1.096,NA
