"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11438-1","extra_heavy",100,200,0.86,1.34992333465937,-0.0295219586261367,0.31858576960665,0.355322340309692,0.0790783543146942,0.295977431711809,1.029,NA
"11438-2","extra_heavy",100,200,0.81,1.13299501475908,-0.12575852080733,0.48256145519549,0.230718279333775,0.271662141457493,0.32790958246955,1.08600000000001,NA
"11438-3","extra_heavy",100,200,0.85,0.82541647803227,0.0749059752175619,0.614442954656433,0.631872122806276,0.102683660535933,0.546482032650868,1.25999999999999,NA
"11438-4","extra_heavy",100,200,0.82,0.912480247605522,0.66992377207296,0.276420042446123,0.289826546731057,0.624252162121423,0.509795928367782,1.33199999999999,NA
"11438-5","extra_heavy",100,200,0.82,1.07140118576297,0.128605569241034,0.40872389014281,0.221952340802118,0.448155956224989,0.531418037669101,1.22800000000001,NA
"11438-6","extra_heavy",100,200,0.81,0.690772699080686,0.000457629119422911,0.778513400121202,0.346722211497235,0.000685813952630552,0.302870270328138,1.041,NA
"11438-7","extra_heavy",100,200,0.83,1.27749420757605,-8.74371905919659e-05,0.374906481011952,0.215963067514733,0.00108887707165547,0.732745457424772,0.943000000000012,NA
"11438-8","extra_heavy",100,200,0.81,0.875004101064474,0.0393679745553535,0.287376752379814,0.227686645970277,0.0426958539520771,0.480589629562898,1.02000000000001,NA
"11438-9","extra_heavy",100,200,0.82,0.398242229198658,2.05497266246322,0.766856351770158,0.376263162684311,0.705681960091298,0.324536122191853,1.292,NA
"11438-10","extra_heavy",100,200,0.75,0.682116263342231,0.143649329478457,0.222249648247123,0.2503909526658,0.100644624440858,0.273371174216644,0.939999999999998,NA
"11438-11","extra_heavy",100,200,0.86,0.90144544714552,0.0113286848962994,0.102249655010224,0.317933371902756,0.0108987174890831,0.430060034043578,0.837000000000018,NA
"11438-12","extra_heavy",100,200,0.9,0.858997719513263,0.0594320828721121,0.144937210510012,0.306110077545936,0.0486854078209705,0.594037039896147,0.841000000000008,NA
"11438-13","extra_heavy",100,200,0.91,1.20182270297862,3.24236729543632,0.238575078760333,0.229727281046368,2.79287835059064,0.294148064285254,0.966999999999985,NA
"11438-14","extra_heavy",100,200,0.86,0.889624202356725,-0.45985032014671,0.649250874066575,0.340753837280729,1.63107056425907,0.361419994935565,1.06399999999999,NA
"11438-15","extra_heavy",100,200,0.8,1.29391288834875,1.5081252562982,-0.27718696775381,0.278426881041817,1.87675349456853,0.432146522469704,1.21799999999999,NA
"11438-16","extra_heavy",100,200,0.86,1.14377295457086,0.00266589279336523,-0.318258915879821,0.162455953575326,0.0083606383881287,2.44911228956362,0.884000000000015,NA
"11438-17","extra_heavy",100,200,0.83,0.871092882960395,0.126577031289221,-0.416699886295667,0.200819642902475,0.0745565770614205,0.801007332525588,0.941000000000003,NA
"11438-18","extra_heavy",100,200,0.81,1.02855389560607,0.0336899447435358,-0.255637711741839,0.214493924134802,0.0779937144198703,1.31685344258071,0.859000000000009,NA
"11438-19","extra_heavy",100,200,0.88,0.93176184728458,0.00491533735416588,0.689498680401546,0.288006762706839,0.0180815929265445,0.367557585909445,0.98599999999999,NA
"11438-20","extra_heavy",100,200,0.81,1.15108896393785,0.000399591067415125,0.273205681854689,0.233115972263821,0.00248790208241448,0.446190975856165,0.786999999999978,NA
