"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11422-1","light",100,150,0.15,1.04399788844368,0.464155507526322,0.216445627830887,0.230963849561331,0.313338157710598,0.298389986599341,0.904000000000003,NA
"11422-2","light",100,150,0.14,1.1053643195625,0.396811251078709,0.194579053688669,0.181045154231388,0.158519059538303,0.329844930153998,0.856000000000002,NA
"11422-3","light",100,150,0.18,0.886492034818127,0.153857296992172,0.578934562852338,0.227948777404479,0.383618137340913,0.284283552387733,0.982999999999997,NA
"11422-4","light",100,150,0.11,0.887591771169093,0.842428033138345,-0.0300833321201181,0.216252796990529,0.294072016821626,0.313297324550634,0.729999999999997,NA
"11422-5","light",100,150,0.12,1.30195495120052,0.794091595915111,-0.15628307508203,0.223285731576075,0.388741154487862,0.310331902784377,0.802999999999997,NA
"11422-6","light",100,150,0.17,1.05985304138971,0.763503186927722,0.0199083770913263,0.229455652457554,0.333928221115677,0.287068560748944,1.01100000000001,NA
"11422-7","light",100,150,0.1,0.950897360682148,0.793255404822142,0.236558879716709,0.213839097994484,0.526513178755253,0.307695704336249,0.855000000000004,NA
"11422-8","light",100,150,0.18,0.977325535969567,0.368266042256855,0.233393115433017,0.224514270379936,0.226601684584427,0.284124317214567,1.011,NA
"11422-9","light",100,150,0.2,0.758514176222348,0.32431114526838,0.465068544548602,0.243472079430368,0.295389416326121,0.277591817167965,0.992000000000004,NA
"11422-10","light",100,150,0.18,1.22305309074596,0.633567954163362,-0.338504221026324,0.225125645368676,0.224097720064852,0.295583400315866,1.062,NA
"11422-11","light",100,150,0.17,1.12402729239086,0.662172872726152,0.205011549244232,0.205408764738902,0.197873818114926,0.265077734678672,1.00999999999999,NA
"11422-12","light",100,150,0.23,0.733856028419598,0.562691526983999,0.438371801746838,0.232395132101535,0.379428266267982,0.332308593815389,1.158,NA
"11422-13","light",100,150,0.2,1.23990442844491,0.334948429625884,0.0564727855683687,0.205693636248668,0.171943548778855,0.276399943746137,0.933000000000007,NA
"11422-14","light",100,150,0.17,1.10975358265206,0.0435414134042201,0.380819316089403,0.214066263823332,0.160960530967576,0.309439090180354,0.986999999999995,NA
"11422-15","light",100,150,0.18,0.798838257719292,0.36223606560768,0.312265476968893,0.214009858695659,0.43181986956968,0.290067664106996,0.924999999999997,NA
"11422-16","light",100,150,0.18,1.03837383365237,0.317738898733975,0.482108019804723,0.197432491842045,0.368347504352935,0.307836570451266,0.917999999999992,NA
"11422-17","light",100,150,0.16,1.06604135697598,0.120874626287951,0.414176861533949,0.212822513674036,0.269634075184471,0.310049970525932,0.991,NA
"11422-18","light",100,150,0.17,0.978275930886451,0.942454443831124,-0.0025336119999576,0.20208720797184,0.341094806353721,0.265932843920464,0.894999999999996,NA
"11422-19","light",100,150,0.18,1.08840380456622,0.47710330843504,0.0969109358304658,0.221015481401676,0.340005845248357,0.29648380903075,1.02199999999999,NA
"11422-20","light",100,150,0.19,1.10564867573487,0.519453683448836,0.0304427263205426,0.208039699187905,0.216417160977853,0.273919703167169,0.918999999999997,NA
"11422-21","light",100,150,0.15,1.09244415421045,0.375008599931012,0.293236270410659,0.214354705051518,0.372476595677653,0.304700205526899,0.873999999999995,NA
"11422-22","light",100,150,0.12,1.00478618047152,0.226163999679887,0.249361795727024,0.249564792383828,0.290793609729363,0.36480931078566,0.786000000000001,NA
"11422-23","light",100,150,0.2,1.27222503650638,0.461614157541686,0.0819494548038449,0.202119555703952,0.320057905841129,0.273790570158135,1.10400000000001,NA
"11422-24","light",100,150,0.19,1.28401038582442,0.22747439060869,0.134115716905751,0.230785024462412,0.267521519207796,0.302670594613961,0.983000000000004,NA
"11422-25","light",100,150,0.2,1.23128355819476,-0.141420136214156,0.814352266603165,0.203510875712803,0.329303064965947,0.277496043999795,0.950000000000003,NA
"11422-26","light",100,150,0.21,1.22630181918092,0.134128844080146,0.34838498560518,0.197294842525193,0.211791848101007,0.279756141473617,1.093,NA
"11422-27","light",100,150,0.19,1.04274487848937,0.43441256183975,0.188428607841469,0.249776568451177,0.203669879105246,0.33646943118561,1.04600000000001,NA
"11422-28","light",100,150,0.17,1.1414052838962,0.116222460624868,0.342210502309153,0.22246067488419,0.247969895914624,0.298849166634903,1.09700000000001,NA
"11422-29","light",100,150,0.14,1.20081290802533,0.107060470425525,0.259596138824937,0.182962262175376,0.183470596577887,0.251716506356274,0.912000000000006,NA
"11422-30","light",100,150,0.17,0.819927572691472,0.3096203116127,0.4357944417515,0.236816511940618,0.291334160888971,0.35231879855238,1.108,NA
"11422-31","light",100,150,0.24,1.04536522670802,0.47396364760918,0.155810103393686,0.209546752427783,0.244241388085968,0.296448884497178,1.42099999999999,NA
"11422-32","light",100,150,0.2,1.06370738584563,0.0919547869983793,0.403898925827073,0.202704407266194,0.342943654427745,0.242083735304802,1.29299999999999,NA
"11422-33","light",100,150,0.2,0.990911879831917,0.401583074295275,0.231816979039536,0.191986770396225,0.21237854570538,0.276490031940663,1.31,NA
"11422-34","light",100,150,0.15,1.16428671599265,0.437193461029923,0.182826274209342,0.204887210202811,0.224714976227904,0.279480363632429,1.14700000000001,NA
"11422-35","light",100,150,0.25,0.827186741903691,0.363339514658041,0.817666824015692,0.218224968298327,0.274700306870087,0.286584440554788,1.46900000000001,NA
"11422-36","light",100,150,0.14,0.899965378604007,0.654963647937757,0.397321434692239,0.179602496069857,0.307706574672877,0.259277230785529,1.06200000000001,NA
"11422-37","light",100,150,0.17,0.909166752380238,0.358069985332654,0.528887635524673,0.222657197324149,0.294506688120446,0.348636072760393,1.167,NA
"11422-38","light",100,150,0.15,1.19479445516041,0.300395670039693,0.159991555314672,0.199725568930976,0.316753234627338,0.30586145194749,1.108,NA
"11422-39","light",100,150,0.1,0.814389053870238,0.594070754206326,0.510979634373666,0.178687856700363,0.335340521364006,0.300664792182262,0.942000000000007,NA
"11422-40","light",100,150,0.27,1.2511636526651,0.286330959419751,0.239250748986451,0.218663827947852,0.15020213974505,0.314662331938854,1.70399999999999,NA
"11422-41","light",100,150,0.12,1.08250232571395,0.190023368966706,0.463585055093557,0.188379591225053,0.266626773082498,0.286531199539386,0.926999999999992,NA
"11422-42","light",100,150,0.24,1.03857115027049,0.390498919444653,0.12794554331649,0.203739879311876,0.251784371289042,0.258784968212057,1.164,NA
"11422-43","light",100,150,0.23,1.11073762499982,0.717584568280226,0.0491635575764356,0.21663273600981,0.240847343186702,0.292952141991478,1.093,NA
"11422-44","light",100,150,0.25,0.85049008065342,0.684862836876776,0.188348939689732,0.200538306321378,0.304967421470247,0.33485908958346,0.861000000000004,NA
"11422-45","light",100,150,0.12,1.13922390028089,0.636277110987926,0.158073936626375,0.211711699687424,0.258439398384895,0.291836428403988,0.894000000000005,NA
"11422-46","light",100,150,0.14,0.93709526508817,0.773520158564363,0.357868943281028,0.197392647625372,0.36749676645325,0.297452441075728,0.896000000000001,NA
"11422-47","light",100,150,0.24,1.07948000545041,0.558680111266926,0.191005202823775,0.2056942222285,0.195721395314611,0.260582168986504,1.069,NA
"11422-48","light",100,150,0.16,0.971589493133475,0.125176144722531,0.676701961926736,0.18997776481206,0.254584825030648,0.275433510219737,0.900000000000006,NA
"11422-49","light",100,150,0.15,0.964590962868206,0.416020487946377,0.170237122749454,0.251675624293436,0.288079530240695,0.309105363823173,0.968000000000004,NA
"11422-50","light",100,150,0.16,1.28111050712486,0.203513118098609,0.0966785354653917,0.231316857425587,0.321982350068935,0.291273246769769,1,NA
