"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11434-1","extra_heavy",500,750,0.84,0.86205875451,0.427568503098367,0.246889907221225,0.127924726839847,0.162917622736515,0.164476735388862,3.846,NA
"11434-2","extra_heavy",500,750,0.788,0.97804091383785,0.716520790786187,0.0647977164421322,0.118966968551146,0.260616947785419,0.173442159489499,4.77599999999995,NA
"11434-3","extra_heavy",500,750,0.846,1.07946243315512,0.183099961368599,0.213543593024812,0.122648335176899,0.194668828535952,0.198135770775067,3.74400000000003,NA
"11434-4","extra_heavy",500,750,0.836,0.943243740430763,0.42121131818408,0.407961906124226,0.142544616340851,0.388064581235434,0.149969232501567,4.233,NA
"11434-5","extra_heavy",500,750,0.818,0.97231303539096,0.655514290761415,0.140262673085528,0.110986898432865,0.261077954830413,0.15551309779374,5.50400000000002,NA
"11434-6","extra_heavy",500,750,0.824,0.992912555115761,0.159701861079766,0.255398723731403,0.141320859499911,0.103781232830784,0.145771273460905,3.23500000000001,NA
"11434-7","extra_heavy",500,750,0.78,1.26951297527077,-0.000719065465698799,0.300560345522951,0.119201303346187,0.244212612412758,0.167680429893518,4.47000000000003,NA
"11434-8","extra_heavy",500,750,0.808,1.06233475858948,0.533586702035617,0.138715413375849,0.107388777608958,0.281974504314309,0.211603997337157,4.95100000000002,NA
"11434-9","extra_heavy",500,750,0.812,1.03025460200943,0.368395538010266,0.164199384979615,0.103973780237482,0.221133477235751,0.212170342842554,4.745,NA
"11434-10","extra_heavy",500,750,0.834,1.02815978520893,0.26895315904557,0.311754115033503,0.11920544726054,0.228398157325373,0.18221321051652,4.75299999999999,NA
"11434-11","extra_heavy",500,750,0.792,0.744571771579095,2.93128303184349,0.171554205472656,0.137631315149684,0.93609585212014,0.140083214861348,6.952,NA
"11434-12","extra_heavy",500,750,0.844,1.02097409520463,0.155648177703967,0.344741838101129,0.130524045904421,0.161909209183289,0.181190790837145,3.517,NA
"11434-13","extra_heavy",500,750,0.794,1.10274061576365,0.811662448040804,0.102153255413289,0.147874495851334,1.02710790088796,0.139706168929388,6.947,NA
"11434-14","extra_heavy",500,750,0.802,1.02807113940159,0.582902477746014,0.0794022350037756,0.118332414283753,0.30970881954382,0.15014920001822,5.286,NA
"11434-15","extra_heavy",500,750,0.822,1.02101308695642,1.22550818736719,0.32901834508893,0.16385241591909,0.733245781940083,0.136009954414776,5.55099999999999,NA
