"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11425-1","heavy",100,150,0.53,0.875334735307914,0.102403991154131,0.72228489261794,0.270608815833004,0.643084096058273,0.301146970618479,1.65599999999999,NA
"11425-2","heavy",100,150,0.56,1.05129025071288,0.647078499814672,0.27486346126902,0.235271799769564,0.323849263018132,0.284887968830678,1.43599999999999,NA
"11425-3","heavy",100,150,0.48,0.964979880162158,0.225111400207432,0.285428555346689,0.258215568636982,0.256837377210208,0.377615159229203,0.875,NA
"11425-4","heavy",100,150,0.54,0.962134279751105,0.283232231275556,0.458729614980065,0.220799906132833,0.277885335954837,0.262345171124787,1.31099999999999,NA
"11425-5","heavy",100,150,0.57,0.986275300012563,0.368694701450446,0.248565924427421,0.289822885232754,0.363316068801858,0.330472611660492,1.78100000000001,NA
"11425-6","heavy",100,150,0.5,0.705018918289565,0.685775083889667,0.371910760247733,0.198046638248786,0.293709895313982,0.297015008281987,1.185,NA
"11425-7","heavy",100,150,0.48,0.968164756417311,0.773115108592168,0.130835612899458,0.228727753544602,0.338098095525149,0.340730371726052,1.054,NA
"11425-8","heavy",100,150,0.49,0.916076608897862,0.677743097672994,0.338299670525685,0.292533008725014,0.398154637744283,0.307058410807904,1.14800000000001,NA
"11425-9","heavy",100,150,0.52,1.26123299321794,0.402631136676126,0.0650014406055379,0.287168007512782,0.588848367897151,0.315647231458859,1.68499999999999,NA
"11425-10","heavy",100,150,0.41,1.07758973396487,0.569952289928791,0.100056721349841,0.265334940737968,0.537745852465936,0.317188606474426,1.358,NA
"11425-11","heavy",100,150,0.44,0.7005492242342,0.857823418715737,0.116062928983703,0.293598800998943,0.770756681335955,0.365371540539029,1.345,NA
"11425-12","heavy",100,150,0.52,0.951192356619783,0.245473495427747,0.527540489486842,0.243269417396701,0.456557961651709,0.286322647076193,1.502,NA
"11425-13","heavy",100,150,0.45,0.972028242130861,0.185739154988849,0.464665822692294,0.239843322335124,0.544374074397292,0.29589330006685,1.282,NA
"11425-14","heavy",100,150,0.54,0.911843918509561,0.290519511845462,0.486918452056028,0.250984001521373,0.523146053406355,0.360591570669248,1.49199999999999,NA
"11425-15","heavy",100,150,0.45,0.905628783373995,1.20683974754625,0.226258862344346,0.261391478257864,0.675881875999105,0.303301149774864,1.58499999999999,NA
"11425-16","heavy",100,150,0.54,0.726436168221746,0.451702141460343,0.699367576683926,0.293567471086,0.775668533058409,0.312641659480856,1.854,NA
"11425-17","heavy",100,150,0.55,0.880679250183521,0.395687526436602,0.25998325477161,0.23062381931762,0.23297240470245,0.298316468709009,1.411,NA
"11425-18","heavy",100,150,0.42,1.09293549262173,0.96483435023604,0.0962083670666915,0.234031269155794,0.477320535358115,0.291461933953875,1.03,NA
"11425-19","heavy",100,150,0.45,1.36921591282899,-0.212217699180281,0.238979731839475,0.309466109653506,0.770309563613183,0.346535016131143,1.458,NA
"11425-20","heavy",100,150,0.47,0.962480802321974,0.705712157813945,0.28902140377666,0.255111318390467,0.796722632718478,0.32439897811324,1.348,NA
"11425-21","heavy",100,150,0.52,1.07335165491671,0.597719997851166,0.277211555347491,0.235094209998267,0.459304369556295,0.303689324000541,1.298,NA
"11425-22","heavy",100,150,0.46,1.21341610359961,0.0848530657331965,0.057137639953981,0.223470855209003,0.382955796791028,0.296758440133598,1.515,NA
"11425-23","heavy",100,150,0.5,1.04562164144007,0.17506297634123,0.309579974776638,0.223104088665283,0.37057217768138,0.27734809656489,1.175,NA
"11425-24","heavy",100,150,0.51,0.683254804466713,0.686094193673925,0.109952576959624,0.245196916923463,0.322763600384339,0.376469324012867,1.13000000000001,NA
"11425-25","heavy",100,150,0.51,1.16052967908475,0.508372386497257,0.0468538923465072,0.27027682092917,0.401244005083508,0.348701076820914,1.587,NA
"11425-26","heavy",100,150,0.48,1.13855786086976,0.102141526281238,0.57049617355261,0.23157572868896,0.5328948271837,0.347918721317994,1.27199999999999,NA
"11425-27","heavy",100,150,0.5,0.884707090788596,0.456784848251064,0.817261626115296,0.262441028606936,0.734663385159695,0.289643403227054,1.41099999999999,NA
"11425-28","heavy",100,150,0.58,1.10204038443572,0.162283326025021,0.486604383811491,0.278495299544293,0.665049638012483,0.350539215181148,1.45599999999999,NA
"11425-29","heavy",100,150,0.47,0.776496200688965,0.653505066894956,0.520394175197353,0.23162082029525,0.401385692939029,0.298816213730568,1.289,NA
"11425-30","heavy",100,150,0.41,1.18851854853035,0.391481038834503,0.178278860153169,0.187403577209779,0.255739149289262,0.312598343938945,0.980000000000004,NA
"11425-31","heavy",100,150,0.49,0.781832211136796,0.771017129000235,0.38183887096043,0.239122544750258,0.471105281928688,0.277249277199616,1.783,NA
"11425-32","heavy",100,150,0.48,0.990714671789905,0.579023847248463,0.161098677484119,0.248165122373234,0.542858285567881,0.329623041109476,1.82599999999999,NA
