"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11424-1","light",500,500,0.188,1.01294361178279,0.51924811866326,0.210214745337324,0.0961288905895714,0.126436275744814,0.129710301378969,7.614,NA
"11424-2","light",500,500,0.166,1.03294168021479,0.507164688179889,0.148763767628123,0.0921971264757512,0.128750477855143,0.12369499117909,6.79499999999999,NA
"11424-3","light",500,500,0.156,0.99784688513656,0.49130467576603,0.346239696230905,0.0977135078092271,0.127484686254702,0.141332990807377,6.35300000000001,NA
"11424-4","light",500,500,0.164,1.0240886703817,0.492089989109981,0.271651098936093,0.103018201838473,0.125142750377368,0.138360859396633,6.85499999999999,NA
"11424-5","light",500,500,0.164,0.987710639756299,0.384019258280114,0.347077309087742,0.0983044468952968,0.100912372339437,0.130141364952966,6.607,NA
"11424-6","light",500,500,0.192,0.98388019263682,0.423782261229151,0.152970644467412,0.0976981700369965,0.0821169435111914,0.134803431522702,8.964,NA
"11424-7","light",500,500,0.19,1.13250033639199,0.470624833738943,0.294118588826506,0.10562502075966,0.13979719528239,0.135722124362672,7.78,NA
"11424-8","light",500,500,0.154,0.974779484709862,0.641607907459119,0.070587568083012,0.0960968204794113,0.129262764609179,0.127626470690319,7.13900000000001,NA
"11424-9","light",500,500,0.148,0.89028606587255,0.550608497917903,0.347246903039589,0.0935287602426663,0.121959735876537,0.126549916422818,6.71100000000001,NA
"11424-10","light",500,500,0.18,1.1260199330704,0.429919852584815,0.205313589820299,0.0973978404643285,0.110863241417421,0.132390271090862,8.65899999999999,NA
"11424-11","light",500,500,0.154,1.12510937752444,0.31282527359406,0.160722860089029,0.0989176595998318,0.0940214203274305,0.137511596112262,7.08600000000001,NA
"11424-12","light",500,500,0.174,1.04450545688279,0.367904428437191,0.19471530098434,0.0924302983703715,0.0997532066431518,0.132974514100307,7.69999999999999,NA
"11424-13","light",500,500,0.168,1.10353681558361,0.367765480156549,0.181636636324146,0.097607978471076,0.110268212272943,0.133465920092736,7.209,NA
"11424-14","light",500,500,0.168,0.9854366465659,0.666932233429392,0.183248257446694,0.102910702281969,0.136338867105126,0.126911911476316,8.21799999999999,NA
"11424-15","light",500,500,0.152,1.05358191651805,0.604250215976072,0.142219522078288,0.0993157378089725,0.134271300327429,0.135898573456425,5.80599999999998,NA
"11424-16","light",500,500,0.16,0.990705932624694,0.406845765511413,0.375117239447218,0.0956410821696315,0.114548455191195,0.131752193111386,6.44999999999999,NA
"11424-17","light",500,500,0.15,1.04140683878975,0.505878344059957,0.263490074043708,0.0947834679018156,0.115721108301864,0.134754778836069,5.78000000000003,NA
"11424-18","light",500,500,0.15,0.999529074838955,0.303536163781437,0.262715354876091,0.0968989204030743,0.135621469622364,0.137147501147753,5.39499999999998,NA
"11424-19","light",500,500,0.184,1.09692827894543,0.578104955438375,0.136022440480095,0.0991193099637149,0.12814784126623,0.129906127891471,6.529,NA
"11424-20","light",500,500,0.178,1.04089684826529,0.258299533169284,0.407174851136642,0.0907096986985272,0.0799597036542099,0.13760781229595,7.404,NA
"11424-21","light",500,500,0.152,0.959692966191738,0.542466298668585,0.185764789547986,0.0950221902285772,0.144167981701612,0.127808090784506,6.61199999999997,NA
"11424-22","light",500,500,0.188,0.911493507729041,0.629095426039153,0.209110374476872,0.0916088587584541,0.110117457755565,0.125699530929411,7.77699999999999,NA
"11424-23","light",500,500,0.158,1.10022967155682,0.440244011158939,0.062574776127818,0.097490604500349,0.117075616495004,0.131401193073897,6.62899999999996,NA
"11424-24","light",500,500,0.174,0.970994231537648,0.344320573879121,0.450475115334273,0.101080671100636,0.110400793471365,0.127836571808083,6.54700000000003,NA
"11424-25","light",500,500,0.172,0.950338199386533,0.641427648817631,0.313590322874318,0.10237799576072,0.146282241940718,0.133750770419536,5.30799999999999,NA
"11424-26","light",500,500,0.162,1.0530613309516,0.344180244160781,0.21302351216903,0.0966254652172003,0.0803901955871547,0.133295413781608,7.78100000000001,NA
"11424-27","light",500,500,0.172,1.05213109562167,0.37665000443845,0.258388387380581,0.0919878192379916,0.126742791428628,0.128682176145706,6.75899999999996,NA
"11424-28","light",500,500,0.176,0.950311269241659,0.559132860511366,0.20893798558822,0.0947284758273425,0.110594005326095,0.132062489872616,7.09800000000001,NA
"11424-29","light",500,500,0.196,1.00703721228799,0.457613957721501,0.161398003715177,0.0957419841597606,0.12928871488848,0.13224352609101,7.64600000000002,NA
"11424-30","light",500,500,0.184,1.03760044591341,0.298532144761816,0.259900463504981,0.0925616072674225,0.0983019141082285,0.130840102825761,6.33600000000001,NA
"11424-31","light",500,500,0.152,0.946868984736912,0.454955598060604,0.39123364030871,0.0973322190684307,0.117744195687892,0.134878238450607,6.48700000000002,NA
"11424-32","light",500,500,0.2,1.01562826956254,0.501239841669641,0.277078686817282,0.0981394494619124,0.10339815386296,0.134755608619926,6.66899999999998,NA
"11424-33","light",500,500,0.168,0.98233201866236,0.395752876828542,0.277882099374999,0.0948696896903915,0.0984062701465761,0.130111189738924,7.78500000000003,NA
"11424-34","light",500,500,0.144,0.947678457630603,0.500370568525536,0.316677530062181,0.0950884956513495,0.105005794225325,0.138128347577292,7.26999999999998,NA
"11424-35","light",500,500,0.178,0.962275606451681,0.560098648591531,0.302039894396461,0.0947057041171327,0.136074736129711,0.124587785273379,6.661,NA
"11424-36","light",500,500,0.124,1.05172484332912,0.567511063743513,0.186241097269024,0.0870806736232715,0.113475152055398,0.130603741676015,4.94299999999998,NA
"11424-37","light",500,500,0.188,1.05954507525638,0.569657465426322,0.11223105634372,0.0999377278043367,0.131250693320418,0.134170211246208,7.96499999999997,NA
"11424-38","light",500,500,0.142,1.0388264485537,0.40854928919448,0.275789300335704,0.0984603763274494,0.116284732313156,0.12710220719046,6.48599999999999,NA
"11424-39","light",500,500,0.154,0.937470783670714,0.58151540659969,0.302698072653056,0.100151893494686,0.1374347211299,0.129964637766342,5.22199999999998,NA
"11424-40","light",500,500,0.16,0.984982332272526,0.637974667184588,0.18298583404962,0.0959118073999061,0.119592518179795,0.129164057145499,6.29000000000002,NA
