"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11436-1","light",500,500,0.142,1.0131090630411,0.643125328084967,0.0841092789370815,0.0992843690258939,0.135125806417,0.127187069684959,7.78999999999999,NA
"11436-2","light",500,500,0.172,1.13196181614182,0.525620316296929,0.0284087188089441,0.0990570619172206,0.102901744634805,0.137589544243664,7.94800000000001,NA
"11436-3","light",500,500,0.168,0.882358657366051,0.400900947892308,0.469931301081503,0.101125879947897,0.106952609850359,0.127794895676439,6.33600000000001,NA
"11436-4","light",500,500,0.162,0.996265130184035,0.688082393204874,0.172857847102053,0.0913191894044793,0.145915169999475,0.120660541768693,5.482,NA
"11436-5","light",500,500,0.17,0.993603577087927,0.630328903830312,0.143985706274829,0.0922224184795659,0.135508060201512,0.127784316320963,7.45400000000001,NA
"11436-6","light",500,500,0.146,1.15907314792107,0.416221824941401,0.215802342465321,0.0988730354801599,0.145851786188139,0.127637353141567,5.535,NA
"11436-7","light",500,500,0.16,0.999045907447208,0.468256263547947,0.188889157806097,0.0991328338094656,0.125725196431667,0.134365379341398,6.84300000000002,NA
"11436-8","light",500,500,0.166,1.03267719776381,0.379059910521781,0.161897887750213,0.0910858808184614,0.110164586038015,0.126652296476716,9.12700000000001,NA
"11436-9","light",500,500,0.188,0.941510331018221,0.495339895985905,0.272322984109097,0.0958323122176257,0.13498271044938,0.125685903116194,8.392,NA
"11436-10","light",500,500,0.168,0.938354089678974,0.466834979485541,0.296364652643434,0.0968017450550481,0.14667377172069,0.130158070137909,6.77200000000005,NA
"11436-11","light",500,500,0.188,1.01905076602505,0.49532726452099,0.333099979368455,0.0874464663946496,0.0840314932908966,0.117494063262178,9.58800000000002,NA
"11436-12","light",500,500,0.17,0.96724703688201,0.527513297610785,0.205625837651939,0.0898771623638451,0.126160801546037,0.130481195368138,8.91399999999999,NA
"11436-13","light",500,500,0.158,0.972327276028544,0.468296979138842,0.31915219398403,0.0999953580927837,0.116052864447759,0.137580028031048,7.53899999999999,NA
"11436-14","light",500,500,0.184,0.9224291804183,0.639989524093405,0.215415096782655,0.100687766688789,0.116699781215462,0.133210599641522,9.30000000000001,NA
"11436-15","light",500,500,0.168,1.06180626844777,0.449288918777527,0.140249881769568,0.0927186377472367,0.0962096006487285,0.125797927341102,7.137,NA
"11436-16","light",500,500,0.204,1.05711214721359,0.500868656927193,0.143417441715637,0.108262943621528,0.140024106645694,0.14212188733389,8.57100000000003,NA
"11436-17","light",500,500,0.138,1.02905068861461,0.425919400659921,0.130835081488664,0.0912098416097394,0.0915433807314972,0.129158095844061,6.95300000000003,NA
"11436-18","light",500,500,0.19,1.04740049732671,0.392524404749385,0.204870677465328,0.0902462912194164,0.0979602900272733,0.13108850975192,10.328,NA
"11436-19","light",500,500,0.182,0.959049154389748,0.508751864154838,0.29045066668783,0.0994413648436332,0.121493851029336,0.13187543050976,11.715,NA
"11436-20","light",500,500,0.144,0.955145217331383,0.538495376759863,0.225201930450116,0.0995052357383911,0.125333137211808,0.129913380712651,8.49000000000001,NA
"11436-21","light",500,500,0.158,1.07373009030839,0.509182392202825,0.22358938809121,0.0883372238287411,0.0966884656887681,0.130729319244334,6.73900000000003,NA
"11436-22","light",500,500,0.172,0.944084946049374,0.396984712161857,0.382356935897693,0.0998896237087695,0.111881960432528,0.135265234489307,9.59500000000003,NA
"11436-23","light",500,500,0.182,1.05990712389709,0.603839598656477,0.0850730712576434,0.0904155306529946,0.119807532612436,0.12255849763209,7.37099999999998,NA
"11436-24","light",500,500,0.17,0.966254029638142,0.301886448265301,0.427629643147881,0.0893914600875104,0.109508387654664,0.125938571646299,7.19800000000004,NA
"11436-25","light",500,500,0.174,0.951392053174902,0.500951633501064,0.200823482725112,0.0939328499120018,0.102595917051214,0.126499118207647,8.51299999999998,NA
"11436-26","light",500,500,0.162,1.02927251272906,0.340661013336462,0.199979967840762,0.0938272931758902,0.108228059697203,0.129487007432273,8.529,NA
