"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11440-1","extra_heavy",100,200,0.86,1.12770371583117,0.0243863294627336,0.0778870765752112,0.209466959897934,0.0362973670469417,0.500210276155456,0.840000000000003,NA
"11440-2","extra_heavy",100,200,0.74,1.2619350228591,1.11874752364506,0.206792762881398,0.280042791406304,1.40488906140775,0.325250532677948,1.167,NA
"11440-3","extra_heavy",100,200,0.84,1.17100462898464,0.0349392913706351,0.0624316034669337,0.226368364451783,0.0842676208162819,0.937768293307494,0.988,NA
"11440-4","extra_heavy",100,200,0.79,0.939477268946597,0.115487666644631,0.367220900526077,0.210451612219239,0.183950593806611,0.402982769732886,1.01299999999999,NA
"11440-5","extra_heavy",100,200,0.84,0.737455341594984,1.04179705267299,0.265401894200608,0.359657341372307,0.771877717057645,0.272500317010885,1.16499999999999,NA
"11440-6","extra_heavy",100,200,0.85,1.06738967992417,2.02328724941836,-0.194610676534514,0.466182542141726,2.26050583907024,0.323192884126683,1.10600000000001,NA
"11440-7","extra_heavy",100,200,0.85,0.732200701480311,0.447275319127722,0.256229656706628,0.376442408611773,0.62258944338988,0.340446265860924,1.11099999999999,NA
"11440-8","extra_heavy",100,200,0.86,1.00735588730195,0.0426749373327633,0.118203622532667,0.262661061645958,0.136703576478921,0.825693321551908,0.853999999999999,NA
"11440-9","extra_heavy",100,200,0.79,0.655563753151795,0.431468871389754,0.159451632306443,0.250507284964818,0.256240384823265,0.357337075425014,1.039,NA
"11440-10","extra_heavy",100,200,0.79,1.05472266166129,0.263871975704065,0.0740365253673545,0.233957872579022,0.48706372923327,0.440428932600924,1.114,NA
"11440-11","extra_heavy",100,200,0.86,0.727341116149297,0.767183718664683,0.163565959285257,0.348666656189431,0.413512427740495,0.287811668868218,1.124,NA
"11440-12","extra_heavy",100,200,0.77,1.00667275932957,0.467110806221969,0.298897914732891,0.267840117858492,0.427747112251613,0.357053113352962,1.08000000000001,NA
"11440-13","extra_heavy",100,200,0.83,1.16559551967518,0.00174141792240735,0.0626563826778368,0.181028144735441,0.00399292539444765,0.772217961447416,0.869,NA
"11440-14","extra_heavy",100,200,0.87,1.31864995432416,-5.43414145510358e-05,0.439739062533631,0.561190668257361,8.6101905589604e-05,0.575779132144251,0.932999999999993,NA
