"sim","censoring","n","subdivisions","perc_censored","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","time_extrap","time_extrap_no"
"11437-1","extra_heavy",500,500,0.822,0.97969283365809,0.350807544527148,0.315223405230228,0.123133444939324,0.392665308117153,0.217605956213165,5.84699999999998,NA
"11437-2","extra_heavy",500,500,0.804,0.948238442075278,0.68664745932698,0.232047270878523,0.135906888731892,0.328520874719512,0.142667115358031,5.61500000000001,NA
"11437-3","extra_heavy",500,500,0.818,1.09254704616374,0.192191594456436,0.312785812823609,0.119727182073207,0.283029651801688,0.161843600395937,5.643,NA
"11437-4","extra_heavy",500,500,0.808,0.957730514911725,1.0927727702465,0.377716217956597,0.164067814734859,0.816868060617022,0.144726168462992,7.68600000000001,NA
"11437-5","extra_heavy",500,500,0.832,1.08107101180543,0.500045557635112,0.135604415314689,0.133867942948591,0.34210660089407,0.161317725290709,6.05199999999999,NA
"11437-6","extra_heavy",500,500,0.83,1.13429957623974,0.409195577272291,0.221523689857265,0.143856291584347,0.328350958586567,0.153527647697116,5.488,NA
"11437-7","extra_heavy",500,500,0.796,0.910585064512604,0.734637268891855,0.209890411929543,0.12435639088568,0.335591385986949,0.156933189222433,5.31299999999999,NA
"11437-8","extra_heavy",500,500,0.818,0.91232101416646,0.823530534006811,0.275656962934236,0.145743399359696,0.397379031143119,0.124315949996535,5.792,NA
"11437-9","extra_heavy",500,500,0.796,0.944524254706994,0.225705282516603,0.378633786113816,0.103587631944677,0.202303031057385,0.213089782779871,4.49100000000001,NA
"11437-10","extra_heavy",500,500,0.838,1.0350861777058,0.209676510672202,0.241450546603393,0.113913029486896,0.318714531441925,0.265662052044316,4.37899999999999,NA
"11437-11","extra_heavy",500,500,0.804,0.977024709864135,0.130516041737613,0.344861162470418,0.111270452695842,0.100972305578819,0.177701927714083,3.196,NA
