"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"130-1","heavy",1000,0.415,0.919128507292876,0.791734230524933,0.306026457496439,0.925069144572579,0.721935677554474,0.302659175411115,0.926603646326642,0.705974143204822,0.301938952385976
"130-2","heavy",1000,0.422,0.967145412178141,0.478306205525065,0.342671178772266,0.967145412178141,0.478306205525065,0.342671178772266,0.967145412178141,0.478306205525065,0.342671178772266
"130-3","heavy",1000,0.415,1.00604884050925,0.745119031826895,0.291610227289751,1.00817136776686,0.695386015190974,0.288624880159785,1.00893732956405,0.683649545893506,0.288014220181919
"130-4","heavy",1000,0.402,0.937142972229313,0.777478263774947,0.25903580617618,0.944012696593643,0.724736275913467,0.256499857296855,0.946944044061867,0.699753801991923,0.255376440582751
"130-5","heavy",1000,0.428,1.02310574457419,0.67038044899585,0.251219531310708,1.0257370600678,0.638822044140129,0.249562060384328,1.02594580223402,0.636498039185766,0.249445527032659
"130-6","heavy",1000,0.408,0.936308238957998,0.797445314074903,0.417308892729385,0.94147549922577,0.730357178621677,0.415348161670946,0.943319309984444,0.709000241515865,0.414725038183342
"130-7","heavy",1000,0.39,0.884880965120216,0.804123415450919,0.366564897883755,0.88883861048867,0.751244307906613,0.363353248274843,0.889906502348575,0.739168841043957,0.362731204652392
"130-8","heavy",1000,0.426,1.01418855060438,0.704706354543224,0.237899779020203,1.01614116909794,0.683091543904476,0.237032981236981,1.01631172167088,0.681420134765299,0.236973624947382
"130-9","heavy",1000,0.404,0.994671908034313,0.828508008023103,0.251497238578218,0.994692552950591,0.828268056298199,0.251483916586201,0.994692611618306,0.828267374599165,0.25148387874362
"130-10","heavy",1000,0.4,0.927398561062053,0.732199952275906,0.275309125543015,0.93120575040255,0.648816564877816,0.269224337130171,0.932402288888936,0.626551280103339,0.267796832018644
"130-11","heavy",1000,0.423,0.935858063385896,0.675727897613388,0.336783019501029,0.937305370978814,0.662781512196356,0.336556649705443,0.937781332558508,0.658193138505117,0.336489972314855
"130-12","heavy",1000,0.412,0.950453216480776,0.640963804322033,0.320701632192375,0.950930837047014,0.636647486348407,0.320492863202469,0.950996327445513,0.636058910310438,0.320464452765519
