"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11433-1","extra_heavy",100,80,0.84,0.975531053274847,0.225823330775159,0.33084894584818,1.03267478132954,8.93809599945139e-05,0.358367540007238,0.269209429202308,0.000699629232836237,0.567761742770322,0.853109451837701,1.94759308679946,0.322204634673441,0.412909539451569,4.14634599738955,0.363703982839508,1.545,1.709
"11433-2","extra_heavy",100,80,0.76,0.676912340093221,0.57089544318225,0.476790098819117,0.608178696311031,0.0407648645383106,0.393914345175979,0.272241126841282,0.0570540444685706,0.39232787438319,0.501753370305411,2.44973107570276,0.577033215195059,0.335283638478927,2.31992881613411,0.301561227139171,1.498,1.616
"11433-3","extra_heavy",100,80,0.82,1.00193050394631,0.581116186382817,0.203807202941415,1.13664822419262,-0.000226437257588202,0.562231557915927,0.354584089845578,0.00139395586297346,0.391470680781304,1.23101201953907,-0.496769802541764,0.47040210473825,0.427169629601142,2.73372757039544,0.321900028868243,1.493,1.694
"11433-4","extra_heavy",100,80,0.77,1.00287922282663,0.673151604538935,0.224087323062836,0.944966242528904,0.66360210436685,0.174177880127734,0.35110292246686,0.839456594998306,0.377558823385539,0.666088989319559,4.46691780171361,0.308431370908015,0.37728997016706,3.17301928013589,0.334666537084254,1.452,1.598
"11433-5","extra_heavy",100,80,0.82,0.886684725584822,0.592198185405819,0.291861904174723,1.06775521394808,5.46339755527145e-05,0.487385108317064,0.321449815650504,0.000621860015677708,0.384316939805022,0.985626011262015,0.958530402220299,0.419488342912144,0.44425193106213,3.46827264366045,0.333528829983115,1.529,1.788
"11433-6","extra_heavy",100,80,0.85,0.738561160003291,0.374681111533394,0.646940883620664,0.780135477905238,0.000233774921513849,0.75814718501923,0.397832462830525,0.000984271118041752,0.362560368939764,0.659237870736147,1.02191166145809,0.702146207244399,0.420598897972765,1.88636580874856,0.306476507169845,1.485,1.694
"11433-7","extra_heavy",100,80,0.82,1.28109701236485,0.235378680934276,-0.00212287870627159,1.1425380194724,0.00725213634452781,-0.166891310221186,0.337536855389418,0.0105703246805707,0.503063732118811,1.13704993527643,1.81193726981788,0.0360873199777075,0.372656345360868,2.76212091216478,0.305791853060775,1.465,1.713
"11433-8","extra_heavy",100,80,0.79,0.965964453739845,0.414214208173877,0.195187009678763,0.864841835101601,0.000324779756265216,0.184967482904766,0.290021124053596,0.000508442752759399,0.381711809009969,0.663899134273468,3.24637820105026,0.251491624868757,0.402089550629098,2.74876346986466,0.335546418556192,1.476,1.642
"11433-9","extra_heavy",100,80,0.83,0.918916443749938,0.474698421815394,0.172072849847089,1.08309065131758,-0.000253360437563123,0.333639586675496,0.287060078657151,0.00146272023536921,0.322683655533702,1.14077392410481,-0.397003438114246,0.296962997162728,0.428292311445905,2.64532562612642,0.315952912511812,1.499,1.698
"11433-10","extra_heavy",100,80,0.77,1.00674245535224,0.820243421453822,-0.150475554644114,1.01345532623153,4.11162680319905e-05,-0.0444763656686891,0.316055526270732,9.10577945838018e-05,0.358927215166625,0.301013327467035,8.20327438870687,-0.136050067278886,0.409029708057535,2.94880525125056,0.326262524366274,1.439,1.672
"11433-11","extra_heavy",100,80,0.81,1.15602279241893,0.510412086017883,0.178850119170254,1.20274312319588,0.0842070028347601,0.0238343034626994,0.254354908883349,0.166420220117699,0.529795450697871,1.0323226782306,2.3613885920851,0.133277857037138,0.34729606515896,2.52298872161762,0.34766039102659,1.481,1.633
"11433-12","extra_heavy",100,80,0.76,1.16825339363082,0.686186851906009,0.0566992554095756,1.15370281642355,0.00512077861189822,0.146037837340231,0.341009349345092,0.00741141386299178,0.359384399945649,1.02466746349457,2.88837273982345,0.120128963513333,0.403579990260148,2.92978739830818,0.33396450180598,1.48,1.627
"11433-13","extra_heavy",100,80,0.75,0.897056207016347,0.756300948492842,0.315942499834457,0.872676810452551,0.0564489904786064,0.231259056799118,0.264954578981683,0.0805010049233189,0.423869114588948,0.545103720529957,5.56128771105872,0.309504989892047,0.342483503621554,2.72806169330666,0.350852977738393,1.419,1.639
"11433-14","extra_heavy",100,80,0.87,1.0025816878227,0.744919503698387,0.165881459411142,1.32520205392762,-0.000884966826689412,0.339576175720385,0.364905047224034,0.0291436372194531,0.43596452249074,1.16675420085424,0.87359342555968,0.295893262409094,0.454456649441532,3.27376962089255,0.306655202288723,1.648,1.71700000000001
"11433-15","extra_heavy",100,80,0.91,1.1189875054771,0.477449444465176,0.116779238940542,1.27900169909183,-2.8512917897098e-05,0.305524201255157,0.287765808646543,0.000371670930787557,0.457271672545064,1.40061176133316,-0.460044116504599,0.331214767823004,0.561943729985236,2.53445368187031,0.326296668503581,1.608,1.989
"11433-16","extra_heavy",100,80,0.86,0.992535906004145,0.638130755835016,0.389528319263732,0.87093791730509,0.03788826220944,0.202538284785662,0.396032348095442,0.0547518908684754,0.566738228914812,0.557865933534598,5.92456923667679,0.370078497798433,0.481021602663079,4.21584835107865,0.349183638473801,1.515,1.751
"11433-17","extra_heavy",100,80,0.85,1.05560009204351,0.241463992728687,0.37679508279267,0.660702406489073,0.00100335398282664,0.599211431303046,0.48761037231472,0.00140509698741086,0.422271102217134,0.489817305754445,5.36506021531828,0.428093470631372,0.486883636296749,3.88826000428212,0.322262600385495,1.51900000000001,1.658
"11433-18","extra_heavy",100,80,0.84,0.917972043942078,0.684718003235806,0.041657654254091,1.12099982474056,0.03148888479894,0.244791680854965,0.237076478745341,0.421696781407752,0.418971421098908,0.787468695681926,2.7375167291701,0.173239846935812,0.40456256557644,2.57226137494327,0.328804336395592,1.516,1.69099999999999
"11433-19","extra_heavy",100,80,0.76,0.80036980752444,0.803596882226352,0.134249001176862,0.828755093636406,0.00317152417453122,0.2256191998708,0.352093286395212,0.00565332394502572,0.387702015785621,0.630526512424739,4.95549721976858,0.213439525986961,0.437035523735808,4.11220133129785,0.337647813756325,1.488,1.622
"11433-20","extra_heavy",100,80,0.84,0.786693868745812,0.0985868961398113,0.513008697426165,0.792977736976214,4.49335438811456e-05,0.522056720703856,0.283777077888285,0.00196957514997063,0.452515467587197,1.02936786764465,-2.06797667932135,0.697461142218128,0.416116679419031,3.21659030508863,0.32397999803537,1.49600000000001,1.708
"11433-21","extra_heavy",100,80,0.83,1.08441940514439,0.546747642136703,0.241105633542643,1.12901945688062,0.000200162078949973,0.425165979957323,0.392439633651172,0.000387440039740193,0.372758830098052,1.2847809816717,0.176179815995065,0.383699860146424,0.434254200810068,2.21371427778312,0.295047921151288,1.503,1.63800000000001
"11433-22","extra_heavy",100,80,0.76,0.743660496864174,0.819970140331444,0.525795299113373,0.57182467239177,0.00328060033831286,0.587981115097152,0.347833616887848,0.00457069011287518,0.345333264247768,0.356488948298011,6.12405187385768,0.576807530190591,0.438317765451708,3.20771146945531,0.334811969549416,1.459,1.61099999999999
"11433-23","extra_heavy",100,80,0.79,1.28558139357313,0.0554872100450021,0.321801062292236,1.26115926767707,3.65440707147106e-07,0.322077935783793,0.340355388603137,4.45455973469686e-06,0.314792045633982,1.379975595053,-0.737879410230768,0.345466593522257,0.40723952901716,2.6461415871847,0.329003719385131,1.458,1.63500000000001
"11433-24","extra_heavy",100,80,0.8,0.805926502439528,0.634199180289045,0.671449790316058,0.712490794474925,0.00316945460306049,0.823363144147677,0.327931135259322,0.00482024546157637,0.355927601138013,0.354414052487421,7.01077272423753,0.834805637355071,0.412288010381769,4.2578744753254,0.302070412789742,1.476,1.642
"11433-25","extra_heavy",100,80,0.81,1.02307547948452,0.430662927879085,0.28632174864675,1.2812021786466,-1.39669679209676e-05,0.616218114779978,0.255978961851082,3.6212910246144e-05,0.421354192505394,1.32148820839907,-1.34773208877702,0.514087764636586,0.373732725175944,2.80900172157613,0.359997846372228,1.476,1.866
"11433-26","extra_heavy",100,80,0.86,1.1140648141686,0.662786542070729,0.214500266084765,1.42604120254213,-9.29747715517158e-06,0.481749400745443,0.335620025872905,6.08883667188015e-05,0.423027580425751,1.12527946679081,1.24285412867422,0.391806513972616,0.5571607356226,3.67842601659461,0.359606040576189,1.50500000000001,1.69800000000001
"11433-27","extra_heavy",100,80,0.81,0.927889429345842,0.251116754479076,0.502125090833169,0.808493297608091,8.92588231940598e-05,0.509229360855253,0.251564992066734,0.000142258549433151,0.283064626170674,0.574212138034603,4.17789595740385,0.47558700986208,0.334937652722993,2.55719878209822,0.254787244446947,1.491,1.625
"11433-28","extra_heavy",100,80,0.84,0.825571808986207,0.737253466286318,0.136087787857218,0.937546151333711,1.46518157603579e-07,0.401486205928605,0.31773503228909,6.16068981737164e-07,0.364874804549409,0.59926565203473,2.54650495609431,0.293728272752527,0.438398399792541,2.79737123246985,0.321761171124755,1.501,1.66
"11433-29","extra_heavy",100,80,0.82,0.77356245744932,0.655545336375095,0.544210697849405,0.907585713351784,1.1569074364535e-05,0.714345742778917,0.246089843124562,5.65125245843889e-05,0.444546795218923,0.634222123098516,2.83154902183619,0.604741527798067,0.384813016435583,3.00982419833888,0.356866713937324,1.459,1.664
"11433-30","extra_heavy",100,80,0.84,1.11977436214166,0.00370982326945864,0.410300246637965,0.973267178189352,0.000189193757674339,0.425033185345536,0.370227082333052,0.000733813852059383,0.352969467958527,0.75067807970575,2.72145810734382,0.422449199982931,0.39523849904948,2.54030178996611,0.288760953112923,1.52200000000001,1.666
"11433-31","extra_heavy",100,80,0.87,1.08384165577252,0.517109525654991,0.335441995201459,1.18395515654909,3.44477328449045e-05,0.599505141656282,0.281121513498354,0.000142953440395593,0.539937999495979,0.985872446480295,1.69462460937301,0.50304576235251,0.448323823511931,3.04724907509536,0.288059875907901,1.506,1.663
"11433-32","extra_heavy",100,80,0.8,1.09054762615919,0.51813862831856,0.348557368375745,1.08180800505899,0.000200761659649728,0.396828731545964,0.241995450184724,0.000361420635679215,0.346940675084011,1.00930762093252,1.72737026378198,0.418986928000071,0.330689336699625,2.06774506859872,0.305707089297325,1.46899999999999,1.628
"11433-33","extra_heavy",100,80,0.83,0.803378077675593,0.401227747634685,0.499734950471259,0.834164134138145,0.011347901994402,0.602330349499849,0.34343246137987,0.0553538151791808,0.397389474195562,0.662168287861653,1.97529752276278,0.615859030621267,0.44601510878138,2.71899060073816,0.3137643074073,1.47199999999999,1.661
"11433-34","extra_heavy",100,80,0.77,0.682230250155095,0.0385924031624598,0.781973073482901,0.743148159953918,-0.00011697608999045,0.811790705891373,0.291678143246491,0.00113037418745586,0.290434740955973,0.629501768361085,0.453731952975657,0.795859221089371,0.369143489891979,3.37468447627934,0.313142256540612,1.49300000000001,1.572
"11433-35","extra_heavy",100,80,0.85,1.15650981687755,0.408386394945501,0.229890003672017,1.40481310194347,-2.47009625395943e-07,0.280970457141015,0.316408924229852,9.0664609599707e-07,0.334322754767225,1.31690447205016,-0.191647553619407,0.305686593622366,0.414272320772437,2.89991533537296,0.272651613513258,1.63199999999999,1.66800000000001
"11433-36","extra_heavy",100,80,0.83,1.08537778053104,0.424570096085025,0.174632542742528,1.19559165118054,0.0248333800414807,0.22815110108606,0.260138616971865,0.27112621269003,0.648005534698218,0.91292357187432,2.38602905507971,0.124996271051421,0.401566762951811,2.70300461311046,0.333979570180297,1.44200000000001,1.65899999999999
"11433-37","extra_heavy",100,80,0.79,0.976255564111137,0.454151142225608,0.0880916086475629,0.881742976754803,0.0117991578552075,-0.133981449117818,0.271906091171154,0.0168664519455908,0.612002715174251,0.628405450472364,3.71426125722849,0.162151372235503,0.379080557954845,2.65362331222228,0.327306383969863,1.45099999999999,1.583
"11433-38","extra_heavy",100,80,0.75,1.09862840875758,0.534282764094697,0.203171195505906,1.09854197505835,0.0014269765578925,0.125725989113941,0.158439307374042,0.00209493010589713,0.354725000517325,1.04049370832305,1.99570695355176,0.388484434010464,0.228656383597805,2.26984659678131,0.295303268863543,1.42100000000002,1.58099999999999
"11433-39","extra_heavy",100,80,0.86,0.585341180748371,0.714771597350941,0.45709666360594,1.52158289653706,-1.16757406228222,-0.0230436903557,0.641381349374577,1.59088697378278,0.54031133645431,1.46935682543509,-3.72840438285205,0.255025493266848,0.498661719619725,3.74195545675254,0.339348729205712,1.52100000000002,1.673
"11433-40","extra_heavy",100,80,0.85,0.848222673367019,0.421795191045653,0.585726169319319,1.16669155117243,-7.1145314504294e-06,0.728096866966525,0.260726932526405,1.9796798307589e-05,0.335696154266637,1.18647271871043,-0.62972072709917,0.585709570532517,0.355416994727911,2.06471922844261,0.270995254503052,1.482,1.63
"11433-41","extra_heavy",100,80,0.82,1.23025594473992,0.541803884905283,0.0862878415772207,1.22125676293053,9.37909839436849e-05,-0.0816478260530844,0.246108306031193,0.000163811758170707,0.41791301690508,1.07716298857538,3.28135970221451,0.139016765364566,0.346643988261521,3.08987740321493,0.292066370442608,1.459,1.625
"11433-42","extra_heavy",100,80,0.77,1.17407323842925,0.573701719037914,-0.141831584944897,1.07664724979124,0.124351869625461,-0.140711862474654,0.315283297465664,0.149218385607139,0.463297881558665,0.970151959591147,3.22369649069789,0.0661641474725389,0.366305190047117,2.98475583891152,0.266394854371466,1.411,1.58999999999997
"11433-43","extra_heavy",100,80,0.74,0.909502626905645,0.519788925757683,0.27132737097483,1.01743203440149,0.0428456279600614,0.435046034871474,0.282998212363543,0.289568662970109,0.35350910538875,1.08908023765069,-0.490048581465939,0.425193192544487,0.356627567058517,2.74816114056532,0.264584133742515,1.404,1.58199999999999
"11433-44","extra_heavy",100,80,0.78,1.38493749723521,0.303494650527152,-0.069950060897979,1.38454293210606,0.000535385830261843,-0.161435010978337,0.22925391328257,0.000971475554388133,0.389596556672296,1.38323633338469,1.16424883386755,-0.0416125260451002,0.320140035057757,3.64214261267108,0.272868291623803,1.44300000000001,1.602
"11433-45","extra_heavy",100,80,0.74,1.09576500922075,0.36361220384669,0.498530764156854,1.16446005135455,-1.26874633436023e-05,0.712534382304904,0.219964343170193,0.000335654599629013,0.429341823084195,1.29580389860987,-2.34565997093137,0.932970630025439,0.309314746159644,3.07690042785149,0.43575291268333,1.55699999999999,1.60400000000001
"11433-46","extra_heavy",100,80,0.83,0.743114186973692,0.718518276336218,0.198505794040408,0.827432670820863,0.00178825109164746,0.325944992221341,0.452918443004853,0.0118893174091882,0.445344082995716,0.743423932905446,1.76252279079267,0.255982446113847,0.501187723029643,3.86194183095323,0.358593328815024,1.46299999999999,1.64599999999999
"11433-47","extra_heavy",100,80,0.77,1.05535116471641,0.516279080329778,0.515250882074815,0.991038362486512,0.000315566653895912,0.50929100061691,0.270622812338306,0.000481652068293491,0.457363636132137,0.550981975599135,7.86125419560329,0.514628762075377,0.456084771104076,4.75836627033583,0.334828866183705,1.422,1.56700000000001
"11433-48","extra_heavy",100,80,0.81,0.957706884588417,0.523344970199172,0.129697234367214,0.936705596140905,0.00033376741482332,0.0318371035020802,0.291550853197772,0.000568277852242784,0.399348205214619,0.68173148580805,3.61970805334285,0.0618569901705927,0.380481493439225,2.86171478090507,0.346150236223655,1.45499999999998,1.625
"11433-49","extra_heavy",100,80,0.82,0.914902567488663,0.528789799805222,0.206405150401617,1.25649155826671,-1.00228857423797,0.94698602009266,0.245571995123066,0.990167506762674,0.555084607063026,1.39045083880863,-2.86186866651652,0.464637035504954,0.420901890619891,3.33223685607506,0.316260203574388,1.43300000000002,1.65100000000001
"11433-50","extra_heavy",100,80,0.87,1.23169550397111,0.297242509588334,0.069248517333746,1.32695262135126,-1.05553646162808e-06,0.169237518202203,0.263051255582693,8.71718769216283e-06,0.342776347598745,1.39520881355568,-0.3510501428331,0.106196552182392,0.479123636231836,3.72195672836982,0.30282941551182,1.489,1.649
