"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11432-1","heavy",500,50,0.504,0.952953803638266,0.527513916866917,0.312513601644485,0.913362009198841,0.583905267541945,0.300574562914222,0.107476833240118,0.2056634615883,0.131226062885247,0.864002493054854,0.762321748561645,0.367322239532312,0.116031019017071,0.212007003526505,0.132522340643886,2.12700000000001,2.514
"11432-2","heavy",500,50,0.494,0.963488237538953,0.529254076445567,0.262331761108091,0.933961581821908,0.588461277841995,0.289862498524441,0.103047184160089,0.199527742815929,0.148268778958266,0.935715719512035,0.610285667153894,0.306835532459626,0.107488434525272,0.204705374158698,0.13308865522264,2.241,2.52
"11432-3","heavy",500,50,0.478,1.02684752802261,0.413390589449802,0.350173203882629,1.04413483023306,0.364719141653213,0.344945441818162,0.106524432907431,0.204517075076969,0.122028607280456,1.04440085641618,0.390219694372526,0.363999855476468,0.108292715628907,0.194974412121145,0.134562902228784,2.078,2.40600000000001
"11432-4","heavy",500,50,0.504,1.00800962097813,0.600940558974609,0.166959034014014,0.917793625930658,0.883974391742237,0.109103071768829,0.108092092873945,0.246065807198183,0.146706695356202,0.92487268073624,0.997700897809854,0.142516842879347,0.109145665150534,0.25536258995792,0.156175490996962,2.09700000000001,2.49299999999999
"11432-5","heavy",500,50,0.492,0.923048442383887,0.534351738989231,0.346723326718384,0.926150303364501,0.623978466137427,0.343759343174328,0.11504462567574,0.245072458542084,0.15986050234591,0.887563563433692,0.794546698085113,0.403021026745009,0.116824751693496,0.302883560925756,0.146836809269501,2.069,2.437
"11432-6","heavy",500,50,0.476,0.983000471148529,0.638790118339948,0.216571117463894,0.945077777914254,0.737983644847974,0.250023080150608,0.103524403313967,0.245365861957485,0.146298178691116,0.941995772873043,0.726135304345777,0.262616687873898,0.114593482787007,0.247419010496454,0.147818031170525,2.053,2.46400000000001
"11432-7","heavy",500,50,0.488,0.977213264240456,0.520944681558407,0.208849435750448,1.0272625253069,0.440718020543739,0.263702496347881,0.113104824329162,0.231851768627983,0.135311131982561,0.991741455108042,0.491025239589834,0.303751821876891,0.112336985463967,0.228663780406606,0.146798842557474,2.071,2.44499999999999
"11432-8","heavy",500,50,0.51,0.843537647021671,0.509638238826915,0.439981620547333,0.773873316025067,0.801859912865446,0.39513980936808,0.109953725715974,0.210877125782162,0.131902851868069,0.745945465591243,0.922814702780405,0.430035438780507,0.117135907868275,0.217876863618315,0.139367222091181,2.27000000000001,2.56900000000002
"11432-9","heavy",500,50,0.514,1.00529146557058,0.585215282622943,0.179624190656102,1.01218278924384,0.580173251329412,0.189718251520092,0.131974193817353,0.23403703669577,0.1569461676064,0.976057867470919,0.776522944314284,0.225342629456675,0.137088818920125,0.303223451067297,0.128542866161218,2.10799999999998,2.54900000000001
"11432-10","heavy",500,50,0.46,0.850104795769461,0.650037820420891,0.296371835499792,0.787579875181665,0.891385196998862,0.345655706707953,0.115575666460391,0.259953450374861,0.131881602320513,0.74001905602647,0.924234616856934,0.386040025883001,0.118675538448888,0.290003707893971,0.144290424548151,1.999,2.35999999999999
