"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11435-1","light",500,20,0.178,1.10145207847758,0.508843668327364,0.244813500658444,1.07184399022486,0.568578954992894,0.267593313974981,0.124396543231034,0.122918804570332,0.139660160928054,1.09354969712038,0.556066829506739,0.263262977350612,0.118903661487615,0.126201514859975,0.13108769904614,0.507000000000005,0.546999999999997
"11435-2","light",500,20,0.172,0.94820500894112,0.563564462914856,0.272397442731577,0.898919522749022,0.722397206264047,0.275520533917086,0.114315123017232,0.147995372909569,0.131132376374863,0.908851203739778,0.693265315441746,0.301742356450994,0.0921633159835731,0.120144599534962,0.130879270245467,0.502000000000002,0.547999999999995
"11435-3","light",500,20,0.214,1.05491997694834,0.545219376588368,0.184898375085818,1.07088883615681,0.54126766098026,0.199300858016916,0.105271835921661,0.17068971524053,0.119905243181783,1.03280231924318,0.553369344227163,0.227463742140678,0.0927004812335221,0.153148481008576,0.130947338146359,0.554000000000002,0.585000000000001
"11435-4","light",500,20,0.182,0.962411344469022,0.487136459988973,0.298629413954727,0.987584161614958,0.461651900705646,0.252620222343682,0.102762025399273,0.0973171136329862,0.147826553938441,0.986351385231212,0.458063981723406,0.242339346702506,0.103684975114476,0.0999069561062737,0.125140542742005,0.521000000000001,0.555000000000007
"11435-5","light",500,20,0.166,0.924107707379285,0.608406403928602,0.372904700889701,0.901800509120868,0.642500996552881,0.389545895064315,0.112466920155316,0.139737073245141,0.137999243266531,0.895816963034215,0.678395555386592,0.377649848291122,0.102609368756887,0.163018556249509,0.121855374481689,0.635000000000005,0.598999999999997
"11435-6","light",500,20,0.178,0.927798764734924,0.51861667035482,0.295100507446439,0.910825226350143,0.497284775360405,0.307273841136423,0.105885209769918,0.129655208085383,0.149505308729428,0.964481473879174,0.418567722294399,0.30191428941114,0.0968673173342639,0.102703838413577,0.145042270801288,0.519999999999996,0.555
"11435-7","light",500,20,0.146,1.10212809850359,0.557456374013292,0.184808165619775,1.07695921007668,0.577476451156054,0.221334239124387,0.0950462495669109,0.151473327652523,0.115190690540086,1.08337277486027,0.577025069932301,0.198456252860829,0.0965483695635065,0.14166815502237,0.143742556138249,0.487000000000002,0.515000000000001
"11435-8","light",500,20,0.156,1.12390966017893,0.445270539233805,0.188869799640605,1.12192599957669,0.361651740308356,0.220225186983108,0.0993781352460768,0.141264290008174,0.144437032757829,1.11467602286394,0.405400761094398,0.196750542704186,0.102494144462678,0.104891132661125,0.129732210415425,0.474000000000004,0.535000000000004
"11435-9","light",500,20,0.188,1.09846054737421,0.467539071048949,0.171187815590512,1.06200484831692,0.510262682147473,0.177898680875126,0.104100768229376,0.126643889750419,0.153527511968391,1.06949845312777,0.500799515967647,0.170181093123413,0.108874715429397,0.134909952962856,0.136960886390922,0.518000000000001,0.567999999999998
"11435-10","light",500,20,0.186,0.999895133618349,0.546374359616864,0.0958422922981499,1.01570939000402,0.531324519617711,0.0873578586236259,0.114007695425189,0.144117474093059,0.137415310786914,1.00208702983694,0.51924224891228,0.0838585939255,0.113911108173086,0.117770359295602,0.133263326264378,0.525000000000006,0.565000000000005
